,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MINNESOTA_ACTION,PHOENIX_SCORE,MINNESOTA_SCORE
388,4,3:14.0,T. Warren makes free throw 2 of 2,,99,112
389,4,3:01.0,,J. Butler makes 2-pt jump shot from 2 ft,99,114
390,4,3:01.0,,Shooting foul by J. Dudley (drawn by J. Butler),99,114
391,4,3:01.0,,J. Butler makes free throw 1 of 1,99,115
392,4,2:50.0,J. Jackson misses 2-pt layup from 1 ft,,99,115
393,4,2:50.0,Offensive rebound by Team,,99,115
394,4,2:50.0,,Loose ball foul by K. Towns (drawn by T. Chandler),99,115
395,4,2:44.0,T. Warren makes 2-pt jump shot from 15 ft (assist by J. Dudley),,101,115
396,4,2:17.0,,T. Jones misses 3-pt jump shot from 23 ft,101,115
397,4,2:13.0,Defensive rebound by T. Chandler,,101,115
398,4,2:07.0,M. James makes 2-pt layup at rim,,103,115
399,4,1:42.0,,Turnover by Team (shot clock),103,115
400,4,1:42.0,M. Chriss enters the game for T. Chandler,,103,115
401,4,1:34.0,M. James makes 3-pt jump shot from 26 ft,,106,115
402,4,1:18.0,,J. Butler makes 2-pt jump shot from 10 ft,106,117
403,4,1:12.0,M. James misses 2-pt jump shot from 20 ft,,106,117
404,4,1:09.0,,Defensive rebound by T. Gibson,106,117
405,4,0:50.0,,A. Wiggins misses 3-pt jump shot from 25 ft,106,117
406,4,0:47.0,Defensive rebound by T. Warren,,106,117
407,4,0:43.0,Turnover by T. Warren (lost ball; steal by T. Jones),,106,117
408,4,0:37.0,,Shooting foul by J. Dudley (drawn by K. Towns),106,117
409,4,0:37.0,,K. Towns makes free throw 1 of 2,106,118
410,4,0:37.0,,K. Towns makes free throw 2 of 2,106,119
411,4,0:25.0,M. James makes 2-pt layup from 1 ft,,108,119
412,4,0:00.0,,Turnover by Team (shot clock),108,119
