,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SACRAMENTO_ACTION,PORTLAND_SCORE,SACRAMENTO_SCORE
379,4,4:25.0,C. McCollum misses 2-pt jump shot from 19 ft,,107,94
380,4,4:22.0,,Defensive rebound by G. Temple,107,94
381,4,4:11.0,,B. Hield misses 2-pt jump shot from 16 ft,107,94
382,4,4:07.0,Defensive rebound by J. Nurkić,,107,94
383,4,3:51.0,S. Napier makes 3-pt jump shot from 24 ft (assist by J. Nurkić),,110,94
384,4,3:44.0,,Sacramento full timeout,110,94
385,4,3:44.0,,W. Cauley-Stein enters the game for B. Bogdanović,110,94
386,4,3:44.0,,D. Fox enters the game for G. Temple,110,94
387,4,3:44.0,,J. Jackson enters the game for K. Koufos,110,94
388,4,3:35.0,,V. Carter misses 3-pt jump shot from 22 ft,110,94
389,4,3:32.0,Defensive rebound by S. Napier,,110,94
390,4,3:20.0,Z. Collins misses 3-pt jump shot from 23 ft,,110,94
391,4,3:15.0,,Defensive rebound by W. Cauley-Stein,110,94
392,4,3:11.0,,D. Fox misses 2-pt layup from 2 ft (block by C. McCollum),110,94
393,4,3:11.0,,Offensive rebound by D. Fox,110,94
394,4,3:11.0,,D. Fox misses 2-pt layup from 2 ft,110,94
395,4,3:07.0,Defensive rebound by Z. Collins,,110,94
396,4,2:48.0,J. Nurkić makes 2-pt hook shot from 4 ft,,112,94
397,4,2:32.0,,D. Fox misses 2-pt jump shot from 4 ft (block by Z. Collins),112,94
398,4,2:27.0,Defensive rebound by J. Nurkić,,112,94
399,4,2:24.0,S. Napier makes 2-pt layup from 2 ft (assist by J. Nurkić),,114,94
400,4,2:16.0,,Shooting foul by J. Nurkić (drawn by W. Cauley-Stein),114,94
401,4,2:16.0,,W. Cauley-Stein makes free throw 1 of 2,114,95
402,4,2:16.0,M. Leonard enters the game for C. McCollum,,114,95
403,4,2:16.0,C. Swanigan enters the game for M. Harkless,,114,95
404,4,2:16.0,J. Layman enters the game for S. Napier,,114,95
405,4,2:16.0,P. Connaughton enters the game for J. Nurkić,,114,95
406,4,2:16.0,,W. Cauley-Stein misses free throw 2 of 2,114,95
407,4,2:12.0,Defensive rebound by Z. Collins,,114,95
408,4,2:03.0,Turnover by Z. Collins (bad pass; steal by V. Carter),,114,95
409,4,1:56.0,,B. Hield misses 3-pt jump shot from 23 ft,114,95
410,4,1:51.0,Defensive rebound by Z. Collins,,114,95
411,4,1:43.0,P. Connaughton makes 2-pt dunk from 2 ft (assist by Z. Collins),,116,95
412,4,1:31.0,,Turnover by W. Cauley-Stein (bad pass; steal by J. Layman),116,95
413,4,1:11.0,Z. Collins misses 3-pt jump shot from 25 ft,,116,95
414,4,1:06.0,,Defensive rebound by D. Fox,116,95
415,4,1:05.0,,Shooting foul by P. Connaughton (drawn by D. Fox),116,95
416,4,1:05.0,,D. Fox misses free throw 1 of 2,116,95
417,4,1:05.0,,Offensive rebound by Team,116,95
418,4,1:05.0,,D. Fox makes free throw 2 of 2,116,96
419,4,0:48.0,C. Swanigan misses 2-pt jump shot from 12 ft,,116,96
420,4,0:43.0,Offensive rebound by M. Leonard,,116,96
421,4,0:40.0,P. Connaughton misses 3-pt jump shot from 25 ft,,116,96
422,4,0:40.0,,Defensive rebound by W. Cauley-Stein,116,96
423,4,0:35.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by D. Fox),116,98
424,4,0:35.0,,Shooting foul by M. Leonard (drawn by W. Cauley-Stein),116,98
425,4,0:35.0,,W. Cauley-Stein makes free throw 1 of 1,116,99
426,4,0:21.0,Personal foul by D. Fox (drawn by P. Connaughton),,116,99
427,4,0:13.0,P. Connaughton makes 2-pt layup from 1 ft,,118,99
428,4,0:07.0,,Shooting foul by C. Swanigan (drawn by B. Hield),118,99
429,4,0:07.0,,B. Hield misses free throw 1 of 2,118,99
430,4,0:07.0,,Offensive rebound by Team,118,99
431,4,0:07.0,,B. Hield makes free throw 2 of 2,118,100
