,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,HOUSTON_ACTION,SAN ANTONIO_SCORE,HOUSTON_SCORE
392,4,5:34.0,M. Costello makes 2-pt dunk from 1 ft (assist by D. Bertāns),,83,102
393,4,5:25.0,,Turnover by E. Gordon (traveling),83,102
394,4,5:25.0,R. Gay enters the game for D. Bertāns,,83,102
395,4,5:12.0,Offensive foul by R. Gay (drawn by J. Johnson),,83,102
396,4,5:12.0,Turnover by R. Gay (offensive foul),,83,102
397,4,5:03.0,,Turnover by E. Gordon (bad pass; steal by B. Forbes),83,102
398,4,4:57.0,R. Gay makes 2-pt dunk from 2 ft (assist by D. White),,85,102
399,4,4:40.0,,Shooting foul by M. Costello (drawn by T. Ariza),85,102
400,4,4:40.0,,T. Ariza makes free throw 1 of 2,85,103
401,4,4:40.0,,L. Mbah a Moute enters the game for E. Gordon,85,103
402,4,4:40.0,,T. Ariza makes free throw 2 of 2,85,104
403,4,4:30.0,D. White makes 3-pt jump shot from 25 ft,,88,104
404,4,4:10.0,Offensive charge foul by L. Mbah a Moute (drawn by B. Paul),,88,104
405,4,4:10.0,,Turnover by L. Mbah a Moute (offensive foul),88,104
406,4,4:10.0,,T. Black enters the game for C. Capela,88,104
407,4,4:03.0,Personal foul by T. Ariza (drawn by R. Gay),,88,104
408,4,3:55.0,R. Gay misses 2-pt jump shot from 17 ft,,88,104
409,4,3:51.0,,Defensive rebound by J. Johnson,88,104
410,4,3:44.0,,G. Green misses 3-pt jump shot from 24 ft,88,104
411,4,3:43.0,Defensive rebound by Team,,88,104
412,4,3:43.0,,Loose ball foul by T. Black (drawn by R. Gay),88,104
413,4,3:36.0,Personal foul by T. Black (drawn by D. White),,88,104
414,4,3:31.0,Shooting foul by T. Black (drawn by B. Forbes),,88,104
415,4,3:31.0,B. Forbes makes free throw 1 of 2,,89,104
416,4,3:31.0,B. Forbes makes free throw 2 of 2,,90,104
417,4,3:19.0,,Turnover by G. Green (bad pass),90,104
418,4,3:11.0,D. White misses 3-pt jump shot from 25 ft,,90,104
419,4,3:08.0,,Defensive rebound by J. Johnson,90,104
420,4,2:54.0,,J. Johnson misses 2-pt jump shot from 7 ft,90,104
421,4,2:51.0,Defensive rebound by R. Gay,,90,104
422,4,2:45.0,Turnover by R. Gay (bad pass; steal by G. Green),,90,104
423,4,2:40.0,,T. Ariza misses 3-pt jump shot from 23 ft,90,104
424,4,2:37.0,Defensive rebound by D. White,,90,104
425,4,2:25.0,R. Gay makes 2-pt layup from 1 ft (assist by B. Forbes),,92,104
426,4,2:04.0,,G. Green makes 3-pt jump shot from 23 ft (assist by T. Ariza),92,107
427,4,1:50.0,Personal foul by J. Johnson (drawn by B. Paul),,92,107
428,4,1:50.0,,Houston full timeout,92,107
429,4,1:50.0,B. Paul makes free throw 1 of 2,,93,107
430,4,1:50.0,B. Paul misses free throw 2 of 2,,93,107
431,4,1:50.0,,Defensive rebound by T. Black,93,107
432,4,1:28.0,,G. Green misses 3-pt jump shot from 24 ft,93,107
433,4,1:25.0,,Offensive rebound by T. Black,93,107
434,4,1:20.0,,G. Green makes 2-pt layup from 2 ft (assist by J. Johnson),93,109
435,4,1:04.0,R. Gay misses 2-pt layup from 1 ft,,93,109
436,4,1:02.0,,Defensive rebound by G. Green,93,109
437,4,0:43.0,,G. Green misses 2-pt jump shot from 15 ft,93,109
438,4,0:41.0,Defensive rebound by B. Forbes,,93,109
439,4,0:33.0,Turnover by R. Gay (bad pass),,93,109
440,4,0:13.0,,Turnover by J. Johnson (lost ball; steal by M. Costello),93,109
441,4,0:07.0,B. Forbes misses 3-pt jump shot from 25 ft,,93,109
442,4,0:04.0,,Defensive rebound by T. Ariza,93,109
