,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PHOENIX_ACTION,ATLANTA_SCORE,PHOENIX_SCORE
386,4,5:16.0,,Offensive foul by M. Chriss (drawn by D. Schröder),95,85
387,4,5:16.0,,Turnover by M. Chriss (offensive foul),95,85
388,4,5:02.0,D. Schröder misses 3-pt jump shot from 24 ft,,95,85
389,4,4:59.0,Offensive rebound by M. Plumlee,,95,85
390,4,4:51.0,E. İlyasova makes 2-pt layup at rim (assist by D. Schröder),,97,85
391,4,4:51.0,,Phoenix full timeout,97,85
392,4,4:51.0,,T. Daniels enters the game for I. Canaan,97,85
393,4,4:27.0,,Turnover by Team (shot clock),97,85
394,4,4:16.0,T. Prince misses 2-pt jump shot from 2 ft,,97,85
395,4,4:12.0,,Defensive rebound by T. Warren,97,85
396,4,4:07.0,,T. Warren makes 2-pt jump shot from 8 ft,97,87
397,4,3:51.0,E. İlyasova misses 2-pt jump shot from 7 ft,,97,87
398,4,3:48.0,,Defensive rebound by T. Chandler,97,87
399,4,3:47.0,,T. Warren makes 2-pt layup from 1 ft (assist by D. Booker),97,89
400,4,3:44.0,Atlanta full timeout,,97,89
401,4,3:44.0,K. Bazemore enters the game for M. Belinelli,,97,89
402,4,3:26.0,M. Plumlee misses 2-pt dunk at rim (block by M. Chriss),,97,89
403,4,3:21.0,Offensive rebound by M. Plumlee,,97,89
404,4,3:20.0,K. Bazemore misses 3-pt jump shot from 24 ft,,97,89
405,4,3:18.0,,Defensive rebound by M. Chriss,97,89
406,4,3:02.0,,T. Warren misses 2-pt jump shot from 16 ft,97,89
407,4,2:57.0,,Offensive rebound by T. Chandler,97,89
408,4,2:57.0,,T. Chandler misses 2-pt dunk at rim,97,89
409,4,2:57.0,Defensive rebound by T. Prince,,97,89
410,4,2:53.0,T. Prince makes 2-pt layup from 1 ft,,99,89
411,4,2:48.0,,Turnover by D. Booker (lost ball; steal by D. Schröder),99,89
412,4,2:48.0,Turnover by D. Schröder (step out of bounds),,99,89
413,4,2:34.0,,T. Warren misses 2-pt jump shot from 19 ft,99,89
414,4,2:30.0,,Offensive rebound by T. Chandler,99,89
415,4,2:29.0,,M. Chriss misses 3-pt jump shot from 25 ft,99,89
416,4,2:29.0,,Offensive rebound by M. Chriss,99,89
417,4,2:23.0,,D. Booker makes 2-pt layup from 1 ft (assist by M. Chriss),99,91
418,4,1:57.0,Shooting foul by T. Chandler (drawn by E. İlyasova),,99,91
419,4,1:57.0,E. İlyasova makes free throw 1 of 2,,100,91
420,4,1:57.0,E. İlyasova misses free throw 2 of 2,,100,91
421,4,1:55.0,,Defensive rebound by M. Chriss,100,91
422,4,1:50.0,,Personal foul by K. Bazemore (drawn by D. Booker),100,91
423,4,1:50.0,,D. Booker makes free throw 1 of 2,100,92
424,4,1:50.0,,D. Booker makes free throw 2 of 2,100,93
425,4,1:37.0,Shooting foul by M. Chriss (drawn by D. Schröder),,100,93
426,4,1:37.0,D. Schröder makes free throw 1 of 2,,101,93
427,4,1:37.0,D. Schröder misses free throw 2 of 2,,101,93
428,4,1:37.0,,Defensive rebound by M. Chriss,101,93
429,4,1:29.0,,M. Chriss makes 3-pt jump shot from 26 ft (assist by D. Booker),101,96
430,4,1:05.0,Turnover by K. Bazemore (lost ball; steal by D. Booker),,101,96
431,4,0:58.0,,T. Daniels misses 3-pt jump shot from 28 ft,101,96
432,4,0:56.0,Defensive rebound by M. Plumlee,,101,96
433,4,0:43.0,Personal take foul by T. Chandler (drawn by M. Plumlee),,101,96
434,4,0:43.0,M. Plumlee misses free throw 1 of 2,,101,96
435,4,0:43.0,Offensive rebound by Team,,101,96
436,4,0:43.0,M. Plumlee misses free throw 2 of 2,,101,96
437,4,0:42.0,,Defensive rebound by T. Warren,101,96
438,4,0:42.0,,Phoenix full timeout,101,96
439,4,0:37.0,,D. Booker makes 3-pt jump shot from 27 ft (assist by T. Warren),101,99
440,4,0:37.0,Atlanta full timeout,,101,99
441,4,0:37.0,M. Belinelli enters the game for M. Plumlee,,101,99
442,4,0:37.0,,I. Canaan enters the game for T. Chandler,101,99
443,4,0:21.0,M. Delaney enters the game for M. Belinelli,,101,99
444,4,0:20.0,,Offensive charge foul by D. Schröder (drawn by I. Canaan),101,99
445,4,0:20.0,Turnover by D. Schröder (offensive foul),,101,99
446,4,0:12.0,,Shooting foul by K. Bazemore (drawn by D. Booker),101,99
447,4,0:12.0,,D. Booker makes free throw 1 of 3,101,100
448,4,0:12.0,,D. Booker makes free throw 2 of 3,101,101
449,4,0:12.0,,D. Booker makes free throw 3 of 3,101,102
450,4,0:12.0,Atlanta full timeout,,101,102
451,4,0:12.0,M. Belinelli enters the game for M. Delaney,,101,102
452,4,0:06.0,T. Prince misses 2-pt dunk from 2 ft (block by M. Chriss),,101,102
453,4,0:06.0,,Defensive rebound by D. Booker,101,102
454,4,0:06.0,,Personal take foul by K. Bazemore (drawn by D. Booker),101,102
455,4,0:06.0,,D. Booker makes free throw 1 of 2,101,103
456,4,0:06.0,,D. Booker makes free throw 2 of 2,101,104
457,4,0:00.0,D. Schröder makes 2-pt layup from 1 ft,,103,104
