,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DALLAS_ACTION,GOLDEN STATE_SCORE,DALLAS_SCORE
387,4,9:49.0,Personal foul by J. Barea (drawn by K. Durant),,107,87
388,4,9:49.0,,Y. Ferrell enters the game for D. Smith,107,87
389,4,9:38.0,K. Thompson makes 2-pt jump shot from 11 ft,,109,87
390,4,9:24.0,,Turnover by D. Powell (bad pass),109,87
391,4,9:17.0,K. Thompson misses 3-pt jump shot from 24 ft,,109,87
392,4,9:15.0,,Defensive rebound by J. Barea,109,87
393,4,9:01.0,,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by J. Barea),109,89
394,4,8:41.0,A. Iguodala misses 3-pt jump shot from 25 ft,,109,89
395,4,8:39.0,,Defensive rebound by W. Matthews,109,89
396,4,8:34.0,,Personal foul by D. West (drawn by D. Nowitzki),109,89
397,4,8:24.0,,Y. Ferrell misses 2-pt jump shot from 6 ft,109,89
398,4,8:22.0,Defensive rebound by D. West,,109,89
399,4,8:15.0,A. Iguodala makes 2-pt dunk from 1 ft (assist by K. Durant),,111,89
400,4,8:14.0,,Dallas full timeout,111,89
401,4,8:14.0,,H. Barnes enters the game for D. Powell,111,89
402,4,8:01.0,,H. Barnes misses 2-pt layup from 2 ft (block by D. West),111,89
403,4,7:59.0,Defensive rebound by A. Iguodala,,111,89
404,4,7:47.0,Turnover by K. Durant (lost ball; steal by W. Matthews),,111,89
405,4,7:28.0,,D. Nowitzki misses 2-pt jump shot from 17 ft,111,89
406,4,7:25.0,Defensive rebound by K. Durant,,111,89
407,4,7:15.0,S. Livingston makes 2-pt jump shot from 11 ft,,113,89
408,4,7:06.0,,J. Barea misses 3-pt jump shot from 25 ft,113,89
409,4,7:06.0,Defensive rebound by Team,,113,89
410,4,7:05.0,,D. Powell enters the game for Y. Ferrell,113,89
411,4,7:05.0,,D. Smith enters the game for D. Nowitzki,113,89
412,4,7:05.0,P. McCaw enters the game for A. Iguodala,,113,89
413,4,6:54.0,D. West misses 2-pt jump shot from 19 ft,,113,89
414,4,6:54.0,,Defensive rebound by H. Barnes,113,89
415,4,6:40.0,,H. Barnes misses 2-pt jump shot from 17 ft,113,89
416,4,6:40.0,Defensive rebound by P. McCaw,,113,89
417,4,6:25.0,S. Livingston makes 2-pt jump shot from 12 ft,,115,89
418,4,6:17.0,,Dallas full timeout,115,89
419,4,6:17.0,,Y. Ferrell enters the game for J. Barea,115,89
420,4,6:17.0,,M. Kleber enters the game for W. Matthews,115,89
421,4,6:17.0,O. Casspi enters the game for K. Thompson,,115,89
422,4,6:17.0,N. Young enters the game for K. Durant,,115,89
423,4,5:57.0,,D. Smith misses 2-pt jump shot from 20 ft,115,89
424,4,5:56.0,,Offensive rebound by Team,115,89
425,4,5:56.0,Violation by S. Livingston (kicked ball),,115,89
426,4,5:50.0,,Y. Ferrell misses 2-pt jump shot from 16 ft,115,89
427,4,5:43.0,Defensive rebound by N. Young,,115,89
428,4,5:31.0,D. West makes 2-pt jump shot from 18 ft (assist by S. Livingston),,117,89
429,4,5:14.0,,D. Powell misses 2-pt layup from 2 ft (block by D. West),117,89
430,4,5:14.0,,Offensive rebound by Team,117,89
431,4,5:14.0,,J. Withey enters the game for D. Smith,117,89
432,4,5:14.0,,G. Clavell enters the game for H. Barnes,117,89
433,4,5:14.0,J. Bell enters the game for D. West,,117,89
434,4,5:06.0,,Turnover by J. Withey (bad pass),117,89
435,4,5:06.0,J. McGee enters the game for S. Livingston,,117,89
436,4,4:51.0,J. McGee makes 2-pt dunk from 1 ft (assist by J. Bell),,119,89
437,4,4:51.0,,Violation by J. Withey (def goaltending),119,89
438,4,4:39.0,,G. Clavell misses 3-pt jump shot from 24 ft,119,89
439,4,4:36.0,Defensive rebound by J. Bell,,119,89
440,4,4:31.0,Offensive foul by J. Bell (drawn by G. Clavell),,119,89
441,4,4:31.0,Turnover by J. Bell (offensive foul),,119,89
442,4,4:22.0,,J. Withey misses 3-pt jump shot from 24 ft,119,89
443,4,4:20.0,Defensive rebound by Team,,119,89
444,4,4:05.0,P. McCaw misses 2-pt jump shot from 2 ft,,119,89
445,4,4:03.0,,Defensive rebound by D. Powell,119,89
446,4,3:55.0,,D. Powell makes 3-pt jump shot from 24 ft (assist by G. Clavell),119,92
447,4,3:54.0,Golden State full timeout,,119,92
448,4,3:41.0,N. Young misses 3-pt jump shot from 23 ft,,119,92
449,4,3:41.0,Offensive rebound by Team,,119,92
450,4,3:41.0,,Loose ball foul by Y. Ferrell (drawn by J. Bell),119,92
451,4,3:36.0,J. McGee misses 2-pt jump shot from 17 ft,,119,92
452,4,3:33.0,,Defensive rebound by M. Kleber,119,92
453,4,3:11.0,,Shooting foul by P. McCaw (drawn by Y. Ferrell),119,92
454,4,3:11.0,,Y. Ferrell makes free throw 1 of 2,119,93
455,4,3:11.0,,Y. Ferrell makes free throw 2 of 2,119,94
456,4,2:53.0,Turnover by P. McCaw (bad pass; steal by M. Kleber),,119,94
457,4,2:46.0,,D. Powell misses 3-pt jump shot from 24 ft (block by J. Bell),119,94
458,4,2:46.0,Defensive rebound by J. McGee,,119,94
459,4,2:43.0,J. Bell makes 2-pt dunk from 2 ft (assist by J. McGee),,121,94
460,4,2:43.0,Shooting foul by G. Clavell (drawn by J. Bell),,121,94
461,4,2:43.0,J. Bell misses free throw 1 of 1,,121,94
462,4,2:42.0,,Defensive rebound by J. Withey,121,94
463,4,2:42.0,,Dallas full timeout,121,94
464,4,2:24.0,,M. Kleber makes 2-pt jump shot from 4 ft,121,96
465,4,2:04.0,N. Young misses 2-pt jump shot from 14 ft,,121,96
466,4,2:04.0,,Defensive rebound by M. Kleber,121,96
467,4,1:46.0,,Y. Ferrell makes 3-pt jump shot from 24 ft,121,99
468,4,1:24.0,N. Young makes 3-pt jump shot from 23 ft (assist by J. Bell),,124,99
469,4,1:24.0,Shooting foul by G. Clavell (drawn by N. Young),,124,99
470,4,1:24.0,N. Young makes free throw 1 of 1,,125,99
471,4,1:14.0,,G. Clavell misses 3-pt jump shot from 22 ft,125,99
472,4,1:11.0,Defensive rebound by J. McGee,,125,99
473,4,1:04.0,Shooting foul by J. Withey (drawn by J. McGee),,125,99
474,4,1:04.0,J. McGee makes free throw 1 of 2,,126,99
475,4,1:04.0,J. McGee makes free throw 2 of 2,,127,99
476,4,0:56.0,,D. Powell misses 2-pt jump shot from 4 ft,127,99
477,4,0:54.0,Defensive rebound by J. Bell,,127,99
478,4,0:45.0,N. Young makes 3-pt jump shot from 26 ft,,130,99
479,4,0:37.0,,J. Withey makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),130,102
480,4,0:21.0,N. Young makes 3-pt jump shot from 25 ft,,133,102
481,4,0:09.0,,Shooting foul by J. McGee (drawn by J. Withey),133,102
482,4,0:09.0,,J. Withey makes free throw 1 of 2,133,103
483,4,0:09.0,,J. Withey misses free throw 2 of 2,133,103
484,4,0:07.0,Defensive rebound by J. Bell,,133,103
