,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHARLOTTE_ACTION,WASHINGTON_SCORE,CHARLOTTE_SCORE
375,4,6:48.0,T. Frazier enters the game for T. Satoranský,,93,116
376,4,6:30.0,,F. Kaminsky misses 2-pt jump shot from 9 ft,93,116
377,4,6:27.0,Defensive rebound by J. Meeks,,93,116
378,4,6:14.0,K. Oubre makes 3-pt jump shot from 26 ft (assist by J. Smith),,96,116
379,4,5:55.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,96,116
380,4,5:51.0,,Offensive rebound by J. O'Bryant,96,116
381,4,5:45.0,,J. Lamb makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),96,119
382,4,5:24.0,J. Smith misses 2-pt jump shot from 19 ft,,96,119
383,4,5:21.0,,Defensive rebound by T. Graham,96,119
384,4,5:21.0,,Turnover by T. Graham (bad pass),96,119
385,4,5:15.0,Shooting foul by M. Carter-Williams (drawn by T. Frazier),,96,119
386,4,5:15.0,T. Frazier misses free throw 1 of 2,,96,119
387,4,5:15.0,Offensive rebound by Team,,96,119
388,4,5:15.0,T. Frazier misses free throw 2 of 2,,96,119
389,4,5:08.0,Offensive rebound by J. Smith,,96,119
390,4,5:05.0,J. Meeks makes 3-pt jump shot from 26 ft (assist by J. Smith),,99,119
391,4,4:54.0,,Shooting foul by J. Smith (drawn by M. Carter-Williams),99,119
392,4,4:54.0,,M. Carter-Williams makes free throw 1 of 2,99,120
393,4,4:54.0,,M. Carter-Williams makes free throw 2 of 2,99,121
394,4,4:41.0,C. McCullough misses 2-pt jump shot from 15 ft,,99,121
395,4,4:38.0,,Defensive rebound by F. Kaminsky,99,121
396,4,4:25.0,,J. Lamb makes 2-pt jump shot from 12 ft,99,123
397,4,4:16.0,J. Meeks misses 3-pt jump shot from 26 ft (block by J. Lamb),,99,123
398,4,4:08.0,Offensive rebound by J. Meeks,,99,123
399,4,4:00.0,C. McCullough makes 2-pt layup from 2 ft (assist by T. Frazier),,101,123
400,4,4:00.0,,Personal foul by J. Smith (drawn by M. Carter-Williams),101,123
401,4,4:00.0,,D. Howard makes free throw 2 of 2,101,124
402,4,4:00.0,,D. Howard makes free throw 1 of 2,101,125
403,4,4:00.0,,D. Howard enters the game for M. Carter-Williams,101,125
404,4,4:00.0,T. Satoranský enters the game for T. Frazier,,101,125
405,4,3:59.0,,D. Bacon enters the game for J. Lamb,101,125
406,4,3:59.0,,M. Monk enters the game for D. Howard,101,125
407,4,3:59.0,Personal foul by T. Graham (drawn by T. Satoranský),,101,125
408,4,3:59.0,T. Satoranský makes free throw 1 of 2,,102,125
409,4,3:59.0,T. Satoranský makes free throw 2 of 2,,103,125
410,4,3:47.0,,M. Monk misses 2-pt jump shot from 16 ft,103,125
411,4,3:45.0,Defensive rebound by J. Smith,,103,125
412,4,3:36.0,J. Smith makes 2-pt jump shot from 14 ft (assist by T. Satoranský),,105,125
413,4,3:18.0,,M. Monk misses 3-pt jump shot from 27 ft,105,125
414,4,3:14.0,Defensive rebound by C. McCullough,,105,125
415,4,3:08.0,C. McCullough misses 3-pt jump shot from 26 ft,,105,125
416,4,3:02.0,Offensive rebound by T. Satoranský,,105,125
417,4,3:00.0,K. Oubre misses 3-pt jump shot from 27 ft,,105,125
418,4,2:58.0,,Defensive rebound by M. Monk,105,125
419,4,2:48.0,,D. Bacon misses 3-pt jump shot from 23 ft,105,125
420,4,2:46.0,,Offensive rebound by Team,105,125
421,4,2:46.0,Washington full timeout,,105,125
422,4,2:46.0,,J. Stone enters the game for F. Kaminsky,105,125
423,4,2:34.0,,J. O'Bryant makes 3-pt jump shot from 25 ft (assist by M. Monk),105,128
424,4,2:31.0,Offensive foul by J. Smith (drawn by J. Stone),,105,128
425,4,2:31.0,Turnover by J. Smith (offensive foul),,105,128
426,4,2:08.0,,J. O'Bryant misses 2-pt hook shot from 8 ft,105,128
427,4,2:03.0,,Offensive rebound by T. Graham,105,128
428,4,2:03.0,,T. Graham misses 2-pt layup at rim,105,128
429,4,2:02.0,Defensive rebound by J. Smith,,105,128
430,4,1:53.0,J. Smith misses 2-pt jump shot from 19 ft,,105,128
431,4,1:51.0,,Defensive rebound by J. Stone,105,128
432,4,1:49.0,,J. O'Bryant makes 2-pt dunk from 1 ft (assist by J. Stone),105,130
433,4,1:42.0,Turnover by J. Meeks (bad pass; steal by M. Monk),,105,130
434,4,1:37.0,,M. Monk misses 2-pt layup at rim (block by C. McCullough),105,130
435,4,1:37.0,,Offensive rebound by Team,105,130
436,4,1:33.0,,M. Monk misses 3-pt jump shot from 25 ft,105,130
437,4,1:33.0,Defensive rebound by J. Meeks,,105,130
438,4,1:22.0,J. Smith misses 2-pt jump shot from 8 ft,,105,130
439,4,1:19.0,,Defensive rebound by J. Stone,105,130
440,4,1:09.0,,J. O'Bryant misses 2-pt jump shot from 8 ft,105,130
441,4,1:06.0,Defensive rebound by J. Meeks,,105,130
442,4,1:02.0,Shooting foul by J. Stone (drawn by J. Smith),,105,130
443,4,1:02.0,J. Smith makes free throw 1 of 2,,106,130
444,4,1:02.0,J. Smith makes free throw 2 of 2,,107,130
445,4,0:49.0,,D. Bacon misses 2-pt jump shot from 19 ft,107,130
446,4,0:45.0,,Offensive rebound by J. O'Bryant,107,130
447,4,0:37.0,,M. Monk makes 3-pt jump shot from 26 ft,107,133
448,4,0:26.0,J. Smith makes 2-pt jump shot from 18 ft (assist by T. Satoranský),,109,133
449,4,0:01.0,,Turnover by Team (shot clock),109,133
