,QUARTER,TIME_REMAINING,UTAH_ACTION,OKLAHOMA CITY_ACTION,UTAH_SCORE,OKLAHOMA CITY_SCORE
393,4,7:58.0,,C. Anthony enters the game for P. Patterson,87,88
394,4,7:58.0,R. Gobert enters the game for D. Favors,,87,88
395,4,7:58.0,J. Jerebko enters the game for R. O'Neale,,87,88
396,4,7:58.0,D. Mitchell enters the game for J. Crowder,,87,88
397,4,7:52.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),87,90
398,4,7:37.0,D. Mitchell makes 2-pt layup from 5 ft,,89,90
399,4,7:19.0,,P. George misses 3-pt jump shot from 23 ft,89,90
400,4,7:17.0,Defensive rebound by R. Rubio,,89,90
401,4,7:08.0,Personal foul by P. George (drawn by D. Mitchell),,89,90
402,4,7:00.0,R. Rubio misses 2-pt jump shot from 16 ft,,89,90
403,4,6:57.0,,Defensive rebound by C. Anthony,89,90
404,4,6:52.0,,R. Westbrook misses 2-pt jump shot from 17 ft,89,90
405,4,6:49.0,Defensive rebound by R. Rubio,,89,90
406,4,6:41.0,D. Mitchell misses 2-pt jump shot from 1 ft,,89,90
407,4,6:36.0,Offensive rebound by R. Gobert,,89,90
408,4,6:36.0,R. Gobert makes 2-pt dunk at rim,,91,90
409,4,6:22.0,,P. George misses 2-pt jump shot from 8 ft,91,90
410,4,6:21.0,,Offensive rebound by Team,91,90
411,4,6:21.0,Loose ball foul by J. Jerebko (drawn by C. Anthony),,91,90
412,4,6:17.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by P. George),91,93
413,4,5:59.0,D. Mitchell misses 2-pt jump shot from 7 ft (block by Á. Abrines),,91,93
414,4,5:57.0,,Defensive rebound by C. Anthony,91,93
415,4,5:52.0,,Á. Abrines makes 3-pt jump shot from 23 ft (assist by R. Westbrook),91,96
416,4,5:50.0,Utah full timeout,,91,96
417,4,5:50.0,J. Crowder enters the game for J. Jerebko,,91,96
418,4,5:43.0,Personal foul by C. Anthony (drawn by R. Gobert),,91,96
419,4,5:34.0,D. Mitchell makes 2-pt layup from 1 ft,,93,96
420,4,5:14.0,,P. George misses 2-pt layup from 1 ft,93,96
421,4,5:09.0,Defensive rebound by R. Rubio,,93,96
422,4,5:02.0,J. Crowder misses 3-pt jump shot from 26 ft,,93,96
423,4,5:00.0,,Defensive rebound by S. Adams,93,96
424,4,4:50.0,,R. Westbrook makes 2-pt jump shot from 14 ft,93,98
425,4,4:31.0,D. Mitchell misses 3-pt jump shot from 23 ft,,93,98
426,4,4:28.0,,Defensive rebound by R. Westbrook,93,98
427,4,4:18.0,,R. Westbrook makes 2-pt jump shot from 10 ft,93,100
428,4,3:54.0,R. Rubio makes 2-pt jump shot from 13 ft (assist by D. Mitchell),,95,100
429,4,3:41.0,,Away from play foul by D. Mitchell (drawn by S. Adams),95,100
430,4,3:37.0,,R. Westbrook misses 2-pt jump shot from 9 ft,95,100
431,4,3:34.0,Defensive rebound by R. Rubio,,95,100
432,4,3:21.0,R. Rubio misses 2-pt jump shot from 15 ft,,95,100
433,4,3:18.0,,Defensive rebound by R. Westbrook,95,100
434,4,3:07.0,,P. George makes 2-pt jump shot from 11 ft,95,102
435,4,2:52.0,D. Mitchell makes 2-pt layup from 1 ft,,97,102
436,4,2:31.0,,R. Westbrook misses 2-pt jump shot from 13 ft,97,102
437,4,2:30.0,Defensive rebound by Team,,97,102
438,4,2:30.0,,Loose ball foul by S. Adams (drawn by R. Gobert),97,102
439,4,2:30.0,,J. Grant enters the game for C. Anthony,97,102
440,4,2:22.0,D. Mitchell makes 2-pt layup from 2 ft,,99,102
441,4,2:05.0,,P. George makes 3-pt jump shot from 24 ft,99,105
442,4,1:50.0,D. Mitchell misses 3-pt jump shot from 24 ft,,99,105
443,4,1:48.0,,Defensive rebound by R. Westbrook,99,105
444,4,1:36.0,,P. George misses 2-pt jump shot from 17 ft,99,105
445,4,1:33.0,,Offensive rebound by R. Westbrook,99,105
446,4,1:33.0,,Personal foul by R. Rubio (drawn by R. Westbrook),99,105
447,4,1:25.0,,R. Westbrook makes 2-pt jump shot from 14 ft,99,107
448,4,1:24.0,Utah full timeout,,99,107
449,4,1:24.0,,C. Brewer enters the game for Á. Abrines,99,107
450,4,1:18.0,D. Mitchell misses 3-pt jump shot from 24 ft,,99,107
451,4,1:16.0,,Defensive rebound by C. Brewer,99,107
452,4,0:54.0,,Oklahoma City full timeout,99,107
453,4,0:53.0,,R. Westbrook misses 3-pt jump shot from 23 ft,99,107
454,4,0:50.0,Defensive rebound by J. Crowder,,99,107
455,4,0:46.0,D. Mitchell misses 2-pt layup from 2 ft (block by P. George),,99,107
456,4,0:43.0,,Defensive rebound by P. George,99,107
457,4,0:27.0,,P. George misses 2-pt jump shot from 6 ft,99,107
458,4,0:27.0,Defensive rebound by D. Mitchell,,99,107
459,4,0:21.0,J. Crowder misses 3-pt jump shot from 25 ft,,99,107
460,4,0:17.0,,Defensive rebound by P. George,99,107
