,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PHOENIX_ACTION,SACRAMENTO_SCORE,PHOENIX_SCORE
389,4,7:18.0,B. Bogdanović misses 2-pt jump shot from 19 ft,,87,98
390,4,7:13.0,,Defensive rebound by T. Ulis,87,98
391,4,7:02.0,,Personal block foul by K. Koufos (drawn by T. Ulis),87,98
392,4,7:02.0,,T. Ulis misses free throw 1 of 2,87,98
393,4,7:02.0,,Offensive rebound by Team,87,98
394,4,7:02.0,,T. Ulis makes free throw 2 of 2,87,99
395,4,6:52.0,W. Cauley-Stein makes 2-pt jump shot from 21 ft (assist by D. Fox),,89,99
396,4,6:35.0,,Shooting foul by W. Cauley-Stein (drawn by D. Bender),89,99
397,4,6:35.0,,D. Bender makes free throw 1 of 2,89,100
398,4,6:35.0,,T. Chandler enters the game for A. Len,89,100
399,4,6:35.0,,D. Bender makes free throw 2 of 2,89,101
400,4,6:24.0,B. Bogdanović misses 2-pt jump shot from 11 ft,,89,101
401,4,6:19.0,,Defensive rebound by D. Booker,89,101
402,4,6:13.0,,Shooting foul by W. Cauley-Stein (drawn by T. Chandler),89,101
403,4,6:13.0,,T. Chandler misses free throw 1 of 2,89,101
404,4,6:13.0,,Offensive rebound by Team,89,101
405,4,6:13.0,,T. Chandler makes free throw 2 of 2,89,102
406,4,5:54.0,G. Temple makes 3-pt jump shot from 25 ft (assist by D. Fox),,92,102
407,4,5:37.0,,D. Booker misses 3-pt jump shot from 23 ft,92,102
408,4,5:35.0,Defensive rebound by B. Bogdanović,,92,102
409,4,5:22.0,S. Labissière enters the game for K. Koufos,,92,102
410,4,5:18.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by B. Bogdanović),,94,102
411,4,5:17.0,,Phoenix full timeout,94,102
412,4,5:17.0,,M. James enters the game for T. Ulis,94,102
413,4,5:17.0,,M. Chriss enters the game for D. Bender,94,102
414,4,5:00.0,,Turnover by M. Chriss (bad pass),94,102
415,4,4:45.0,B. Bogdanović misses 2-pt layup from 5 ft,,94,102
416,4,4:43.0,,Defensive rebound by T. Chandler,94,102
417,4,4:36.0,,D. Booker makes 2-pt layup at rim (assist by M. James),94,104
418,4,4:26.0,Personal block foul by M. Chriss (drawn by S. Labissière),,94,104
419,4,4:15.0,B. Bogdanović misses 2-pt jump shot from 15 ft,,94,104
420,4,4:12.0,,Defensive rebound by T. Warren,94,104
421,4,4:02.0,,M. Chriss misses 3-pt jump shot from 22 ft,94,104
422,4,4:01.0,Defensive rebound by D. Fox,,94,104
423,4,4:01.0,Personal foul by T. Warren (drawn by D. Fox),,94,104
424,4,4:01.0,D. Fox makes free throw 1 of 2,,95,104
425,4,4:01.0,G. Hill enters the game for B. Bogdanović,,95,104
426,4,4:01.0,D. Fox makes free throw 2 of 2,,96,104
427,4,3:48.0,,T. Warren misses 2-pt jump shot from 16 ft,96,104
428,4,3:42.0,,Offensive rebound by M. Chriss,96,104
429,4,3:42.0,,M. Chriss makes 2-pt dunk at rim,96,106
430,4,3:29.0,S. Labissière makes 2-pt jump shot from 21 ft (assist by W. Cauley-Stein),,98,106
431,4,3:08.0,,M. James makes 3-pt jump shot from 24 ft,98,109
432,4,2:43.0,G. Temple makes 3-pt jump shot from 26 ft,,101,109
433,4,2:25.0,,Turnover by T. Warren (traveling),101,109
434,4,2:10.0,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by G. Hill),,103,109
435,4,2:10.0,Shooting foul by T. Chandler (drawn by W. Cauley-Stein),,103,109
436,4,2:10.0,,J. Jackson enters the game for T. Warren,103,109
437,4,2:10.0,W. Cauley-Stein makes free throw 1 of 1,,104,109
438,4,1:56.0,,Turnover by J. Jackson (bad pass),104,109
439,4,1:44.0,G. Temple makes 3-pt jump shot from 26 ft (assist by G. Hill),,107,109
440,4,1:29.0,,D. Booker makes 3-pt jump shot from 25 ft,107,112
441,4,1:20.0,G. Temple makes 3-pt jump shot from 29 ft (assist by G. Hill),,110,112
442,4,1:10.0,,D. Booker misses 3-pt jump shot from 25 ft,110,112
443,4,1:07.0,Defensive rebound by W. Cauley-Stein,,110,112
444,4,1:07.0,Sacramento full timeout,,110,112
445,4,0:58.0,D. Fox makes 2-pt jump shot from 7 ft,,112,112
446,4,0:42.0,,Turnover by M. James (lost ball; steal by D. Fox),112,112
447,4,0:38.0,D. Fox misses 2-pt layup at rim,,112,112
448,4,0:35.0,Offensive rebound by G. Temple,,112,112
449,4,0:34.0,Turnover by G. Temple (turnover; steal by J. Jackson),,112,112
450,4,0:14.0,,M. James makes 2-pt jump shot from 4 ft,112,114
451,4,0:14.0,Sacramento full timeout,,112,114
452,4,0:10.0,Shooting block foul by M. Chriss (drawn by G. Temple),,112,114
453,4,0:10.0,,A. Len enters the game for M. Chriss,112,114
454,4,0:10.0,G. Temple misses free throw 1 of 2,,112,114
455,4,0:10.0,Offensive rebound by Team,,112,114
456,4,0:10.0,G. Temple makes free throw 2 of 2,,113,114
457,4,0:10.0,,Phoenix full timeout,113,114
458,4,0:10.0,,T. Daniels enters the game for T. Chandler,113,114
459,4,0:10.0,,T. Warren enters the game for A. Len,113,114
460,4,0:09.0,,Personal take foul by G. Hill (drawn by D. Booker),113,114
461,4,0:09.0,,T. Chandler enters the game for T. Daniels,113,114
462,4,0:09.0,,D. Booker makes free throw 1 of 2,113,115
463,4,0:09.0,,D. Booker makes free throw 2 of 2,113,116
464,4,0:05.0,Personal take foul by T. Warren (drawn by G. Hill),,113,116
465,4,0:05.0,,A. Len enters the game for T. Warren,113,116
466,4,0:05.0,G. Hill makes free throw 1 of 2,,114,116
467,4,0:05.0,G. Hill makes free throw 2 of 2,,115,116
468,4,0:05.0,,Phoenix full timeout,115,116
469,4,0:05.0,,T. Warren enters the game for T. Chandler,115,116
470,4,0:05.0,,T. Daniels enters the game for A. Len,115,116
471,4,0:05.0,B. Bogdanović enters the game for S. Labissière,,115,116
472,4,0:04.0,,Personal take foul by D. Fox (drawn by T. Daniels),115,116
473,4,0:04.0,,T. Daniels misses free throw 1 of 2,115,116
474,4,0:04.0,,Offensive rebound by Team,115,116
475,4,0:04.0,,T. Daniels makes free throw 2 of 2,115,117
476,4,0:01.0,G. Temple misses 3-pt jump shot from 25 ft,,115,117
477,4,0:01.0,Offensive rebound by Team,,115,117
