,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BROOKLYN_ACTION,CHICAGO_SCORE,BROOKLYN_SCORE
193,2,3:46.0,K. Dunn misses 2-pt layup from 4 ft (block by J. Allen),,39,45
194,2,3:46.0,Offensive rebound by Team,,39,45
195,2,3:42.0,Shooting foul by D. Carroll (drawn by D. Nwaba),,39,45
196,2,3:42.0,D. Nwaba misses free throw 1 of 2,,39,45
197,2,3:42.0,Offensive rebound by Team,,39,45
198,2,3:42.0,D. Nwaba makes free throw 2 of 2,,40,45
199,2,3:29.0,,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),40,47
200,2,3:04.0,J. Holiday misses 2-pt layup from 7 ft,,40,47
201,2,3:02.0,,Defensive rebound by J. Allen,40,47
202,2,2:58.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by J. Holiday),40,47
203,2,2:46.0,,Offensive charge foul by C. Felício (drawn by S. Dinwiddie),40,47
204,2,2:46.0,Turnover by C. Felício (offensive foul),,40,47
205,2,2:46.0,Chicago full timeout,,40,47
206,2,2:46.0,D. Valentine enters the game for D. Nwaba,,40,47
207,2,2:24.0,,R. Hollis-Jefferson makes 2-pt jump shot from 8 ft,40,49
208,2,2:13.0,L. Markkanen misses 2-pt jump shot from 14 ft,,40,49
209,2,2:09.0,Offensive rebound by D. Valentine,,40,49
210,2,2:09.0,L. Markkanen makes 2-pt layup from 2 ft (assist by D. Valentine),,42,49
211,2,1:50.0,,J. Allen misses 2-pt layup from 3 ft,42,49
212,2,1:49.0,Defensive rebound by D. Valentine,,42,49
213,2,1:45.0,Personal foul by R. Hollis-Jefferson (drawn by J. Holiday),,42,49
214,2,1:45.0,J. Holiday makes free throw 1 of 2,,43,49
215,2,1:45.0,B. Portis enters the game for C. Felício,,43,49
216,2,1:45.0,J. Holiday makes free throw 2 of 2,,44,49
217,2,1:37.0,,A. Crabbe misses 3-pt jump shot from 27 ft,44,49
218,2,1:34.0,Defensive rebound by K. Dunn,,44,49
219,2,1:31.0,Turnover by K. Dunn (bad pass; steal by S. Dinwiddie),,44,49
220,2,1:27.0,,Turnover by R. Hollis-Jefferson (bad pass),44,49
221,2,1:12.0,L. Markkanen makes 2-pt dunk from 1 ft (assist by B. Portis),,46,49
222,2,0:52.0,,Personal foul by K. Dunn (drawn by R. Hollis-Jefferson),46,49
223,2,0:39.0,,Turnover by D. Carroll (lost ball; steal by D. Valentine),46,49
224,2,0:35.0,D. Valentine makes 3-pt jump shot from 25 ft (assist by J. Holiday),,49,49
225,2,0:14.0,,D. Carroll misses 2-pt hook shot from 5 ft,49,49
226,2,0:12.0,Defensive rebound by L. Markkanen,,49,49
227,2,0:03.0,K. Dunn makes 2-pt jump shot from 17 ft,,51,49
228,2,0:00.0,,S. Dinwiddie misses 3-pt jump shot from 32 ft (block by K. Dunn),51,49
229,2,0:00.0,,Offensive rebound by Team,51,49
230,3,11:49.0,,Violation by S. Dinwiddie (kicked ball),51,49
231,3,11:44.0,L. Markkanen misses 3-pt jump shot from 26 ft,,51,49
232,3,11:40.0,,Defensive rebound by J. Allen,51,49
233,3,11:31.0,,J. Allen makes 2-pt dunk at rim (assist by S. Dinwiddie),51,51
234,3,11:16.0,Turnover by J. Holiday (turnover),,51,51
235,3,11:16.0,Loose ball foul by J. Holiday (drawn by D. Carroll),,51,51
236,3,10:52.0,,A. Crabbe makes 2-pt jump shot from 15 ft (assist by D. Russell),51,53
237,3,10:44.0,J. Holiday misses 2-pt jump shot from 16 ft,,51,53
238,3,10:40.0,,Defensive rebound by J. Allen,51,53
239,3,10:31.0,,J. Allen makes 2-pt dunk at rim (assist by D. Russell),51,55
240,3,10:31.0,Chicago full timeout,,51,55
241,3,10:17.0,K. Dunn misses 2-pt hook shot from 7 ft (block by J. Allen),,51,55
242,3,10:14.0,,Defensive rebound by D. Carroll,51,55
243,3,10:14.0,,Turnover by D. Carroll (bad pass),51,55
244,3,10:04.0,L. Markkanen misses 2-pt jump shot from 19 ft,,51,55
245,3,9:59.0,,Defensive rebound by S. Dinwiddie,51,55
246,3,9:54.0,,A. Crabbe makes 3-pt jump shot from 28 ft (assist by S. Dinwiddie),51,58
247,3,9:33.0,L. Markkanen misses 2-pt layup from 2 ft,,51,58
248,3,9:29.0,,Defensive rebound by J. Allen,51,58
249,3,9:26.0,,Turnover by S. Dinwiddie (bad pass),51,58
250,3,9:14.0,K. Dunn makes 2-pt layup from 2 ft,,53,58
251,3,9:08.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,53,58
252,3,9:04.0,Defensive rebound by L. Markkanen,,53,58
253,3,8:51.0,K. Dunn makes 3-pt jump shot from 25 ft,,56,58
254,3,8:36.0,,Personal foul by K. Dunn (drawn by D. Russell),56,58
255,3,8:24.0,,J. Allen makes 2-pt dunk from 1 ft (assist by D. Russell),56,60
256,3,8:06.0,J. Holiday misses 2-pt jump shot from 14 ft,,56,60
257,3,8:02.0,Offensive rebound by J. Holiday,,56,60
258,3,8:00.0,J. Holiday misses 2-pt layup from 5 ft (block by J. Allen),,56,60
259,3,7:57.0,,Defensive rebound by S. Dinwiddie,56,60
260,3,7:48.0,,A. Crabbe makes 2-pt layup from 1 ft (assist by J. Allen),56,62
261,3,7:40.0,D. Nwaba makes 2-pt layup at rim,,58,62
262,3,7:17.0,,J. Allen makes 2-pt dunk from 1 ft (assist by D. Russell),58,64
263,3,7:03.0,Turnover by K. Dunn (bad pass),,58,64
264,3,6:49.0,Technical foul by D. Nwaba,,58,64
265,3,6:49.0,D. Valentine enters the game for J. Holiday,,58,64
266,3,6:49.0,,J. Allen makes flagrant free throw 1 of 2,58,65
267,3,6:49.0,,J. Allen makes flagrant free throw 2 of 2,58,66
268,3,6:33.0,,D. Carroll makes 3-pt jump shot from 22 ft (assist by D. Russell),58,69
269,3,6:33.0,,Shooting foul by C. Felício (drawn by D. Carroll),58,69
270,3,6:33.0,,D. Carroll makes free throw 1 of 1,58,70
271,3,6:19.0,K. Dunn makes 2-pt jump shot from 15 ft,,60,70
272,3,6:00.0,,D. Russell misses 3-pt jump shot from 27 ft,60,70
273,3,6:00.0,,Offensive rebound by D. Carroll,60,70
274,3,5:55.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by D. Carroll),60,73
275,3,5:40.0,Shooting foul by J. Allen (drawn by L. Markkanen),,60,73
276,3,5:40.0,L. Markkanen makes free throw 1 of 2,,61,73
277,3,5:40.0,L. Markkanen makes free throw 2 of 2,,62,73
278,3,5:26.0,,A. Crabbe misses 3-pt jump shot from 22 ft,62,73
279,3,5:23.0,,Offensive rebound by J. Allen,62,73
280,3,5:18.0,,D. Russell misses 2-pt layup from 3 ft (block by K. Dunn),62,73
281,3,5:13.0,Defensive rebound by L. Markkanen,,62,73
282,3,5:07.0,D. Valentine misses 2-pt jump shot from 18 ft,,62,73
283,3,5:07.0,,Defensive rebound by Team,62,73
284,3,5:07.0,,Brooklyn full timeout,62,73
285,3,5:07.0,,J. Harris enters the game for D. Russell,62,73
286,3,5:07.0,,D. Cunningham enters the game for J. Allen,62,73
287,3,5:07.0,B. Portis enters the game for C. Felício,,62,73
288,3,4:49.0,,Turnover by D. Cunningham (bad pass),62,73
289,3,4:35.0,L. Markkanen misses 2-pt layup from 4 ft (block by D. Carroll),,62,73
290,3,4:32.0,,Defensive rebound by D. Carroll,62,73
291,3,4:25.0,Violation by L. Markkanen (kicked ball),,62,73
292,3,4:25.0,,R. Hollis-Jefferson enters the game for D. Carroll,62,73
293,3,4:16.0,,D. Cunningham makes 2-pt jump shot from 12 ft (assist by A. Crabbe),62,75
294,3,4:01.0,B. Portis makes 2-pt layup from 3 ft (assist by K. Dunn),,64,75
295,3,4:01.0,Shooting foul by J. Harris (drawn by B. Portis),,64,75
296,3,4:01.0,B. Portis makes free throw 1 of 1,,65,75
297,3,3:47.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by S. Dinwiddie),65,77
298,3,3:31.0,,C. LeVert enters the game for A. Crabbe,65,77
299,3,3:23.0,Shooting foul by D. Cunningham (drawn by K. Dunn),,65,77
300,3,3:23.0,K. Dunn makes free throw 1 of 2,,66,77
301,3,3:23.0,K. Dunn misses free throw 2 of 2,,66,77
302,3,3:21.0,,Defensive rebound by D. Cunningham,66,77
303,3,3:08.0,,S. Dinwiddie makes 3-pt jump shot from 23 ft (assist by C. LeVert),66,80
304,3,3:06.0,Chicago full timeout,,66,80
305,3,2:55.0,K. Dunn makes 2-pt jump shot from 5 ft,,68,80
306,3,2:35.0,,J. Harris makes 2-pt layup from 1 ft,68,82
307,3,2:28.0,Personal foul by R. Hollis-Jefferson (drawn by L. Markkanen),,68,82
308,3,2:28.0,,D. Russell enters the game for S. Dinwiddie,68,82
309,3,2:28.0,N. Vonleh enters the game for L. Markkanen,,68,82
310,3,2:28.0,C. Payne enters the game for K. Dunn,,68,82
311,3,2:19.0,Turnover by N. Vonleh (bad pass),,68,82
312,3,2:06.0,,D. Cunningham misses 3-pt jump shot from 22 ft,68,82
313,3,2:03.0,Defensive rebound by B. Portis,,68,82
314,3,1:57.0,C. Payne misses 3-pt jump shot from 26 ft,,68,82
315,3,1:53.0,,Defensive rebound by D. Russell,68,82
316,3,1:44.0,,R. Hollis-Jefferson misses 3-pt jump shot from 22 ft,68,82
317,3,1:41.0,Defensive rebound by B. Portis,,68,82
318,3,1:35.0,N. Vonleh makes 2-pt layup from 1 ft (assist by D. Nwaba),,70,82
319,3,1:35.0,Shooting foul by J. Harris (drawn by N. Vonleh),,70,82
320,3,1:35.0,J. Holiday enters the game for D. Nwaba,,70,82
321,3,1:35.0,N. Vonleh misses free throw 1 of 1,,70,82
322,3,1:33.0,,Defensive rebound by R. Hollis-Jefferson,70,82
323,3,1:10.0,,J. Harris makes 2-pt layup from 1 ft,70,84
324,3,0:57.0,B. Portis misses 3-pt jump shot from 26 ft,,70,84
325,3,0:54.0,,Defensive rebound by R. Hollis-Jefferson,70,84
326,3,0:47.0,,R. Hollis-Jefferson misses 2-pt jump shot from 6 ft,70,84
327,3,0:45.0,Defensive rebound by D. Valentine,,70,84
328,3,0:39.0,Turnover by B. Portis (out of bounds lost ball),,70,84
329,3,0:22.0,,D. Cunningham misses 2-pt jump shot from 12 ft,70,84
330,3,0:18.0,Defensive rebound by J. Holiday,,70,84
331,3,0:00.0,D. Valentine misses 3-pt jump shot from 25 ft,,70,84
332,3,0:00.0,Offensive rebound by Team,,70,84
333,4,11:48.0,,Offensive foul by J. Harris (drawn by C. Payne),70,84
334,4,11:48.0,,Turnover by J. Harris (offensive foul),70,84
335,4,11:38.0,D. Valentine makes 3-pt jump shot from 26 ft (assist by N. Vonleh),,73,84
336,4,11:23.0,,C. LeVert makes 2-pt layup from 1 ft (assist by D. Russell),73,86
337,4,11:13.0,D. Valentine misses 3-pt jump shot from 25 ft,,73,86
338,4,11:12.0,,Defensive rebound by Team,73,86
339,4,10:57.0,,D. Russell misses 2-pt jump shot from 17 ft,73,86
340,4,10:52.0,Defensive rebound by C. Payne,,73,86
341,4,10:42.0,Shooting foul by C. LeVert (drawn by N. Vonleh),,73,86
342,4,10:42.0,N. Vonleh misses free throw 1 of 2,,73,86
343,4,10:42.0,Offensive rebound by Team,,73,86
344,4,10:42.0,N. Vonleh misses free throw 2 of 2,,73,86
345,4,10:39.0,,Defensive rebound by R. Hollis-Jefferson,73,86
346,4,10:26.0,,C. LeVert makes 2-pt layup from 1 ft,73,88
347,4,10:14.0,B. Portis misses 2-pt layup from 2 ft,,73,88
348,4,10:10.0,,Defensive rebound by J. Harris,73,88
349,4,10:00.0,,R. Hollis-Jefferson misses 2-pt jump shot from 11 ft,73,88
350,4,9:58.0,Defensive rebound by D. Valentine,,73,88
351,4,9:45.0,N. Vonleh misses 2-pt layup from 1 ft,,73,88
352,4,9:45.0,Offensive rebound by B. Portis,,73,88
353,4,9:45.0,B. Portis makes 2-pt layup at rim,,75,88
354,4,9:45.0,,Brooklyn full timeout,75,88
355,4,9:45.0,C. Felício enters the game for N. Vonleh,,75,88
356,4,9:23.0,,Turnover by D. Russell (lost ball; steal by C. Payne),75,88
357,4,9:23.0,Personal foul by J. Harris (drawn by C. Payne),,75,88
358,4,9:11.0,C. Felício makes 2-pt dunk from 1 ft (assist by D. Valentine),,77,88
359,4,8:48.0,,J. Harris makes 3-pt jump shot from 22 ft (assist by C. LeVert),77,91
360,4,8:39.0,C. Payne misses 2-pt layup from 3 ft (block by R. Hollis-Jefferson),,77,91
361,4,8:35.0,Offensive rebound by C. Payne,,77,91
362,4,8:30.0,B. Portis misses 2-pt jump shot from 15 ft,,77,91
363,4,8:27.0,Offensive rebound by D. Valentine,,77,91
364,4,8:25.0,C. Payne misses 3-pt jump shot from 27 ft,,77,91
365,4,8:25.0,Offensive rebound by D. Valentine,,77,91
366,4,8:20.0,D. Valentine misses 2-pt layup from 2 ft,,77,91
367,4,8:18.0,,Defensive rebound by D. Cunningham,77,91
368,4,8:13.0,,D. Russell misses 3-pt jump shot from 27 ft,77,91
369,4,8:10.0,Defensive rebound by C. Felício,,77,91
370,4,8:06.0,Turnover by C. Payne (bad pass; steal by D. Cunningham),,77,91
371,4,7:49.0,,C. LeVert misses 2-pt jump shot from 13 ft,77,91
372,4,7:46.0,Defensive rebound by C. Payne,,77,91
373,4,7:37.0,Shooting foul by D. Cunningham (drawn by B. Portis),,77,91
374,4,7:37.0,B. Portis misses free throw 1 of 2,,77,91
375,4,7:37.0,Offensive rebound by Team,,77,91
376,4,7:37.0,,J. Allen enters the game for D. Russell,77,91
