,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CHICAGO_ACTION,PHILADELPHIA_SCORE,CHICAGO_SCORE
384,4,6:59.0,B. Simmons misses 2-pt layup from 1 ft,,104,103
385,4,6:56.0,,Defensive rebound by B. Portis,104,103
386,4,6:49.0,,D. Nwaba makes 2-pt layup at rim,104,105
387,4,6:33.0,Turnover by D. Šarić (bad pass; steal by D. Valentine),,104,105
388,4,6:14.0,,B. Portis makes 2-pt jump shot from 18 ft (assist by D. Valentine),104,107
389,4,5:50.0,R. Covington misses 3-pt jump shot from 26 ft,,104,107
390,4,5:50.0,,Defensive rebound by N. Vonleh,104,107
391,4,5:36.0,,Turnover by C. Payne (bad pass),104,107
392,4,5:36.0,,Chicago full timeout,104,107
393,4,5:36.0,,K. Dunn enters the game for C. Payne,104,107
394,4,5:36.0,,Z. LaVine enters the game for N. Vonleh,104,107
395,4,5:36.0,,L. Markkanen enters the game for D. Valentine,104,107
396,4,5:36.0,J. Redick enters the game for M. Belinelli,,104,107
397,4,5:36.0,J. Embiid enters the game for A. Johnson,,104,107
398,4,5:26.0,B. Simmons makes 2-pt layup from 1 ft (assist by J. Embiid),,106,107
399,4,5:05.0,,D. Nwaba misses 2-pt jump shot from 5 ft,106,107
400,4,5:03.0,Defensive rebound by J. Embiid,,106,107
401,4,4:56.0,Personal foul by B. Portis (drawn by J. Embiid),,106,107
402,4,4:47.0,Turnover by J. Redick (bad pass; steal by K. Dunn),,106,107
403,4,4:42.0,,D. Nwaba makes 2-pt layup from 1 ft (assist by K. Dunn),106,109
404,4,4:42.0,Philadelphia full timeout,,106,109
405,4,4:26.0,J. Redick misses 2-pt jump shot from 21 ft,,106,109
406,4,4:22.0,,Defensive rebound by D. Nwaba,106,109
407,4,4:16.0,,Z. LaVine misses 3-pt jump shot from 24 ft,106,109
408,4,4:15.0,,Offensive rebound by L. Markkanen,106,109
409,4,4:15.0,,Personal foul by R. Covington (drawn by L. Markkanen),106,109
410,4,4:08.0,,B. Portis makes 2-pt dunk at rim (assist by K. Dunn),106,111
411,4,3:52.0,Personal foul by D. Nwaba (drawn by B. Simmons),,106,111
412,4,3:52.0,B. Simmons misses free throw 1 of 2,,106,111
413,4,3:52.0,Offensive rebound by Team,,106,111
414,4,3:52.0,B. Simmons misses free throw 2 of 2,,106,111
415,4,3:50.0,,Defensive rebound by Z. LaVine,106,111
416,4,3:37.0,,K. Dunn misses 2-pt layup at rim,106,111
417,4,3:35.0,Defensive rebound by R. Covington,,106,111
418,4,3:24.0,J. Embiid misses 2-pt layup from 7 ft (block by L. Markkanen),,106,111
419,4,3:22.0,Offensive rebound by B. Simmons,,106,111
420,4,3:20.0,Personal foul by D. Nwaba (drawn by J. Redick),,106,111
421,4,3:20.0,,D. Valentine enters the game for D. Nwaba,106,111
422,4,3:20.0,J. Redick makes free throw 1 of 2,,107,111
423,4,3:20.0,J. Redick misses free throw 2 of 2,,107,111
424,4,3:18.0,,Defensive rebound by L. Markkanen,107,111
425,4,3:03.0,,B. Portis misses 2-pt jump shot from 4 ft (block by J. Embiid),107,111
426,4,3:00.0,Defensive rebound by J. Embiid,,107,111
427,4,2:53.0,D. Šarić misses 2-pt jump shot from 21 ft,,107,111
428,4,2:49.0,,Defensive rebound by B. Portis,107,111
429,4,2:30.0,,K. Dunn misses 3-pt jump shot from 25 ft,107,111
430,4,2:26.0,,Offensive rebound by L. Markkanen,107,111
431,4,2:13.0,,Shooting foul by R. Covington (drawn by Z. LaVine),107,111
432,4,2:13.0,,Z. LaVine misses free throw 1 of 2,107,111
433,4,2:13.0,,Offensive rebound by Team,107,111
434,4,2:13.0,,Z. LaVine makes free throw 2 of 2,107,112
435,4,2:01.0,D. Šarić makes 2-pt dunk at rim (assist by R. Covington),,109,112
436,4,1:48.0,,K. Dunn misses 2-pt layup from 1 ft,109,112
437,4,1:45.0,Defensive rebound by J. Redick,,109,112
438,4,1:42.0,Shooting foul by B. Portis (drawn by D. Šarić),,109,112
439,4,1:42.0,D. Šarić makes free throw 1 of 2,,110,112
440,4,1:42.0,D. Šarić misses free throw 2 of 2,,110,112
441,4,1:40.0,,Defensive rebound by L. Markkanen,110,112
442,4,1:22.0,,B. Portis misses 2-pt layup from 2 ft,110,112
443,4,1:20.0,Defensive rebound by D. Šarić,,110,112
444,4,1:17.0,Turnover by J. Embiid (out of bounds lost ball),,110,112
445,4,1:02.0,,Z. LaVine makes 3-pt jump shot from 26 ft,110,115
446,4,1:02.0,Philadelphia full timeout,,110,115
447,4,1:00.0,R. Covington misses 2-pt jump shot from 21 ft,,110,115
448,4,0:56.0,,Defensive rebound by Z. LaVine,110,115
449,4,0:43.0,,B. Portis misses 2-pt jump shot from 22 ft,110,115
450,4,0:40.0,Defensive rebound by J. Embiid,,110,115
451,4,0:35.0,B. Simmons misses 2-pt layup at rim,,110,115
452,4,0:35.0,Offensive rebound by B. Simmons,,110,115
453,4,0:35.0,B. Simmons makes 2-pt layup at rim,,112,115
454,4,0:17.0,,Z. LaVine misses 2-pt jump shot from 12 ft,112,115
455,4,0:12.0,,Offensive rebound by B. Portis,112,115
456,4,0:12.0,,B. Portis misses 2-pt layup at rim,112,115
457,4,0:11.0,Defensive rebound by J. Embiid,,112,115
458,4,0:11.0,Philadelphia full timeout,,112,115
459,4,0:08.0,Personal take foul by Z. LaVine (drawn by J. Redick),,112,115
460,4,0:08.0,J. Redick makes free throw 1 of 2,,113,115
461,4,0:08.0,J. Redick makes free throw 2 of 2,,114,115
462,4,0:08.0,,Chicago full timeout,114,115
463,4,0:08.0,T. McConnell enters the game for D. Šarić,,114,115
464,4,0:05.0,,Turnover by D. Valentine (bad pass; steal by J. Embiid),114,115
465,4,0:05.0,Personal foul by D. Valentine (drawn by B. Simmons),,114,115
466,4,0:05.0,B. Simmons makes free throw 1 of 2,,115,115
467,4,0:05.0,,N. Vonleh enters the game for D. Valentine,115,115
468,4,0:05.0,B. Simmons makes free throw 2 of 2,,116,115
469,4,0:05.0,,Chicago full timeout,116,115
470,4,0:05.0,,D. Valentine enters the game for N. Vonleh,116,115
471,4,0:04.0,,Personal foul by B. Simmons (drawn by Z. LaVine),116,115
472,4,0:01.0,,B. Portis misses 2-pt jump shot from 5 ft,116,115
473,4,0:00.0,,Offensive rebound by D. Valentine,116,115
474,4,0:00.0,,D. Valentine misses 2-pt jump shot from 9 ft,116,115
475,4,0:00.0,,Offensive rebound by Team,116,115
