,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA LAKERS_ACTION,DALLAS_SCORE,LA LAKERS_SCORE
378,4,6:28.0,Defensive rebound by J. Motley,,86,90
379,4,6:13.0,J. Motley misses 2-pt jump shot from 6 ft,,86,90
380,4,6:11.0,,Defensive rebound by K. Kuzma,86,90
381,4,6:02.0,,B. Lopez misses 2-pt jump shot from 10 ft,86,90
382,4,5:57.0,Defensive rebound by K. Collinsworth,,86,90
383,4,5:52.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,86,90
384,4,5:49.0,,Defensive rebound by B. Lopez,86,90
385,4,5:45.0,,K. Kuzma makes 2-pt layup from 1 ft,86,92
386,4,5:18.0,,Offensive charge foul by D. McDermott (drawn by K. Kuzma),86,92
387,4,5:18.0,Turnover by D. McDermott (offensive foul),,86,92
388,4,5:18.0,,J. Randle enters the game for T. Wear,86,92
389,4,5:18.0,A. Harrison enters the game for Y. Ferrell,,86,92
390,4,5:18.0,J. Jones enters the game for D. McDermott,,86,92
391,4,5:02.0,,Personal foul by J. Motley (drawn by B. Lopez),86,92
392,4,5:02.0,,LA Lakers full timeout,86,92
393,4,4:53.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,86,92
394,4,4:49.0,,Offensive rebound by J. Randle,86,92
395,4,4:37.0,,Shooting foul by J. Motley (drawn by B. Ingram),86,92
396,4,4:37.0,,B. Ingram makes free throw 1 of 2,86,93
397,4,4:37.0,,B. Ingram makes free throw 2 of 2,86,94
398,4,4:22.0,M. Kleber misses 3-pt jump shot from 25 ft,,86,94
399,4,4:19.0,,Defensive rebound by K. Caldwell-Pope,86,94
400,4,4:04.0,,Personal foul by A. Harrison (drawn by J. Randle),86,94
401,4,3:56.0,,B. Ingram misses 2-pt jump shot from 17 ft,86,94
402,4,3:51.0,Defensive rebound by J. Motley,,86,94
403,4,3:42.0,J. Motley makes 2-pt hook shot from 4 ft (assist by K. Collinsworth),,88,94
404,4,3:15.0,,B. Ingram misses 2-pt jump shot from 18 ft,88,94
405,4,3:12.0,Defensive rebound by J. Motley,,88,94
406,4,2:54.0,A. Harrison misses 3-pt jump shot from 25 ft,,88,94
407,4,2:50.0,,Defensive rebound by B. Lopez,88,94
408,4,2:40.0,,J. Randle makes 2-pt hook shot from 2 ft (assist by B. Lopez),88,96
409,4,2:21.0,J. Jones misses 2-pt layup from 5 ft,,88,96
410,4,2:19.0,,Defensive rebound by B. Lopez,88,96
411,4,2:16.0,,K. Kuzma makes 2-pt layup from 4 ft (assist by B. Ingram),88,98
412,4,2:16.0,Dallas full timeout,,88,98
413,4,1:53.0,K. Collinsworth misses 3-pt jump shot from 25 ft,,88,98
414,4,1:49.0,,Defensive rebound by K. Kuzma,88,98
415,4,1:38.0,,Turnover by J. Randle (bad pass),88,98
416,4,1:31.0,Shooting foul by B. Lopez (drawn by K. Collinsworth),,88,98
417,4,1:31.0,K. Collinsworth makes free throw 1 of 2,,89,98
418,4,1:31.0,,A. Caruso enters the game for B. Ingram,89,98
419,4,1:31.0,K. Collinsworth makes free throw 2 of 2,,90,98
420,4,1:09.0,,J. Randle misses 2-pt layup from 1 ft,90,98
421,4,1:09.0,,Offensive rebound by J. Randle,90,98
422,4,1:09.0,,Shooting foul by K. Collinsworth (drawn by J. Randle),90,98
423,4,1:09.0,,J. Randle makes free throw 1 of 2,90,99
424,4,1:09.0,,J. Randle makes free throw 2 of 2,90,100
425,4,0:58.0,J. Jones makes 3-pt jump shot from 25 ft,,93,100
426,4,0:37.0,,K. Kuzma makes 3-pt jump shot from 25 ft,93,103
427,4,0:28.0,K. Collinsworth misses 3-pt jump shot from 25 ft,,93,103
428,4,0:26.0,,Defensive rebound by K. Caldwell-Pope,93,103
429,4,0:04.0,,A. Caruso misses 3-pt jump shot from 24 ft,93,103
430,4,0:02.0,Defensive rebound by J. Motley,,93,103
431,4,0:01.0,J. Motley misses 3-pt jump shot from 52 ft,,93,103
432,4,0:00.0,Offensive rebound by Team,,93,103
