,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BOSTON_ACTION,MILWAUKEE_SCORE,BOSTON_SCORE
380,4,4:27.0,,M. Morris makes 2-pt dunk from 8 ft,76,86
381,4,4:02.0,K. Middleton makes 2-pt hook shot from 7 ft,,78,86
382,4,3:45.0,,T. Rozier misses 2-pt layup from 5 ft (block by K. Middleton),78,86
383,4,3:45.0,Defensive rebound by K. Middleton,,78,86
384,4,3:41.0,M. Brogdon makes 2-pt layup at rim (assist by K. Middleton),,80,86
385,4,3:16.0,,J. Tatum misses 2-pt jump shot from 21 ft,80,86
386,4,3:13.0,Defensive rebound by G. Antetokounmpo,,80,86
387,4,3:11.0,Shooting foul by J. Brown (drawn by G. Antetokounmpo),,80,86
388,4,3:11.0,G. Antetokounmpo makes free throw 1 of 2,,81,86
389,4,3:11.0,T. Snell enters the game for J. Henson,,81,86
390,4,3:11.0,G. Antetokounmpo makes free throw 2 of 2,,82,86
391,4,3:11.0,,Boston full timeout,82,86
392,4,2:46.0,,J. Tatum misses 2-pt jump shot from 23 ft,82,86
393,4,2:46.0,Defensive rebound by Team,,82,86
394,4,2:38.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,84,86
395,4,2:25.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by M. Morris),84,89
396,4,2:12.0,K. Middleton makes 3-pt jump shot from 22 ft (assist by E. Bledsoe),,87,89
397,4,1:45.0,,M. Morris makes 2-pt jump shot from 21 ft,87,91
398,4,1:33.0,,Offensive charge foul by G. Antetokounmpo (drawn by M. Morris),87,91
399,4,1:33.0,Turnover by G. Antetokounmpo (offensive foul),,87,91
400,4,1:23.0,,Turnover by A. Horford (lost ball; steal by G. Antetokounmpo),87,91
401,4,1:22.0,Personal foul by A. Horford (drawn by G. Antetokounmpo),,87,91
402,4,1:22.0,G. Antetokounmpo makes free throw 1 of 2,,88,91
403,4,1:22.0,G. Antetokounmpo makes free throw 2 of 2,,89,91
404,4,1:00.0,,J. Brown misses 3-pt jump shot from 25 ft,89,91
405,4,0:58.0,,Offensive rebound by M. Morris,89,91
406,4,0:56.0,,Personal foul by K. Middleton (drawn by A. Horford),89,91
407,4,0:56.0,,A. Horford misses free throw 1 of 2,89,91
408,4,0:56.0,,Offensive rebound by Team,89,91
409,4,0:56.0,,A. Horford makes free throw 2 of 2,89,92
410,4,0:52.0,E. Bledsoe makes 2-pt layup from 1 ft,,91,92
411,4,0:32.0,,Shooting foul by M. Brogdon (drawn by A. Horford),91,92
412,4,0:32.0,,A. Horford makes free throw 1 of 2,91,93
413,4,0:32.0,,A. Horford makes free throw 2 of 2,91,94
414,4,0:24.0,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by K. Middleton),,93,94
415,4,0:15.0,,Personal take foul by K. Middleton (drawn by A. Horford),93,94
416,4,0:15.0,,A. Horford makes free throw 1 of 2,93,95
417,4,0:15.0,T. Zeller enters the game for T. Snell,,93,95
418,4,0:15.0,,A. Horford makes free throw 2 of 2,93,96
419,4,0:15.0,Milwaukee full timeout,,93,96
420,4,0:15.0,J. Terry enters the game for T. Zeller,,93,96
421,4,0:11.0,M. Brogdon makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,96,96
422,4,0:10.0,,Boston full timeout,96,96
423,4,0:10.0,T. Snell enters the game for J. Terry,,96,96
424,4,0:01.0,,T. Rozier makes 3-pt jump shot from 26 ft,96,99
425,4,0:00.0,Milwaukee full timeout,,96,99
426,4,0:00.0,J. Terry enters the game for M. Brogdon,,96,99
427,4,0:00.0,K. Middleton makes 3-pt jump shot from 35 ft (assist by G. Antetokounmpo),,99,99
428,1OT,4:35.0,,J. Brown makes 2-pt layup from 2 ft (assist by A. Horford),99,101
429,1OT,4:14.0,T. Snell misses 3-pt jump shot from 24 ft,,99,101
430,1OT,4:12.0,Offensive rebound by G. Antetokounmpo,,99,101
431,1OT,4:10.0,G. Antetokounmpo makes 2-pt dunk from 2 ft,,101,101
432,1OT,3:49.0,,J. Brown misses 2-pt layup from 2 ft,101,101
433,1OT,3:46.0,Defensive rebound by K. Middleton,,101,101
434,1OT,3:43.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by K. Middleton),,103,101
435,1OT,3:16.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by J. Tatum),103,104
436,1OT,3:00.0,M. Brogdon makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,105,104
437,1OT,2:43.0,,Turnover by J. Tatum (bad pass),105,104
438,1OT,2:31.0,E. Bledsoe misses 2-pt jump shot from 16 ft,,105,104
439,1OT,2:27.0,,Defensive rebound by A. Horford,105,104
440,1OT,2:22.0,,T. Rozier misses 2-pt layup from 2 ft,105,104
441,1OT,2:21.0,,Offensive rebound by Team,105,104
442,1OT,2:10.0,,Shooting foul by G. Antetokounmpo (drawn by A. Horford),105,104
443,1OT,2:10.0,,A. Horford makes free throw 1 of 2,105,105
444,1OT,2:10.0,,A. Horford makes free throw 2 of 2,105,106
445,1OT,1:51.0,K. Middleton misses 2-pt jump shot from 11 ft,,105,106
446,1OT,1:48.0,,Defensive rebound by J. Tatum,105,106
447,1OT,1:40.0,,A. Horford misses 3-pt jump shot from 25 ft,105,106
448,1OT,1:37.0,,Offensive rebound by J. Tatum,105,106
449,1OT,1:22.0,,J. Tatum makes 2-pt layup from 1 ft (assist by T. Rozier),105,108
450,1OT,1:22.0,Milwaukee full timeout,,105,108
451,1OT,1:06.0,M. Brogdon misses 3-pt jump shot from 22 ft,,105,108
452,1OT,1:03.0,Offensive rebound by G. Antetokounmpo,,105,108
453,1OT,1:00.0,K. Middleton misses 3-pt jump shot from 25 ft,,105,108
454,1OT,0:57.0,,Defensive rebound by J. Tatum,105,108
455,1OT,0:56.0,,Turnover by J. Tatum (lost ball; steal by G. Antetokounmpo),105,108
456,1OT,0:56.0,Personal foul by T. Rozier (drawn by E. Bledsoe),,105,108
457,1OT,0:53.0,Personal foul by T. Rozier (drawn by G. Antetokounmpo),,105,108
458,1OT,0:53.0,G. Antetokounmpo makes free throw 1 of 2,,106,108
459,1OT,0:53.0,G. Antetokounmpo misses free throw 2 of 2,,106,108
460,1OT,0:52.0,,Defensive rebound by Team,106,108
461,1OT,0:52.0,Loose ball foul by E. Bledsoe (drawn by J. Tatum),,106,108
462,1OT,0:52.0,J. Terry enters the game for E. Bledsoe,,106,108
463,1OT,0:41.0,,Turnover by J. Tatum (bad pass; steal by K. Middleton),106,108
464,1OT,0:27.0,M. Brogdon misses 2-pt layup from 5 ft (block by J. Tatum),,106,108
465,1OT,0:26.0,Offensive rebound by M. Brogdon,,106,108
466,1OT,0:21.0,T. Snell misses 3-pt jump shot from 23 ft,,106,108
467,1OT,0:21.0,,Defensive rebound by A. Horford,106,108
468,1OT,0:18.0,,Personal foul by J. Terry (drawn by T. Rozier),106,108
469,1OT,0:18.0,,T. Rozier makes free throw 1 of 2,106,109
470,1OT,0:18.0,,S. Larkin enters the game for M. Morris,106,109
471,1OT,0:18.0,T. Zeller enters the game for J. Terry,,106,109
472,1OT,0:18.0,,T. Rozier makes free throw 2 of 2,106,110
473,1OT,0:18.0,Milwaukee full timeout,,106,110
474,1OT,0:18.0,J. Terry enters the game for T. Zeller,,106,110
475,1OT,0:14.0,Shooting foul by A. Horford (drawn by G. Antetokounmpo),,106,110
476,1OT,0:14.0,G. Antetokounmpo makes free throw 1 of 2,,107,110
477,1OT,0:14.0,,M. Morris enters the game for S. Larkin,107,110
478,1OT,0:14.0,S. Brown enters the game for K. Middleton,,107,110
479,1OT,0:14.0,G. Antetokounmpo misses free throw 2 of 2,,107,110
480,1OT,0:13.0,,Defensive rebound by T. Rozier,107,110
481,1OT,0:13.0,,Personal foul by G. Antetokounmpo (drawn by T. Rozier),107,110
482,1OT,0:13.0,,S. Larkin enters the game for M. Morris,107,110
483,1OT,0:13.0,K. Middleton enters the game for G. Antetokounmpo,,107,110
484,1OT,0:13.0,,T. Rozier makes free throw 1 of 2,107,111
485,1OT,0:13.0,J. Henson enters the game for S. Brown,,107,111
486,1OT,0:13.0,,T. Rozier misses free throw 2 of 2,107,111
487,1OT,0:11.0,Defensive rebound by K. Middleton,,107,111
488,1OT,0:06.0,K. Middleton misses 2-pt jump shot from 5 ft,,107,111
489,1OT,0:04.0,,Defensive rebound by T. Rozier,107,111
490,1OT,0:04.0,,Personal take foul by M. Brogdon (drawn by T. Rozier),107,111
491,1OT,0:04.0,,T. Rozier makes free throw 1 of 2,107,112
492,1OT,0:04.0,,S. Ojeleye enters the game for A. Horford,107,112
493,1OT,0:04.0,,T. Rozier makes free throw 2 of 2,107,113
494,1OT,0:00.0,M. Brogdon misses 3-pt jump shot from 28 ft,,107,113
495,1OT,0:00.0,Offensive rebound by Team,,107,113
