,QUARTER,TIME_REMAINING,HOUSTON_ACTION,ORLANDO_ACTION,HOUSTON_SCORE,ORLANDO_SCORE
391,4,8:11.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by T. Ariza),,97,72
392,4,8:10.0,,Orlando full timeout,97,72
393,4,8:10.0,,A. Gordon enters the game for M. Speights,97,72
394,4,8:10.0,P. Tucker enters the game for C. Capela,,97,72
395,4,7:51.0,,M. Hezonja misses 2-pt layup from 2 ft,97,72
396,4,7:49.0,Defensive rebound by R. Anderson,,97,72
397,4,7:43.0,R. Anderson misses 3-pt jump shot from 26 ft,,97,72
398,4,7:37.0,,Defensive rebound by A. Gordon,97,72
399,4,7:28.0,,A. Gordon makes 2-pt jump shot from 17 ft,97,74
400,4,7:11.0,T. Ariza makes 3-pt jump shot from 26 ft (assist by C. Paul),,100,74
401,4,7:03.0,,A. Afflalo makes 2-pt layup from 4 ft (assist by S. Mack),100,76
402,4,7:03.0,Violation by T. Ariza (def goaltending),,100,76
403,4,6:42.0,C. Paul misses 3-pt jump shot from 27 ft,,100,76
404,4,6:38.0,,Defensive rebound by S. Mack,100,76
405,4,6:35.0,,Shooting foul by E. Gordon (drawn by S. Mack),100,76
406,4,6:35.0,,S. Mack makes free throw 1 of 2,100,77
407,4,6:35.0,,S. Mack makes free throw 2 of 2,100,78
408,4,6:12.0,C. Paul makes 2-pt jump shot from 21 ft,,102,78
409,4,6:00.0,,A. Gordon makes 2-pt dunk at rim (assist by M. Hezonja),102,80
410,4,5:41.0,R. Anderson makes 2-pt jump shot from 16 ft,,104,80
411,4,5:27.0,,A. Gordon misses 2-pt jump shot from 13 ft,104,80
412,4,5:25.0,Defensive rebound by C. Paul,,104,80
413,4,5:14.0,R. Anderson misses 2-pt jump shot from 12 ft,,104,80
414,4,5:11.0,,Defensive rebound by A. Gordon,104,80
415,4,5:03.0,,A. Gordon makes 2-pt dunk from 1 ft,104,82
416,4,5:03.0,Houston full timeout,,104,82
417,4,5:03.0,G. Green enters the game for T. Ariza,,104,82
418,4,5:03.0,T. Black enters the game for E. Gordon,,104,82
419,4,4:50.0,Offensive foul by G. Green (drawn by W. Iwundu),,104,82
420,4,4:50.0,Turnover by G. Green (offensive foul),,104,82
421,4,4:40.0,,Personal foul by C. Paul (drawn by A. Gordon),104,82
422,4,4:28.0,,M. Hezonja makes 3-pt jump shot from 26 ft,104,85
423,4,4:08.0,Turnover by T. Black (traveling),,104,85
424,4,3:58.0,,S. Mack makes 2-pt layup from 3 ft,104,87
425,4,3:40.0,R. Anderson makes 2-pt layup from 1 ft,,106,87
426,4,3:26.0,,M. Hezonja misses 3-pt jump shot from 27 ft,106,87
427,4,3:23.0,Defensive rebound by C. Paul,,106,87
428,4,3:22.0,Personal foul by S. Mack (drawn by C. Paul),,106,87
429,4,3:22.0,,K. Birch enters the game for A. Gordon,106,87
430,4,3:22.0,B. Weber enters the game for C. Paul,,106,87
431,4,3:12.0,T. Black misses 2-pt hook shot from 4 ft,,106,87
432,4,3:09.0,,Defensive rebound by W. Iwundu,106,87
433,4,2:57.0,,W. Iwundu misses 2-pt jump shot from 14 ft,106,87
434,4,2:54.0,Defensive rebound by P. Tucker,,106,87
435,4,2:45.0,G. Green misses 3-pt jump shot from 25 ft,,106,87
436,4,2:42.0,,Defensive rebound by W. Iwundu,106,87
437,4,2:27.0,,A. Afflalo makes 3-pt jump shot from 22 ft (assist by S. Mack),106,90
438,4,2:09.0,G. Green misses 3-pt jump shot from 26 ft,,106,90
439,4,2:02.0,Offensive rebound by Team,,106,90
440,4,1:53.0,R. Anderson makes 2-pt jump shot from 15 ft,,108,90
441,4,1:40.0,,A. Afflalo misses 3-pt jump shot from 23 ft,108,90
442,4,1:36.0,Defensive rebound by G. Green,,108,90
443,4,1:30.0,G. Green makes 2-pt hook shot from 5 ft,,110,90
444,4,1:26.0,,A. Afflalo makes 2-pt layup from 2 ft (assist by S. Mack),110,92
445,4,1:14.0,G. Green makes 3-pt jump shot from 26 ft,,113,92
446,4,1:09.0,,Personal foul by B. Weber (drawn by S. Mack),113,92
447,4,1:09.0,B. Brown enters the game for R. Anderson,,113,92
448,4,0:53.0,,K. Birch makes 2-pt dunk from 1 ft (assist by S. Mack),113,94
449,4,0:39.0,G. Green makes 3-pt jump shot from 27 ft,,116,94
450,4,0:28.0,,K. Birch misses 2-pt layup from 5 ft,116,94
451,4,0:23.0,,Offensive rebound by K. Birch,116,94
452,4,0:23.0,,K. Birch makes 2-pt layup at rim,116,96
453,4,0:05.0,G. Green misses 3-pt jump shot from 30 ft,,116,96
454,4,0:02.0,,Defensive rebound by S. Mack,116,96
455,4,0:00.0,,W. Iwundu makes 2-pt dunk from 1 ft (assist by S. Mack),116,98
