,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHARLOTTE_ACTION,DETROIT_SCORE,CHARLOTTE_SCORE
377,4,6:21.0,Defensive rebound by H. Ellenson,,81,110
378,4,6:19.0,Personal foul by T. Graham (drawn by S. Johnson),,81,110
379,4,6:05.0,H. Ellenson misses 2-pt jump shot from 5 ft,,81,110
380,4,6:03.0,,Defensive rebound by Team,81,110
381,4,6:03.0,Loose ball foul by E. Moreland (drawn by C. Zeller),,81,110
382,4,6:03.0,,C. Zeller misses free throw 1 of 2,81,110
383,4,6:03.0,,Offensive rebound by Team,81,110
384,4,6:03.0,,M. Monk enters the game for J. Lamb,81,110
385,4,6:03.0,L. Kennard enters the game for S. Johnson,,81,110
386,4,6:03.0,,C. Zeller makes free throw 2 of 2,81,111
387,4,5:52.0,D. Buycks makes 2-pt layup from 1 ft,,83,111
388,4,5:39.0,,Turnover by M. Carter-Williams (traveling),83,111
389,4,5:39.0,L. Galloway enters the game for J. Ennis,,83,111
390,4,5:29.0,D. Buycks makes 2-pt layup from 1 ft,,85,111
391,4,5:29.0,,Charlotte full timeout,85,111
392,4,5:09.0,,M. Carter-Williams misses 3-pt jump shot from 22 ft,85,111
393,4,5:06.0,,Offensive rebound by T. Graham,85,111
394,4,5:00.0,,M. Monk misses 2-pt layup from 1 ft,85,111
395,4,4:58.0,Defensive rebound by E. Moreland,,85,111
396,4,4:52.0,L. Galloway misses 3-pt jump shot from 25 ft,,85,111
397,4,4:49.0,,Defensive rebound by T. Graham,85,111
398,4,4:36.0,,F. Kaminsky misses 2-pt hook shot from 8 ft,85,111
399,4,4:34.0,Defensive rebound by E. Moreland,,85,111
400,4,4:22.0,D. Buycks makes 2-pt jump shot from 23 ft,,87,111
401,4,4:02.0,,C. Zeller makes 2-pt layup from 1 ft (assist by M. Carter-Williams),87,113
402,4,3:42.0,H. Ellenson misses 3-pt jump shot from 26 ft,,87,113
403,4,3:39.0,,Defensive rebound by C. Zeller,87,113
404,4,3:28.0,,Shooting foul by D. Buycks (drawn by M. Carter-Williams),87,113
405,4,3:28.0,,M. Carter-Williams makes free throw 1 of 2,87,114
406,4,3:28.0,,W. Hernangómez enters the game for C. Zeller,87,114
407,4,3:28.0,,M. Carter-Williams misses free throw 2 of 2,87,114
408,4,3:24.0,Defensive rebound by Team,,87,114
409,4,3:19.0,Personal take foul by M. Monk (drawn by D. Buycks),,87,114
410,4,3:19.0,,D. Bacon enters the game for M. Carter-Williams,87,114
411,4,3:09.0,L. Galloway misses 3-pt jump shot from 26 ft,,87,114
412,4,3:06.0,,Defensive rebound by T. Graham,87,114
413,4,3:00.0,,W. Hernangómez misses 2-pt layup from 2 ft (block by E. Moreland),87,114
414,4,3:00.0,,Offensive rebound by F. Kaminsky,87,114
415,4,2:53.0,,M. Monk misses 3-pt jump shot from 22 ft,87,114
416,4,2:49.0,Defensive rebound by E. Moreland,,87,114
417,4,2:41.0,H. Ellenson makes 2-pt layup from 1 ft (assist by L. Kennard),,89,114
418,4,2:20.0,,W. Hernangómez misses 2-pt jump shot from 9 ft,89,114
419,4,2:16.0,Defensive rebound by E. Moreland,,89,114
420,4,2:04.0,D. Buycks makes 2-pt layup from 1 ft,,91,114
421,4,1:52.0,,M. Monk misses 3-pt jump shot from 25 ft,91,114
422,4,1:50.0,Defensive rebound by H. Ellenson,,91,114
423,4,1:47.0,H. Ellenson makes 2-pt layup from 1 ft,,93,114
424,4,1:47.0,Shooting foul by F. Kaminsky (drawn by H. Ellenson),,93,114
425,4,1:47.0,H. Ellenson makes free throw 1 of 1,,94,114
426,4,1:27.0,,T. Graham misses 2-pt layup from 2 ft,94,114
427,4,1:23.0,,Offensive rebound by T. Graham,94,114
428,4,1:23.0,,T. Graham misses 2-pt layup at rim,94,114
429,4,1:22.0,Defensive rebound by D. Buycks,,94,114
430,4,1:18.0,D. Buycks makes 2-pt layup from 1 ft,,96,114
431,4,0:52.0,,M. Monk misses 2-pt jump shot from 10 ft,96,114
432,4,0:49.0,Defensive rebound by E. Moreland,,96,114
433,4,0:39.0,H. Ellenson makes 2-pt jump shot from 7 ft,,98,114
434,4,0:21.0,,M. Monk misses 3-pt jump shot from 25 ft,98,114
435,4,0:19.0,,Offensive rebound by F. Kaminsky,98,114
