,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DALLAS_ACTION,MINNESOTA_SCORE,DALLAS_SCORE
387,4,3:54.0,,Turnover by W. Matthews (bad pass; steal by A. Wiggins),97,80
388,4,3:51.0,J. Butler makes 2-pt layup from 1 ft (assist by A. Wiggins),,99,80
389,4,3:51.0,Shooting foul by D. Smith (drawn by J. Butler),,99,80
390,4,3:51.0,,A. Cleveland enters the game for D. Smith,99,80
391,4,3:51.0,J. Butler makes free throw 1 of 1,,100,80
392,4,3:28.0,,H. Barnes misses 2-pt jump shot from 10 ft,100,80
393,4,3:24.0,,Offensive rebound by N. Noel,100,80
394,4,3:24.0,,N. Noel misses 2-pt layup at rim,100,80
395,4,3:21.0,Defensive rebound by T. Gibson,,100,80
396,4,3:12.0,Turnover by J. Teague (bad pass; steal by H. Barnes),,100,80
397,4,3:08.0,,W. Matthews misses 3-pt jump shot from 24 ft,100,80
398,4,3:02.0,Defensive rebound by K. Towns,,100,80
399,4,3:00.0,Turnover by K. Towns (bad pass),,100,80
400,4,3:00.0,,Dallas full timeout,100,80
401,4,3:00.0,,D. Powell enters the game for W. Matthews,100,80
402,4,3:00.0,,S. Mejri enters the game for H. Barnes,100,80
403,4,3:00.0,T. Jones enters the game for J. Teague,,100,80
404,4,3:00.0,G. Dieng enters the game for K. Towns,,100,80
405,4,2:46.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,100,80
406,4,2:42.0,,Offensive rebound by N. Noel,100,80
407,4,2:39.0,,D. Powell misses 3-pt jump shot from 22 ft,100,80
408,4,2:36.0,Defensive rebound by J. Butler,,100,80
409,4,2:30.0,Shooting foul by S. Mejri (drawn by A. Wiggins),,100,80
410,4,2:30.0,A. Wiggins makes free throw 1 of 2,,101,80
411,4,2:30.0,A. Brooks enters the game for J. Butler,,101,80
412,4,2:30.0,N. Bjelica enters the game for T. Gibson,,101,80
413,4,2:30.0,A. Wiggins misses free throw 2 of 2,,101,80
414,4,2:27.0,,Defensive rebound by S. Mejri,101,80
415,4,2:06.0,,S. Mejri misses 3-pt jump shot from 25 ft,101,80
416,4,2:04.0,Defensive rebound by A. Wiggins,,101,80
417,4,1:50.0,A. Wiggins makes 3-pt jump shot from 26 ft (assist by A. Brooks),,104,80
418,4,1:50.0,,Personal take foul by A. Brooks (drawn by Y. Ferrell),104,80
419,4,1:50.0,M. Georges-Hunt enters the game for A. Wiggins,,104,80
420,4,1:27.0,,Y. Ferrell makes 3-pt jump shot from 24 ft (assist by S. Mejri),104,83
421,4,1:15.0,G. Dieng makes 2-pt jump shot from 18 ft (assist by T. Jones),,106,83
422,4,1:05.0,,Turnover by Y. Ferrell (bad pass; steal by M. Georges-Hunt),106,83
423,4,1:03.0,M. Georges-Hunt makes 2-pt layup from 1 ft,,108,83
424,4,0:48.0,,A. Cleveland makes 2-pt jump shot from 21 ft,108,85
425,4,0:40.0,A. Brooks misses 2-pt layup from 2 ft (block by S. Mejri),,108,85
426,4,0:40.0,Offensive rebound by M. Georges-Hunt,,108,85
427,4,0:36.0,A. Brooks makes 3-pt jump shot from 23 ft (assist by M. Georges-Hunt),,111,85
428,4,0:27.0,,Y. Ferrell makes 2-pt jump shot from 18 ft,111,87
429,4,0:06.0,G. Dieng misses 2-pt jump shot from 18 ft,,111,87
430,4,0:06.0,,Defensive rebound by A. Cleveland,111,87
