,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PORTLAND_ACTION,LA CLIPPERS_SCORE,PORTLAND_SCORE
387,4,9:08.0,,Portland full timeout,76,92
388,4,9:08.0,,J. Nurkić enters the game for S. Napier,76,92
389,4,9:08.0,,E. Turner enters the game for C. Swanigan,76,92
390,4,9:08.0,,D. Lillard enters the game for P. Connaughton,76,92
391,4,8:57.0,,D. Lillard misses 3-pt jump shot from 24 ft,76,92
392,4,8:55.0,Defensive rebound by B. Marjanović,,76,92
393,4,8:46.0,T. Harris makes 2-pt jump shot from 14 ft,,78,92
394,4,8:24.0,,E. Turner misses 2-pt jump shot from 15 ft,78,92
395,4,8:22.0,Defensive rebound by B. Marjanović,,78,92
396,4,8:15.0,L. Williams makes 2-pt jump shot from 16 ft,,80,92
397,4,7:58.0,,J. Nurkić makes 2-pt dunk at rim (assist by D. Lillard),80,94
398,4,7:44.0,B. Marjanović misses 2-pt jump shot from 3 ft,,80,94
399,4,7:41.0,,Defensive rebound by J. Nurkić,80,94
400,4,7:30.0,,A. Aminu enters the game for Z. Collins,80,94
401,4,7:22.0,,J. Nurkić makes 2-pt layup at rim (assist by D. Lillard),80,96
402,4,7:09.0,L. Williams misses 2-pt layup at rim,,80,96
403,4,7:06.0,,Defensive rebound by A. Aminu,80,96
404,4,6:56.0,,D. Lillard misses 3-pt jump shot from 24 ft,80,96
405,4,6:54.0,Defensive rebound by B. Marjanović,,80,96
406,4,6:51.0,LA Clippers full timeout,,80,96
407,4,6:38.0,T. Harris misses 2-pt jump shot from 3 ft (block by E. Turner),,80,96
408,4,6:35.0,,Defensive rebound by A. Aminu,80,96
409,4,6:19.0,,A. Aminu misses 3-pt jump shot from 26 ft,80,96
410,4,6:16.0,Defensive rebound by L. Williams,,80,96
411,4,6:08.0,M. Harrell misses 2-pt hook shot from 3 ft,,80,96
412,4,6:06.0,Offensive rebound by B. Marjanović,,80,96
413,4,6:06.0,B. Marjanović misses 2-pt layup from 2 ft (block by J. Nurkić),,80,96
414,4,6:05.0,,Defensive rebound by A. Aminu,80,96
415,4,5:53.0,,Turnover by C. McCollum (bad pass; steal by B. Marjanović),80,96
416,4,5:49.0,Shooting foul by E. Turner (drawn by T. Wallace),,80,96
417,4,5:49.0,T. Wallace misses free throw 1 of 2,,80,96
418,4,5:49.0,Offensive rebound by Team,,80,96
419,4,5:49.0,T. Wallace makes free throw 2 of 2,,81,96
420,4,5:34.0,,Shooting foul by B. Marjanović (drawn by J. Nurkić),81,96
421,4,5:34.0,,J. Nurkić makes free throw 1 of 2,81,97
422,4,5:34.0,,J. Nurkić makes free throw 2 of 2,81,98
423,4,5:23.0,T. Wallace makes 3-pt jump shot from 23 ft (assist by L. Williams),,84,98
424,4,5:07.0,,Personal foul by M. Harrell (drawn by A. Aminu),84,98
425,4,4:58.0,,J. Nurkić misses 2-pt jump shot from 12 ft,84,98
426,4,4:56.0,Defensive rebound by B. Marjanović,,84,98
427,4,4:49.0,L. Williams misses 2-pt layup at rim,,84,98
428,4,4:46.0,,Defensive rebound by C. McCollum,84,98
429,4,4:40.0,,D. Lillard misses 3-pt jump shot from 24 ft,84,98
430,4,4:36.0,,Offensive rebound by A. Aminu,84,98
431,4,4:36.0,,A. Aminu makes 2-pt layup at rim,84,100
432,4,4:23.0,Turnover by L. Williams (bad pass; steal by A. Aminu),,84,100
433,4,4:16.0,,J. Nurkić misses 2-pt layup from 1 ft,84,100
434,4,4:15.0,Defensive rebound by B. Marjanović,,84,100
435,4,4:08.0,T. Harris misses 3-pt jump shot from 25 ft,,84,100
436,4,4:06.0,,Defensive rebound by D. Lillard,84,100
437,4,3:45.0,,J. Nurkić misses 2-pt jump shot from 3 ft,84,100
438,4,3:43.0,,Offensive rebound by D. Lillard,84,100
439,4,3:34.0,,Turnover by J. Nurkić (traveling),84,100
440,4,3:34.0,LA Clippers full timeout,,84,100
441,4,3:34.0,S. Thornwell enters the game for M. Harrell,,84,100
442,4,3:34.0,S. Dekker enters the game for L. Williams,,84,100
443,4,3:34.0,W. Johnson enters the game for T. Harris,,84,100
444,4,3:16.0,W. Johnson makes 3-pt jump shot from 24 ft,,87,100
445,4,2:56.0,,Turnover by D. Lillard (bad pass; steal by W. Johnson),87,100
446,4,2:51.0,S. Thornwell misses 2-pt jump shot from 6 ft,,87,100
447,4,2:51.0,Offensive rebound by Team,,87,100
448,4,2:51.0,,Loose ball foul by A. Aminu (drawn by B. Marjanović),87,100
449,4,2:51.0,B. Marjanović makes free throw 1 of 2,,88,100
450,4,2:51.0,B. Marjanović makes free throw 2 of 2,,89,100
451,4,2:31.0,,D. Lillard misses 2-pt layup at rim,89,100
452,4,2:31.0,,Offensive rebound by J. Nurkić,89,100
453,4,2:28.0,,Turnover by J. Nurkić (out of bounds lost ball),89,100
454,4,2:22.0,S. Dekker misses 3-pt jump shot from 25 ft,,89,100
455,4,2:20.0,,Defensive rebound by Team,89,100
456,4,2:06.0,,J. Nurkić makes 2-pt jump shot from 2 ft (assist by D. Lillard),89,102
457,4,2:01.0,LA Clippers full timeout,,89,102
458,4,2:01.0,C. Williams enters the game for T. Wallace,,89,102
459,4,1:47.0,B. Marjanović makes 2-pt jump shot from 8 ft (assist by W. Johnson),,91,102
460,4,1:30.0,,C. McCollum misses 2-pt jump shot from 6 ft,91,102
461,4,1:27.0,Defensive rebound by S. Dekker,,91,102
462,4,1:20.0,,P. Connaughton enters the game for D. Lillard,91,102
463,4,1:20.0,,J. Layman enters the game for E. Turner,91,102
464,4,1:20.0,,Z. Collins enters the game for C. McCollum,91,102
465,4,1:20.0,,W. Baldwin enters the game for A. Aminu,91,102
466,4,1:20.0,,C. Swanigan enters the game for J. Nurkić,91,102
467,4,1:18.0,Shooting foul by Z. Collins (drawn by S. Dekker),,91,102
468,4,1:18.0,S. Dekker misses free throw 1 of 2,,91,102
469,4,1:18.0,Offensive rebound by Team,,91,102
470,4,1:18.0,S. Dekker makes free throw 2 of 2,,92,102
471,4,0:56.0,,W. Baldwin misses 2-pt jump shot from 5 ft (block by S. Thornwell),92,102
472,4,0:56.0,Defensive rebound by W. Johnson,,92,102
473,4,0:52.0,B. Marjanović makes 2-pt dunk at rim (assist by S. Thornwell),,94,102
474,4,0:30.0,,P. Connaughton makes 3-pt jump shot from 22 ft (assist by C. Swanigan),94,105
475,4,0:29.0,LA Clippers full timeout,,94,105
476,4,0:24.0,S. Dekker makes 2-pt layup from 1 ft,,96,105
477,4,0:00.0,,Turnover by Team (shot clock),96,105
