,QUARTER,TIME_REMAINING,ATLANTA_ACTION,LA LAKERS_ACTION,ATLANTA_SCORE,LA LAKERS_SCORE
378,4,8:15.0,E. İlyasova misses 2-pt layup from 2 ft (block by L. Nance),,89,106
379,4,8:12.0,,Defensive rebound by K. Kuzma,89,106
380,4,8:03.0,,J. Clarkson makes 2-pt layup from 2 ft (assist by K. Kuzma),89,108
381,4,7:48.0,T. Prince misses 2-pt jump shot from 17 ft,,89,108
382,4,7:43.0,,Defensive rebound by L. Ball,89,108
383,4,7:42.0,,Shooting foul by K. Bazemore (drawn by J. Hart),89,108
384,4,7:42.0,,J. Hart makes free throw 1 of 2,89,109
385,4,7:42.0,D. Schröder enters the game for T. Prince,,89,109
386,4,7:42.0,,J. Hart makes free throw 2 of 2,89,110
387,4,7:32.0,Personal foul by L. Ball (drawn by K. Bazemore),,89,110
388,4,7:22.0,D. Schröder misses 3-pt jump shot from 24 ft,,89,110
389,4,7:17.0,,Defensive rebound by L. Ball,89,110
390,4,7:15.0,,J. Hart misses 2-pt layup from 4 ft (block by K. Bazemore),89,110
391,4,7:15.0,,Offensive rebound by Team,89,110
392,4,7:03.0,,J. Hart misses 2-pt jump shot from 12 ft,89,110
393,4,6:59.0,Defensive rebound by K. Bazemore,,89,110
394,4,6:55.0,K. Bazemore misses 3-pt jump shot from 26 ft,,89,110
395,4,6:52.0,,Defensive rebound by J. Clarkson,89,110
396,4,6:46.0,,J. Clarkson makes 3-pt jump shot from 26 ft (assist by L. Ball),89,113
397,4,6:24.0,M. Delaney makes 2-pt jump shot from 16 ft,,91,113
398,4,6:09.0,,K. Kuzma makes 2-pt layup from 2 ft (assist by J. Hart),91,115
399,4,5:54.0,K. Bazemore misses 3-pt jump shot from 29 ft,,91,115
400,4,5:54.0,Offensive rebound by E. İlyasova,,91,115
401,4,5:54.0,Shooting foul by L. Nance (drawn by E. İlyasova),,91,115
402,4,5:54.0,E. İlyasova makes free throw 1 of 2,,92,115
403,4,5:54.0,M. Muscala enters the game for M. Delaney,,92,115
404,4,5:54.0,T. Dorsey enters the game for M. Plumlee,,92,115
405,4,5:54.0,E. İlyasova misses free throw 2 of 2,,92,115
406,4,5:39.0,,Defensive rebound by L. Nance,92,115
407,4,5:33.0,,J. Hart makes 3-pt jump shot from 27 ft (assist by L. Nance),92,118
408,4,5:19.0,T. Dorsey makes 3-pt jump shot from 22 ft (assist by D. Schröder),,95,118
409,4,5:02.0,,J. Clarkson misses 2-pt jump shot from 14 ft,95,118
410,4,4:59.0,Defensive rebound by M. Muscala,,95,118
411,4,4:54.0,M. Muscala makes 3-pt jump shot from 26 ft (assist by T. Dorsey),,98,118
412,4,4:53.0,,LA Lakers full timeout,98,118
413,4,4:53.0,I. Taylor enters the game for E. İlyasova,,98,118
414,4,4:53.0,J. Collins enters the game for D. Schröder,,98,118
415,4,4:53.0,L. Babbitt enters the game for K. Bazemore,,98,118
416,4,4:39.0,,L. Ball misses 3-pt jump shot from 25 ft,98,118
417,4,4:36.0,,Offensive rebound by L. Nance,98,118
418,4,4:33.0,,K. Kuzma misses 3-pt jump shot from 23 ft,98,118
419,4,4:30.0,Defensive rebound by L. Babbitt,,98,118
420,4,4:14.0,T. Dorsey misses 2-pt jump shot from 3 ft,,98,118
421,4,4:14.0,Offensive rebound by Team,,98,118
422,4,4:13.0,Personal foul by L. Nance (drawn by J. Collins),,98,118
423,4,4:13.0,J. Collins makes free throw 1 of 2,,99,118
424,4,4:13.0,J. Collins makes free throw 2 of 2,,100,118
425,4,3:58.0,,L. Nance makes 2-pt layup from 2 ft (assist by K. Kuzma),100,120
426,4,3:40.0,T. Dorsey makes 3-pt jump shot from 27 ft (assist by I. Taylor),,103,120
427,4,3:28.0,,K. Kuzma makes 2-pt jump shot from 21 ft,103,122
428,4,3:18.0,Turnover by J. Collins (bad pass; steal by J. Hart),,103,122
429,4,3:13.0,,J. Hart makes 2-pt layup from 2 ft,103,124
430,4,2:53.0,Personal foul by J. Hart (drawn by L. Babbitt),,103,124
431,4,2:53.0,L. Babbitt makes free throw 1 of 2,,104,124
432,4,2:53.0,,C. Brewer enters the game for K. Kuzma,104,124
433,4,2:53.0,,T. Ennis enters the game for L. Ball,104,124
434,4,2:53.0,,J. Randle enters the game for L. Nance,104,124
435,4,2:53.0,L. Babbitt makes free throw 2 of 2,,105,124
436,4,2:31.0,,J. Randle misses 2-pt jump shot from 6 ft,105,124
437,4,2:29.0,,Offensive rebound by J. Randle,105,124
438,4,2:27.0,,J. Randle misses 3-pt jump shot from 26 ft,105,124
439,4,2:25.0,Defensive rebound by T. Dorsey,,105,124
440,4,2:18.0,T. Dorsey misses 3-pt jump shot from 27 ft,,105,124
441,4,2:15.0,,Defensive rebound by J. Hart,105,124
442,4,2:11.0,,J. Clarkson makes 3-pt jump shot from 26 ft (assist by T. Ennis),105,127
443,4,2:05.0,Turnover by J. Collins (bad pass; steal by C. Brewer),,105,127
444,4,1:58.0,,J. Clarkson misses 3-pt jump shot from 26 ft,105,127
445,4,1:57.0,Defensive rebound by M. Muscala,,105,127
446,4,1:57.0,J. Collins makes 2-pt jump shot from 6 ft (assist by I. Taylor),,107,127
447,4,1:57.0,Shooting foul by J. Hart (drawn by J. Collins),,107,127
448,4,1:57.0,J. Collins misses free throw 1 of 1,,107,127
449,4,1:50.0,Offensive rebound by M. Muscala,,107,127
450,4,1:50.0,M. Muscala makes 2-pt dunk at rim,,109,127
451,4,1:33.0,,C. Brewer makes 2-pt layup from 2 ft (assist by J. Randle),109,129
452,4,1:19.0,L. Babbitt misses 3-pt jump shot from 26 ft,,109,129
453,4,1:19.0,,Defensive rebound by C. Brewer,109,129
454,4,1:05.0,,J. Randle misses 3-pt jump shot from 27 ft,109,129
455,4,1:05.0,Defensive rebound by J. Collins,,109,129
456,4,1:04.0,Personal foul by J. Randle (drawn by M. Muscala),,109,129
457,4,1:04.0,M. Muscala makes free throw 1 of 2,,110,129
458,4,1:04.0,,T. Bryant enters the game for J. Randle,110,129
459,4,1:04.0,,I. Zubac enters the game for J. Clarkson,110,129
460,4,1:04.0,M. Muscala makes free throw 2 of 2,,111,129
461,4,0:50.0,,Turnover by J. Hart (bad pass; steal by M. Muscala),111,129
462,4,0:47.0,M. Muscala makes 2-pt dunk from 2 ft (assist by T. Dorsey),,113,129
463,4,0:27.0,,J. Hart makes 3-pt jump shot from 25 ft,113,132
464,4,0:14.0,J. Collins misses 2-pt layup from 2 ft,,113,132
465,4,0:12.0,,Defensive rebound by T. Bryant,113,132
