,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,LA CLIPPERS_ACTION,LA LAKERS_SCORE,LA CLIPPERS_SCORE
383,4,5:16.0,,B. Marjanović misses free throw 2 of 2,104,86
384,4,5:12.0,Defensive rebound by T. Bryant,,104,86
385,4,4:54.0,Personal block foul by S. Thornwell (drawn by T. Ennis),,104,86
386,4,4:54.0,,Violation by S. Dekker (kicked ball),104,86
387,4,4:48.0,I. Zubac misses 2-pt hook shot from 1 ft,,104,86
388,4,4:48.0,,Defensive rebound by Team,104,86
389,4,4:37.0,,S. Dekker makes 2-pt layup from 1 ft (assist by S. Thornwell),104,88
390,4,4:27.0,Personal foul by S. Dekker,,104,88
391,4,4:12.0,A. Caruso misses 2-pt jump shot from 18 ft,,104,88
392,4,4:08.0,,Defensive rebound by S. Dekker,104,88
393,4,4:05.0,,M. Harrell makes 2-pt layup from 1 ft (assist by S. Dekker),104,90
394,4,3:48.0,T. Bryant misses 3-pt jump shot from 22 ft,,104,90
395,4,3:45.0,Offensive rebound by T. Bryant,,104,90
396,4,3:42.0,I. Zubac misses 3-pt jump shot from 25 ft,,104,90
397,4,3:40.0,,Defensive rebound by B. Marjanović,104,90
398,4,3:33.0,,Personal foul by I. Zubac (drawn by B. Marjanović),104,90
399,4,3:33.0,,B. Marjanović makes free throw 1 of 2,104,91
400,4,3:33.0,LA Lakers full timeout,,104,91
401,4,3:33.0,G. Payton enters the game for T. Ennis,,104,91
402,4,3:33.0,,B. Marjanović makes free throw 2 of 2,104,92
403,4,3:17.0,A. Caruso misses 2-pt layup from 1 ft,,104,92
404,4,3:11.0,Offensive rebound by I. Zubac,,104,92
405,4,3:11.0,I. Zubac makes 2-pt dunk at rim,,106,92
406,4,2:58.0,,Shooting foul by G. Payton (drawn by M. Harrell),106,92
407,4,2:58.0,,M. Harrell makes free throw 1 of 2,106,93
408,4,2:58.0,,M. Harrell misses free throw 2 of 2,106,93
409,4,2:57.0,Defensive rebound by A. Caruso,,106,93
410,4,2:48.0,Personal foul by S. Thornwell (drawn by T. Bryant),,106,93
411,4,2:47.0,Personal foul by S. Dekker (drawn by A. Caruso),,106,93
412,4,2:47.0,A. Caruso misses free throw 1 of 2,,106,93
413,4,2:47.0,Offensive rebound by Team,,106,93
414,4,2:47.0,A. Caruso misses free throw 2 of 2,,106,93
415,4,2:44.0,,Defensive rebound by B. Marjanović,106,93
416,4,2:34.0,,Shooting foul by A. Caruso (drawn by S. Thornwell),106,93
417,4,2:34.0,,S. Thornwell makes free throw 1 of 2,106,94
418,4,2:34.0,,S. Thornwell makes free throw 2 of 2,106,95
419,4,2:14.0,A. Caruso misses 2-pt jump shot from 11 ft (block by M. Harrell),,106,95
420,4,2:11.0,,Defensive rebound by S. Dekker,106,95
421,4,2:10.0,,Shooting foul by A. Caruso (drawn by S. Thornwell),106,95
422,4,2:10.0,,S. Thornwell misses free throw 1 of 2,106,95
423,4,2:10.0,,Offensive rebound by Team,106,95
424,4,2:10.0,,S. Thornwell makes free throw 2 of 2,106,96
425,4,1:56.0,G. Payton misses 2-pt jump shot from 11 ft,,106,96
426,4,1:55.0,Offensive rebound by I. Zubac,,106,96
427,4,1:49.0,A. Caruso makes 2-pt layup at rim,,108,96
428,4,1:43.0,,C. Williams misses 3-pt jump shot from 23 ft,108,96
429,4,1:41.0,,Offensive rebound by B. Marjanović,108,96
430,4,1:41.0,,B. Marjanović makes 2-pt layup at rim,108,98
431,4,1:41.0,LA Lakers full timeout,,108,98
432,4,1:41.0,A. Ingram enters the game for T. Bryant,,108,98
433,4,1:27.0,G. Payton makes 2-pt layup from 1 ft (assist by I. Zubac),,110,98
434,4,1:16.0,,Turnover by M. Harrell (lost ball; steal by I. Zubac),110,98
435,4,1:13.0,J. Hart makes 2-pt layup from 1 ft,,112,98
436,4,1:00.0,,B. Marjanović makes 2-pt layup from 2 ft (assist by M. Harrell),112,100
437,4,0:43.0,G. Payton misses 2-pt jump shot from 9 ft,,112,100
438,4,0:41.0,,Defensive rebound by S. Dekker,112,100
439,4,0:35.0,,S. Thornwell misses 2-pt layup from 1 ft,112,100
440,4,0:33.0,Defensive rebound by J. Hart,,112,100
441,4,0:14.0,A. Caruso makes 3-pt jump shot from 24 ft,,115,100
442,4,0:03.0,,Turnover by S. Dekker (traveling),115,100
