,QUARTER,TIME_REMAINING,PHOENIX_ACTION,OKLAHOMA CITY_ACTION,PHOENIX_SCORE,OKLAHOMA CITY_SCORE
393,4,6:56.0,,Oklahoma City full timeout,74,98
394,4,6:44.0,,J. Huestis misses 3-pt jump shot from 22 ft,74,98
395,4,6:39.0,Defensive rebound by D. Reed,,74,98
396,4,6:21.0,E. Payton misses 2-pt layup from 1 ft,,74,98
397,4,6:19.0,,Defensive rebound by J. Grant,74,98
398,4,6:13.0,,P. George misses 2-pt jump shot from 9 ft,74,98
399,4,6:09.0,Defensive rebound by D. Booker,,74,98
400,4,6:00.0,D. Booker makes 2-pt layup from 1 ft,,76,98
401,4,5:42.0,,Personal foul by E. Payton (drawn by J. Grant),76,98
402,4,5:29.0,,P. George misses 2-pt jump shot from 16 ft,76,98
403,4,5:25.0,Defensive rebound by E. Payton,,76,98
404,4,5:19.0,D. Booker misses 3-pt jump shot from 25 ft,,76,98
405,4,5:17.0,,Defensive rebound by P. Patterson,76,98
406,4,5:15.0,,Turnover by P. Patterson (bad pass),76,98
407,4,5:12.0,D. Reed misses 2-pt layup from 1 ft (block by J. Grant),,76,98
408,4,5:09.0,,Defensive rebound by J. Huestis,76,98
409,4,5:08.0,,P. George makes 2-pt layup at rim,76,100
410,4,5:08.0,,Shooting foul by D. Booker (drawn by P. George),76,100
411,4,5:08.0,,P. George misses free throw 1 of 1,76,100
412,4,5:05.0,Defensive rebound by A. Peters,,76,100
413,4,4:45.0,D. Bender misses 3-pt jump shot from 25 ft,,76,100
414,4,4:41.0,,Defensive rebound by J. Grant,76,100
415,4,4:34.0,,Shooting foul by A. Peters (drawn by J. Grant),76,100
416,4,4:34.0,,J. Grant makes free throw 1 of 2,76,101
417,4,4:34.0,,Á. Abrines enters the game for P. George,76,101
418,4,4:34.0,S. Harrison enters the game for E. Payton,,76,101
419,4,4:34.0,T. Daniels enters the game for D. Bender,,76,101
420,4,4:34.0,M. Chriss enters the game for D. Booker,,76,101
421,4,4:34.0,,J. Grant makes free throw 2 of 2,76,102
422,4,4:19.0,S. Harrison misses 2-pt layup from 1 ft (block by J. Grant),,76,102
423,4,4:16.0,,Defensive rebound by J. Grant,76,102
424,4,4:12.0,,Á. Abrines makes 3-pt jump shot from 22 ft (assist by P. Patterson),76,105
425,4,4:11.0,Phoenix full timeout,,76,105
426,4,4:11.0,,N. Collison enters the game for J. Grant,76,105
427,4,3:50.0,A. Peters makes 3-pt jump shot from 25 ft (assist by S. Harrison),,79,105
428,4,3:28.0,,N. Collison makes 2-pt hook shot from 6 ft,79,107
429,4,3:16.0,A. Peters makes 3-pt jump shot from 25 ft (assist by D. Reed),,82,107
430,4,3:01.0,,R. Felton misses 2-pt jump shot from 10 ft,82,107
431,4,2:59.0,Defensive rebound by A. Peters,,82,107
432,4,2:54.0,A. Peters makes 2-pt layup from 4 ft,,84,107
433,4,2:32.0,,Á. Abrines makes 3-pt jump shot from 27 ft (assist by R. Felton),84,110
434,4,2:19.0,M. Chriss misses 2-pt layup from 2 ft,,84,110
435,4,2:15.0,Offensive rebound by S. Harrison,,84,110
436,4,2:15.0,S. Harrison makes 2-pt dunk at rim,,86,110
437,4,2:04.0,,J. Huestis misses 3-pt jump shot from 25 ft,86,110
438,4,2:03.0,Defensive rebound by Team,,86,110
439,4,2:03.0,,D. Johnson enters the game for R. Felton,86,110
440,4,1:49.0,M. Chriss misses 2-pt hook shot from 5 ft (block by D. Johnson),,86,110
441,4,1:48.0,Offensive rebound by Team,,86,110
442,4,1:46.0,M. Chriss misses 3-pt jump shot from 25 ft,,86,110
443,4,1:44.0,,Defensive rebound by Team,86,110
444,4,1:25.0,,J. Huestis makes 3-pt jump shot from 25 ft (assist by Á. Abrines),86,113
445,4,1:13.0,A. Peters misses 3-pt jump shot from 22 ft,,86,113
446,4,1:10.0,,Defensive rebound by P. Patterson,86,113
447,4,0:59.0,,Turnover by Á. Abrines (bad pass; steal by M. Chriss),86,113
448,4,0:55.0,D. Reed misses 2-pt layup from 1 ft (block by P. Patterson),,86,113
449,4,0:53.0,,Defensive rebound by Team,86,113
450,4,0:38.0,,N. Collison makes 2-pt dunk at rim (assist by J. Huestis),86,115
451,4,0:21.0,Shooting foul by D. Johnson (drawn by M. Chriss),,86,115
452,4,0:21.0,M. Chriss makes free throw 1 of 2,,87,115
453,4,0:21.0,M. Chriss misses free throw 2 of 2,,87,115
454,4,0:19.0,,Defensive rebound by N. Collison,87,115
