,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BOSTON_ACTION,ATLANTA_SCORE,BOSTON_SCORE
381,4,2:17.0,,Offensive rebound by G. Monroe,101,101
382,4,2:17.0,,G. Monroe makes 2-pt layup at rim,101,103
383,4,2:05.0,I. Taylor makes 2-pt layup from 1 ft,,103,103
384,4,1:46.0,,Shooting foul by J. Collins (drawn by G. Monroe),103,103
385,4,1:46.0,,G. Monroe makes free throw 1 of 2,103,104
386,4,1:46.0,,J. Bird enters the game for A. Nader,103,104
387,4,1:46.0,,G. Monroe misses free throw 2 of 2,103,104
388,4,1:46.0,Defensive rebound by J. Collins,,103,104
389,4,1:31.0,D. Dedmon makes 3-pt jump shot from 23 ft (assist by J. Collins),,106,104
390,4,1:18.0,,J. Gibson makes 2-pt jump shot from 19 ft (assist by G. Monroe),106,106
391,4,1:01.0,D. Dedmon makes 2-pt dunk from 1 ft (assist by T. Prince),,108,106
392,4,0:45.0,,S. Larkin misses 3-pt jump shot from 24 ft,108,106
393,4,0:41.0,Defensive rebound by T. Prince,,108,106
394,4,0:25.0,I. Taylor makes 2-pt layup at rim,,110,106
395,4,0:25.0,,Boston full timeout,110,106
396,4,0:19.0,,J. Gibson misses 3-pt jump shot from 25 ft,110,106
397,4,0:16.0,Defensive rebound by T. Prince,,110,106
398,4,0:13.0,Turnover by T. Dorsey (lost ball; steal by S. Larkin),,110,106
399,4,0:09.0,,S. Larkin misses 2-pt layup from 2 ft,110,106
400,4,0:09.0,Defensive rebound by T. Dorsey,,110,106
401,4,0:09.0,Personal take foul by J. Bird (drawn by T. Dorsey),,110,106
402,4,0:09.0,Atlanta full timeout,,110,106
403,4,0:09.0,,K. Allen enters the game for G. Monroe,110,106
404,4,0:09.0,,A. Nader enters the game for J. Gibson,110,106
405,4,0:09.0,M. Muscala enters the game for T. Dorsey,,110,106
406,4,0:08.0,Personal take foul by J. Bird (drawn by J. Collins),,110,106
407,4,0:08.0,J. Collins makes free throw 1 of 2,,111,106
408,4,0:08.0,D. Bembry enters the game for D. Dedmon,,111,106
409,4,0:08.0,J. Collins makes free throw 2 of 2,,112,106
410,4,0:08.0,,Boston full timeout,112,106
411,4,0:08.0,,G. Monroe enters the game for J. Bird,112,106
412,4,0:08.0,,J. Gibson enters the game for K. Allen,112,106
413,4,0:08.0,D. Dedmon enters the game for I. Taylor,,112,106
414,4,0:04.0,,S. Larkin misses 3-pt jump shot from 26 ft,112,106
415,4,0:02.0,Defensive rebound by D. Bembry,,112,106
