,QUARTER,TIME_REMAINING,INDIANA_ACTION,NEW YORK_ACTION,INDIANA_SCORE,NEW YORK_SCORE
390,4,5:49.0,Shooting foul by J. Noah (drawn by M. Turner),,101,105
391,4,5:49.0,M. Turner makes free throw 1 of 2,,102,105
392,4,5:49.0,M. Turner misses free throw 2 of 2,,102,105
393,4,5:49.0,G. Robinson enters the game for C. Miles,,102,105
394,4,5:48.0,,Defensive rebound by J. Noah,102,105
395,4,5:34.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,102,105
396,4,5:33.0,Defensive rebound by J. Teague,,102,105
397,4,5:10.0,P. George misses 2-pt jump shot from 9 ft,,102,105
398,4,5:09.0,,Defensive rebound by J. Holiday,102,105
399,4,4:56.0,,D. Rose misses 2-pt jump shot from 8 ft,102,105
400,4,4:55.0,Defensive rebound by T. Young,,102,105
401,4,4:51.0,Turnover by P. George (traveling),,102,105
402,4,4:51.0,,C. Anthony enters the game for J. Holiday,102,105
403,4,4:30.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by J. Noah),102,108
404,4,4:10.0,T. Young makes 3-pt jump shot from 26 ft (assist by J. Teague),,105,108
405,4,3:54.0,,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by D. Rose),105,111
406,4,3:38.0,T. Young misses 3-pt jump shot from 26 ft,,105,111
407,4,3:37.0,,Defensive rebound by C. Anthony,105,111
408,4,3:24.0,,D. Rose misses 2-pt jump shot from 16 ft,105,111
409,4,3:23.0,Defensive rebound by P. George,,105,111
410,4,3:09.0,P. George misses 2-pt jump shot from 16 ft,,105,111
411,4,3:08.0,,Defensive rebound by K. Porziņģis,105,111
412,4,2:58.0,,C. Anthony makes 3-pt jump shot from 26 ft (assist by B. Jennings),105,114
413,4,2:57.0,Indiana full timeout,,105,114
414,4,2:57.0,,New York full timeout,105,114
415,4,2:44.0,M. Turner misses 2-pt jump shot from 22 ft,,105,114
416,4,2:43.0,,Defensive rebound by B. Jennings,105,114
417,4,2:25.0,,D. Rose misses 2-pt jump shot from 13 ft,105,114
418,4,2:24.0,Defensive rebound by M. Turner,,105,114
419,4,2:16.0,Shooting foul by B. Jennings (drawn by J. Teague),,105,114
420,4,2:16.0,J. Teague makes free throw 1 of 2,,106,114
421,4,2:16.0,J. Teague makes free throw 2 of 2,,107,114
422,4,2:04.0,,K. Porziņģis misses 2-pt jump shot from 18 ft,107,114
423,4,2:03.0,Defensive rebound by M. Turner,,107,114
424,4,1:55.0,P. George misses 3-pt jump shot from 26 ft,,107,114
425,4,1:54.0,,Defensive rebound by D. Rose,107,114
426,4,1:37.0,,D. Rose makes 2-pt layup from 2 ft,107,116
427,4,1:37.0,Indiana full timeout,,107,116
428,4,1:37.0,,C. Lee enters the game for J. Noah,107,116
429,4,1:37.0,C. Miles enters the game for G. Robinson,,107,116
430,4,1:29.0,C. Miles misses 3-pt jump shot from 26 ft,,107,116
431,4,1:28.0,,Defensive rebound by K. Porziņģis,107,116
432,4,1:05.0,,C. Anthony misses 3-pt jump shot from 25 ft,107,116
433,4,1:04.0,Defensive rebound by T. Young,,107,116
434,4,0:55.0,J. Teague misses 2-pt layup from 2 ft (block by K. Porziņģis),,107,116
435,4,0:54.0,Offensive rebound by Team,,107,116
436,4,0:52.0,T. Young makes 2-pt layup from 2 ft (assist by J. Teague),,109,116
437,4,0:34.0,,Shooting foul by T. Young (drawn by D. Rose),109,116
438,4,0:34.0,,D. Rose makes free throw 1 of 2,109,117
439,4,0:34.0,,D. Rose makes free throw 2 of 2,109,118
440,4,0:34.0,Indiana full timeout,,109,118
441,4,0:30.0,C. Miles misses 3-pt jump shot from 27 ft,,109,118
442,4,0:29.0,,Defensive rebound by D. Rose,109,118
443,4,0:05.0,,Turnover by Team (shot clock),109,118
444,4,0:00.0,J. Teague makes 2-pt layup from 1 ft (assist by M. Turner),,111,118
