,QUARTER,TIME_REMAINING,DETROIT_ACTION,TORONTO_ACTION,DETROIT_SCORE,TORONTO_SCORE
383,4,6:25.0,A. Drummond makes 2-pt hook shot from 11 ft,,82,95
384,4,6:12.0,,Personal foul by A. Drummond (drawn by K. Lowry),82,95
385,4,6:12.0,,J. Valančiūnas enters the game for J. Poeltl,82,95
386,4,6:12.0,,D. DeRozan enters the game for C. Joseph,82,95
387,4,5:58.0,,D. DeRozan misses 3-pt jump shot from 27 ft,82,95
388,4,5:57.0,Defensive rebound by Team,,82,95
389,4,5:57.0,,Loose ball foul by P. Patterson (drawn by T. Harris),82,95
390,4,5:57.0,,Toronto full timeout,82,95
391,4,5:57.0,,D. Carroll enters the game for T. Ross,82,95
392,4,5:42.0,A. Drummond misses 2-pt hook shot from 11 ft,,82,95
393,4,5:41.0,,Defensive rebound by D. Carroll,82,95
394,4,5:33.0,,J. Valančiūnas makes 2-pt jump shot from 15 ft (assist by K. Lowry),82,97
395,4,5:16.0,I. Smith makes 2-pt jump shot from 7 ft,,84,97
396,4,4:56.0,,P. Patterson makes 2-pt jump shot from 10 ft (assist by K. Lowry),84,99
397,4,4:39.0,A. Drummond makes 2-pt hook shot from 4 ft (assist by I. Smith),,86,99
398,4,4:39.0,Shooting foul by J. Valančiūnas (drawn by A. Drummond),,86,99
399,4,4:39.0,A. Drummond makes free throw 1 of 1,,87,99
400,4,4:19.0,,D. DeRozan misses 2-pt jump shot from 14 ft,87,99
401,4,4:19.0,,Offensive rebound by J. Valančiūnas,87,99
402,4,4:17.0,,J. Valančiūnas misses 2-pt layup from 2 ft,87,99
403,4,4:16.0,Defensive rebound by A. Drummond,,87,99
404,4,3:57.0,Turnover by A. Drummond (3 sec),,87,99
405,4,3:36.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by D. DeRozan),87,101
406,4,3:26.0,Detroit full timeout,,87,101
407,4,3:26.0,J. Leuer enters the game for A. Drummond,,87,101
408,4,3:17.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,87,101
409,4,3:16.0,Offensive rebound by M. Morris,,87,101
410,4,3:11.0,M. Morris misses 3-pt jump shot from 25 ft,,87,101
411,4,3:10.0,,Defensive rebound by P. Patterson,87,101
412,4,2:59.0,,K. Lowry misses 2-pt jump shot from 7 ft,87,101
413,4,2:58.0,,Offensive rebound by J. Valančiūnas,87,101
414,4,2:57.0,,J. Valančiūnas makes 2-pt layup at rim,87,103
415,4,2:44.0,T. Harris misses 2-pt jump shot from 13 ft,,87,103
416,4,2:44.0,,Defensive rebound by D. Carroll,87,103
417,4,2:32.0,,D. Carroll makes 3-pt jump shot from 25 ft (assist by K. Lowry),87,106
418,4,2:10.0,Shooting foul by K. Lowry (drawn by J. Leuer),,87,106
419,4,2:10.0,J. Leuer makes free throw 1 of 2,,88,106
420,4,2:10.0,M. Gbinije enters the game for M. Morris,,88,106
421,4,2:10.0,H. Ellenson enters the game for T. Harris,,88,106
422,4,2:10.0,,C. Joseph enters the game for K. Lowry,88,106
423,4,2:10.0,,N. Powell enters the game for D. DeRozan,88,106
424,4,2:10.0,S. Johnson enters the game for K. Caldwell-Pope,,88,106
425,4,2:10.0,J. Leuer makes free throw 2 of 2,,89,106
426,4,1:55.0,,J. Valančiūnas makes 2-pt layup from 4 ft,89,108
427,4,1:55.0,,Shooting foul by J. Leuer (drawn by J. Valančiūnas),89,108
428,4,1:55.0,B. Udrih enters the game for I. Smith,,89,108
429,4,1:55.0,,J. Valančiūnas makes free throw 1 of 1,89,109
430,4,1:42.0,S. Johnson misses 3-pt jump shot from 25 ft,,89,109
431,4,1:41.0,Offensive rebound by H. Ellenson,,89,109
432,4,1:37.0,H. Ellenson misses 2-pt jump shot from 16 ft,,89,109
433,4,1:36.0,,Defensive rebound by J. Valančiūnas,89,109
434,4,1:27.0,,N. Powell misses 3-pt jump shot from 24 ft,89,109
435,4,1:26.0,Defensive rebound by J. Leuer,,89,109
436,4,1:19.0,M. Gbinije misses 3-pt jump shot from 26 ft,,89,109
437,4,1:18.0,,Defensive rebound by N. Powell,89,109
438,4,1:06.0,,D. Carroll misses 3-pt jump shot from 26 ft,89,109
439,4,1:06.0,Defensive rebound by H. Ellenson,,89,109
440,4,0:53.0,J. Leuer misses 2-pt jump shot from 18 ft,,89,109
441,4,0:53.0,Offensive rebound by J. Leuer,,89,109
442,4,0:48.0,S. Johnson misses 2-pt jump shot from 13 ft,,89,109
443,4,0:48.0,,Defensive rebound by D. Carroll,89,109
444,4,0:25.0,,N. Powell misses 3-pt jump shot from 22 ft,89,109
445,4,0:24.0,Defensive rebound by B. Udrih,,89,109
446,4,0:18.0,Shooting foul by C. Joseph (drawn by M. Gbinije),,89,109
447,4,0:18.0,M. Gbinije makes free throw 1 of 2,,90,109
448,4,0:18.0,,J. Poeltl enters the game for J. Valančiūnas,90,109
449,4,0:18.0,M. Gbinije makes free throw 2 of 2,,91,109
