,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,LA CLIPPERS_ACTION,CLEVELAND_SCORE,LA CLIPPERS_SCORE
390,4,4:07.0,,P. Pierce enters the game for R. Felton,69,97
391,4,3:54.0,R. Jefferson makes 3-pt jump shot from 24 ft (assist by K. Felder),,72,97
392,4,3:36.0,,Turnover by J. Crawford (lost ball; steal by D. Liggins),72,97
393,4,3:35.0,Personal take foul by P. Pierce (drawn by D. Liggins),,72,97
394,4,3:35.0,,R. Felton enters the game for A. Rivers,72,97
395,4,3:25.0,K. Felder misses 2-pt jump shot from 17 ft,,72,97
396,4,3:23.0,,Defensive rebound by B. Bass,72,97
397,4,3:05.0,,J. Crawford misses 2-pt layup from 2 ft,72,97
398,4,3:03.0,,Offensive rebound by P. Pierce,72,97
399,4,3:02.0,,B. Bass makes 2-pt layup from 2 ft (assist by P. Pierce),72,99
400,4,3:02.0,,Shooting foul by R. Jefferson (drawn by B. Bass),72,99
401,4,3:02.0,,B. Bass makes free throw 1 of 1,72,100
402,4,2:50.0,K. Felder makes 2-pt jump shot from 15 ft,,74,100
403,4,2:31.0,,LA Clippers full timeout,74,100
404,4,2:31.0,,A. Rivers enters the game for J. Crawford,74,100
405,4,2:31.0,,Turnover by P. Pierce (lost ball; steal by D. Liggins),74,100
406,4,2:23.0,R. Jefferson makes 2-pt layup from 1 ft,,76,100
407,4,2:00.0,,B. Bass makes 2-pt layup from 2 ft,76,102
408,4,1:49.0,,Offensive charge foul by K. Felder (drawn by P. Pierce),76,102
409,4,1:49.0,Turnover by K. Felder (offensive foul),,76,102
410,4,1:32.0,,P. Pierce makes 2-pt jump shot from 17 ft (assist by R. Felton),76,104
411,4,1:20.0,K. Felder makes 2-pt layup from 2 ft (assist by R. Jefferson),,78,104
412,4,1:12.0,,R. Felton makes 2-pt layup from 2 ft,78,106
413,4,0:55.0,D. Liggins misses 2-pt jump shot from 20 ft,,78,106
414,4,0:54.0,,Defensive rebound by P. Pierce,78,106
415,4,0:45.0,,Shooting foul by D. Williams (drawn by A. Rivers),78,106
416,4,0:45.0,,A. Rivers makes free throw 1 of 2,78,107
417,4,0:45.0,,A. Rivers makes free throw 2 of 2,78,108
418,4,0:36.0,Turnover by D. Liggins (traveling),,78,108
419,4,0:12.0,,Turnover by Team (shot clock),78,108
420,4,0:03.0,K. Felder misses 2-pt jump shot from 16 ft,,78,108
421,4,0:02.0,,Defensive rebound by B. Bass,78,108
