,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHICAGO_ACTION,BOSTON_SCORE,CHICAGO_SCORE
386,4,0:52.0,,Offensive rebound by T. Gibson,103,102
387,4,0:50.0,,Chicago full timeout,103,102
388,4,0:45.0,,J. Grant misses 3-pt jump shot from 26 ft,103,102
389,4,0:43.0,,Offensive rebound by J. Butler,103,102
390,4,0:31.0,,Turnover by J. Butler (lost ball; steal by M. Smart),103,102
391,4,0:28.0,Boston full timeout,,103,102
392,4,0:28.0,,M. Carter-Williams enters the game for D. McDermott,103,102
393,4,0:08.0,I. Thomas misses 2-pt jump shot from 23 ft,,103,102
394,4,0:08.0,,Defensive rebound by M. Carter-Williams,103,102
395,4,0:08.0,,Chicago full timeout,103,102
396,4,0:08.0,A. Johnson enters the game for I. Thomas,,103,102
397,4,0:08.0,J. Young enters the game for K. Olynyk,,103,102
398,4,0:08.0,,D. McDermott enters the game for M. Carter-Williams,103,102
399,4,0:01.0,,Shooting foul by M. Smart (drawn by J. Butler),103,102
400,4,0:01.0,,J. Butler makes free throw 1 of 2,103,103
401,4,0:01.0,,R. Lopez enters the game for B. Portis,103,103
402,4,0:01.0,,M. Carter-Williams enters the game for D. McDermott,103,104
403,4,0:01.0,I. Thomas enters the game for A. Johnson,,103,104
404,4,0:01.0,K. Olynyk enters the game for J. Young,,103,104
405,4,0:01.0,,B. Portis enters the game for J. Grant,103,104
406,4,0:01.0,,J. Butler makes free throw 2 of 2,103,104
407,4,0:01.0,Boston full timeout,,103,104
408,4,0:01.0,Boston full timeout,,103,104
409,4,0:00.0,A. Horford misses 2-pt jump shot from 20 ft,,103,104
410,4,0:00.0,Offensive rebound by Team,,103,104
