,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BOSTON_ACTION,NEW YORK_SCORE,BOSTON_SCORE
381,4,6:46.0,,A. Johnson misses 2-pt layup from 2 ft,103,96
382,4,6:45.0,Defensive rebound by D. Rose,,103,96
383,4,6:39.0,J. Holiday misses 3-pt jump shot from 26 ft,,103,96
384,4,6:38.0,,Defensive rebound by A. Johnson,103,96
385,4,6:29.0,,I. Thomas misses 3-pt jump shot from 25 ft,103,96
386,4,6:28.0,Defensive rebound by D. Rose,,103,96
387,4,6:12.0,B. Jennings misses 3-pt jump shot from 23 ft,,103,96
388,4,6:11.0,Offensive rebound by D. Rose,,103,96
389,4,6:09.0,D. Rose misses 2-pt layup from 1 ft (block by A. Johnson),,103,96
390,4,6:08.0,Offensive rebound by D. Rose,,103,96
391,4,6:06.0,D. Rose makes 2-pt layup at rim,,105,96
392,4,5:57.0,,Shooting foul by J. Holiday (drawn by J. Crowder),105,96
393,4,5:57.0,,J. Crowder makes free throw 1 of 2,105,97
394,4,5:57.0,,T. Rozier enters the game for J. Jerebko,105,97
395,4,5:57.0,C. Anthony enters the game for J. Holiday,,105,97
396,4,5:57.0,,J. Crowder makes free throw 2 of 2,105,98
397,4,5:45.0,Shooting foul by A. Johnson (drawn by D. Rose),,105,98
398,4,5:45.0,D. Rose makes free throw 1 of 2,,106,98
399,4,5:45.0,,A. Horford enters the game for A. Johnson,106,98
400,4,5:45.0,D. Rose makes free throw 2 of 2,,107,98
401,4,5:34.0,,I. Thomas makes 2-pt layup from 2 ft,107,100
402,4,5:20.0,C. Anthony makes 3-pt jump shot from 23 ft (assist by D. Rose),,110,100
403,4,5:04.0,,M. Smart misses 2-pt jump shot from 12 ft,110,100
404,4,5:03.0,,Offensive rebound by M. Smart,110,100
405,4,4:59.0,,T. Rozier misses 3-pt jump shot from 26 ft,110,100
406,4,4:58.0,Defensive rebound by M. Plumlee,,110,100
407,4,4:42.0,Turnover by D. Rose (lost ball; steal by M. Smart),,110,100
408,4,4:31.0,,A. Horford misses 3-pt jump shot from 26 ft,110,100
409,4,4:30.0,Defensive rebound by C. Lee,,110,100
410,4,4:09.0,D. Rose makes 2-pt jump shot from 18 ft (assist by M. Plumlee),,112,100
411,4,3:49.0,,Turnover by I. Thomas (bad pass; steal by D. Rose),112,100
412,4,3:34.0,D. Rose misses 2-pt jump shot from 5 ft (block by A. Horford),,112,100
413,4,3:33.0,,Defensive rebound by A. Horford,112,100
414,4,3:28.0,W. Hernangómez enters the game for M. Plumlee,,112,100
415,4,3:18.0,,I. Thomas misses 2-pt layup from 3 ft,112,100
416,4,3:17.0,Defensive rebound by W. Hernangómez,,112,100
417,4,2:56.0,C. Lee misses 3-pt jump shot from 23 ft,,112,100
418,4,2:55.0,,Defensive rebound by M. Smart,112,100
419,4,2:51.0,,I. Thomas misses 2-pt layup from 1 ft (block by C. Anthony),112,100
420,4,2:50.0,,Offensive rebound by Team,112,100
421,4,2:50.0,New York full timeout,,112,100
422,4,2:47.0,,J. Crowder misses 2-pt jump shot from 21 ft,112,100
423,4,2:46.0,Defensive rebound by D. Rose,,112,100
424,4,2:25.0,D. Rose makes 2-pt jump shot from 19 ft (assist by C. Anthony),,114,100
425,4,2:14.0,,I. Thomas makes 2-pt layup from 1 ft,114,102
426,4,2:03.0,Offensive foul by D. Rose (drawn by M. Smart),,114,102
427,4,2:03.0,Turnover by D. Rose (offensive foul),,114,102
428,4,2:03.0,,J. Brown enters the game for M. Smart,114,102
429,4,2:03.0,M. Plumlee enters the game for W. Hernangómez,,114,102
430,4,1:56.0,,Shooting foul by M. Plumlee (drawn by I. Thomas),114,102
431,4,1:56.0,,I. Thomas makes free throw 1 of 2,114,103
432,4,1:56.0,,I. Thomas makes free throw 2 of 2,114,104
433,4,1:34.0,D. Rose misses 2-pt jump shot from 19 ft,,114,104
434,4,1:33.0,Offensive rebound by B. Jennings,,114,104
435,4,1:31.0,Personal take foul by T. Rozier (drawn by B. Jennings),,114,104
436,4,1:11.0,M. Plumlee makes 2-pt layup from 2 ft (assist by B. Jennings),,116,104
437,4,1:05.0,,I. Thomas misses 2-pt layup from 2 ft,116,104
438,4,1:04.0,,Offensive rebound by A. Horford,116,104
439,4,1:03.0,,A. Horford makes 2-pt layup from 1 ft,116,106
440,4,0:46.0,Shooting foul by J. Brown (drawn by M. Plumlee),,116,106
441,4,0:46.0,M. Plumlee misses free throw 1 of 2,,116,106
442,4,0:46.0,Offensive rebound by Team,,116,106
443,4,0:46.0,M. Plumlee makes free throw 2 of 2,,117,106
444,4,0:46.0,,Boston full timeout,117,106
445,4,0:41.0,,J. Brown misses 2-pt layup from 1 ft,117,106
446,4,0:40.0,Defensive rebound by D. Rose,,117,106
447,4,0:17.0,D. Rose misses 2-pt jump shot from 7 ft,,117,106
448,4,0:16.0,Offensive rebound by M. Plumlee,,117,106
