,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PHOENIX_ACTION,LA CLIPPERS_SCORE,PHOENIX_SCORE
393,4,6:08.0,C. Paul makes 2-pt jump shot from 13 ft,,111,104
394,4,5:58.0,,T. Ulis misses 2-pt jump shot from 18 ft,111,104
395,4,5:58.0,Defensive rebound by D. Jordan,,111,104
396,4,5:34.0,B. Griffin misses 2-pt jump shot from 19 ft,,111,104
397,4,5:33.0,,Defensive rebound by J. Dudley,111,104
398,4,5:14.0,,T. Warren misses 2-pt jump shot from 14 ft,111,104
399,4,5:14.0,Defensive rebound by C. Paul,,111,104
400,4,5:05.0,J. Redick misses 3-pt jump shot from 25 ft,,111,104
401,4,5:05.0,,Defensive rebound by A. Williams,111,104
402,4,5:02.0,,Shooting foul by D. Jordan (drawn by T. Warren),111,104
403,4,5:02.0,Official timeout,,111,104
404,4,5:02.0,,T. Warren makes free throw 1 of 2,111,105
405,4,5:02.0,,M. Chriss enters the game for A. Williams,111,104
406,4,5:02.0,,D. Booker enters the game for D. Jones,111,104
407,4,5:02.0,,T. Warren makes free throw 2 of 2,111,106
408,4,4:45.0,Shooting foul by D. Booker (drawn by J. Redick),,111,106
409,4,4:45.0,J. Redick makes free throw 1 of 2,,112,106
410,4,4:45.0,,D. Jones enters the game for D. Booker,111,106
411,4,4:45.0,J. Redick makes free throw 2 of 2,,113,106
412,4,4:34.0,,M. Chriss makes 2-pt dunk at rim (assist by T. Ulis),113,108
413,4,4:25.0,Personal foul by J. Dudley (drawn by B. Griffin),,113,108
414,4,4:25.0,B. Griffin makes free throw 1 of 2,,114,108
415,4,4:25.0,B. Griffin misses free throw 2 of 2,,114,108
416,4,4:25.0,J. Crawford enters the game for L. Mbah a Moute,,114,108
417,4,4:24.0,,Defensive rebound by M. Chriss,114,108
418,4,4:12.0,,T. Ulis makes 2-pt jump shot from 9 ft,114,110
419,4,3:54.0,Offensive foul by D. Jordan (drawn by J. Dudley),,114,110
420,4,3:54.0,Turnover by D. Jordan (offensive foul),,114,110
421,4,3:43.0,,M. Chriss makes 2-pt layup from 1 ft (assist by T. Ulis),114,112
422,4,3:43.0,LA Clippers full timeout,,114,112
423,4,3:31.0,Shooting foul by M. Chriss (drawn by C. Paul),,114,112
424,4,3:31.0,C. Paul makes free throw 1 of 2,,115,112
425,4,3:31.0,C. Paul makes free throw 2 of 2,,116,112
426,4,3:23.0,,Turnover by M. Chriss (offensive foul),116,112
427,4,3:23.0,,Offensive foul by M. Chriss (drawn by C. Paul),116,112
428,4,3:11.0,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),,118,112
429,4,3:03.0,,D. Jones makes 2-pt dunk at rim (assist by T. Ulis),118,114
430,4,2:32.0,J. Crawford misses 2-pt jump shot from 10 ft,,118,114
431,4,2:32.0,,Defensive rebound by M. Chriss,118,114
432,4,2:29.0,,Shooting foul by J. Redick (drawn by T. Warren),118,114
433,4,2:29.0,,T. Warren misses free throw 1 of 2,118,114
434,4,2:29.0,,Offensive rebound by Team,118,114
435,4,2:29.0,,T. Warren misses free throw 2 of 2,118,114
436,4,2:29.0,Defensive rebound by D. Jordan,,118,114
437,4,2:26.0,Personal take foul by J. Dudley (drawn by D. Jordan),,118,114
438,4,2:26.0,D. Jordan makes free throw 1 of 2,,119,114
439,4,2:26.0,D. Jordan misses free throw 2 of 2,,119,114
440,4,2:26.0,L. Mbah a Moute enters the game for J. Crawford,,119,114
441,4,2:25.0,,Defensive rebound by T. Warren,119,114
442,4,2:18.0,,T. Warren misses 2-pt jump shot from 4 ft (block by D. Jordan),119,114
443,4,2:17.0,,Offensive rebound by T. Warren,119,114
444,4,2:12.0,,Shooting foul by B. Griffin (drawn by T. Warren),119,114
445,4,2:12.0,,T. Warren misses free throw 1 of 2,119,114
446,4,2:12.0,,Offensive rebound by Team,119,114
447,4,2:12.0,,T. Warren misses free throw 2 of 2,119,114
448,4,2:12.0,J. Crawford enters the game for D. Jordan,,119,114
449,4,2:12.0,R. Felton enters the game for L. Mbah a Moute,,119,114
450,4,2:11.0,Defensive rebound by J. Redick,,119,114
451,4,2:05.0,Personal foul by M. Chriss (drawn by B. Griffin),,119,114
452,4,2:05.0,B. Griffin makes free throw 1 of 2,,120,114
453,4,2:05.0,B. Griffin misses free throw 2 of 2,,120,114
454,4,2:05.0,,Defensive rebound by T. Warren,120,114
455,4,2:05.0,D. Jordan enters the game for J. Crawford,,120,114
456,4,2:05.0,L. Mbah a Moute enters the game for R. Felton,,120,114
457,4,1:44.0,,T. Ulis makes 2-pt layup from 4 ft,120,116
458,4,1:25.0,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),,122,116
459,4,1:25.0,,Phoenix full timeout,122,116
460,4,1:08.0,,Turnover by M. Chriss (lost ball; steal by B. Griffin),122,116
461,4,0:48.0,C. Paul makes 2-pt jump shot from 18 ft,,124,116
462,4,0:48.0,,Phoenix full timeout,124,116
463,4,0:38.0,,M. Chriss misses 3-pt jump shot from 24 ft,124,116
464,4,0:38.0,Defensive rebound by B. Griffin,,124,116
465,4,0:15.0,B. Griffin misses 2-pt jump shot from 18 ft,,124,116
466,4,0:14.0,,Defensive rebound by M. Chriss,124,116
467,4,0:06.0,,M. Chriss makes 2-pt dunk at rim (assist by T. Ulis),124,118
