,QUARTER,TIME_REMAINING,DENVER_ACTION,PORTLAND_ACTION,DENVER_SCORE,PORTLAND_SCORE
384,4,6:49.0,Personal foul by E. Turner (drawn by D. Gallinari),,96,107
385,4,6:43.0,N. Jokić makes 2-pt jump shot from 14 ft (assist by G. Harris),,98,107
386,4,6:20.0,,J. Nurkić misses 2-pt layup from 2 ft,98,107
387,4,6:19.0,Defensive rebound by W. Chandler,,98,107
388,4,6:13.0,Personal foul by J. Nurkić (drawn by D. Gallinari),,98,107
389,4,6:08.0,J. Nelson makes 2-pt layup from 3 ft,,100,107
390,4,5:43.0,,J. Nurkić makes 2-pt hook shot from 4 ft,100,109
391,4,5:34.0,N. Jokić misses 3-pt jump shot from 24 ft,,100,109
392,4,5:31.0,Offensive rebound by D. Gallinari,,100,109
393,4,5:29.0,D. Gallinari misses 2-pt jump shot from 4 ft (block by A. Aminu),,100,109
394,4,5:28.0,,Defensive rebound by C. McCollum,100,109
395,4,5:21.0,,A. Aminu misses 2-pt jump shot from 21 ft,100,109
396,4,5:20.0,Defensive rebound by W. Chandler,,100,109
397,4,5:12.0,D. Gallinari misses 2-pt layup from 2 ft (block by J. Nurkić),,100,109
398,4,5:11.0,Offensive rebound by N. Jokić,,100,109
399,4,5:07.0,J. Nelson makes 3-pt jump shot from 23 ft (assist by N. Jokić),,103,109
400,4,4:51.0,,Shooting foul by N. Jokić (drawn by A. Aminu),103,109
401,4,4:51.0,Official timeout,,103,109
402,4,4:51.0,,A. Aminu makes free throw 1 of 2,103,110
403,4,4:51.0,,A. Aminu makes free throw 2 of 2,103,111
404,4,4:39.0,W. Chandler misses 3-pt jump shot from 25 ft,,103,111
405,4,4:38.0,,Defensive rebound by C. McCollum,103,111
406,4,4:14.0,,A. Aminu makes 2-pt jump shot from 5 ft,103,113
407,4,4:05.0,Turnover by J. Nelson (lost ball; steal by D. Lillard),,103,113
408,4,3:51.0,,Shooting foul by W. Chandler (drawn by A. Aminu),103,113
409,4,3:51.0,,A. Aminu misses free throw 1 of 2,103,113
410,4,3:51.0,,Offensive rebound by Team,103,113
411,4,3:51.0,,A. Aminu makes free throw 2 of 2,103,114
412,4,3:42.0,Turnover by D. Gallinari (lost ball; steal by E. Turner),,103,114
413,4,3:39.0,,Shooting foul by N. Jokić (drawn by J. Nurkić),103,114
414,4,3:39.0,,J. Nurkić makes free throw 1 of 2,103,115
415,4,3:39.0,,J. Nurkić misses free throw 2 of 2,103,115
416,4,3:37.0,Defensive rebound by D. Gallinari,,103,115
417,4,3:27.0,N. Jokić misses 3-pt jump shot from 25 ft,,103,115
418,4,3:26.0,,Defensive rebound by A. Aminu,103,115
419,4,3:15.0,,D. Lillard misses 3-pt jump shot from 25 ft,103,115
420,4,3:15.0,Defensive rebound by N. Jokić,,103,115
421,4,3:00.0,J. Nelson makes 2-pt jump shot from 15 ft,,105,115
422,4,3:00.0,,Portland full timeout,105,115
423,4,2:43.0,,C. McCollum misses 2-pt jump shot from 12 ft,105,115
424,4,2:42.0,Defensive rebound by G. Harris,,105,115
425,4,2:34.0,J. Nelson makes 2-pt layup from 1 ft,,107,115
426,4,2:14.0,,A. Aminu misses 3-pt jump shot from 25 ft,107,115
427,4,2:12.0,Defensive rebound by D. Gallinari,,107,115
428,4,1:53.0,D. Gallinari misses 3-pt jump shot from 24 ft,,107,115
429,4,1:52.0,,Defensive rebound by J. Nurkić,107,115
430,4,1:31.0,,C. McCollum makes 2-pt jump shot from 19 ft,107,117
431,4,1:31.0,Denver full timeout,,107,117
432,4,1:13.0,N. Jokić misses 3-pt jump shot from 26 ft,,107,117
433,4,1:12.0,,Defensive rebound by Team,107,117
434,4,0:56.0,,D. Lillard misses 3-pt jump shot from 25 ft,107,117
435,4,0:55.0,Defensive rebound by W. Chandler,,107,117
436,4,0:46.0,W. Chandler misses 2-pt layup from 2 ft,,107,117
437,4,0:45.0,Offensive rebound by N. Jokić,,107,117
438,4,0:44.0,N. Jokić makes 2-pt layup from 1 ft,,109,117
439,4,0:42.0,,Personal take foul by D. Gallinari (drawn by E. Turner),109,117
440,4,0:41.0,,Personal take foul by G. Harris (drawn by D. Lillard),109,117
441,4,0:41.0,,D. Lillard misses free throw 1 of 2,109,117
442,4,0:41.0,,Offensive rebound by Team,109,117
443,4,0:41.0,,D. Lillard makes free throw 2 of 2,109,118
444,4,0:41.0,Denver full timeout,,109,118
445,4,0:39.0,W. Chandler makes 2-pt jump shot from 20 ft (assist by D. Gallinari),,111,118
446,4,0:31.0,,Personal take foul by W. Chandler (drawn by E. Turner),111,118
447,4,0:31.0,,E. Turner makes free throw 1 of 2,111,119
448,4,0:31.0,,E. Turner misses free throw 2 of 2,111,119
449,4,0:29.0,,Offensive rebound by J. Nurkić,111,119
450,4,0:26.0,,Personal take foul by W. Chandler (drawn by J. Nurkić),111,119
451,4,0:26.0,,J. Nurkić makes free throw 1 of 2,111,120
452,4,0:26.0,,J. Nurkić misses free throw 2 of 2,111,120
453,4,0:26.0,Defensive rebound by W. Chandler,,111,120
454,4,0:25.0,Denver full timeout,,111,120
455,4,0:22.0,G. Harris makes 2-pt layup from 2 ft (assist by D. Gallinari),,113,120
456,4,0:20.0,,Personal take foul by J. Nelson,113,120
457,4,0:20.0,,C. McCollum makes free throw 1 of 2,113,121
458,4,0:20.0,,N. Vonleh enters the game for J. Nurkić,113,121
459,4,0:20.0,,C. McCollum makes free throw 2 of 2,113,122
460,4,0:11.0,D. Gallinari misses 3-pt jump shot from 24 ft,,113,122
461,4,0:11.0,,Defensive rebound by C. McCollum,113,122
