,QUARTER,TIME_REMAINING,UTAH_ACTION,LA CLIPPERS_ACTION,UTAH_SCORE,LA CLIPPERS_SCORE
388,4,1:48.0,Shooting foul by J. Crawford (drawn by G. Hayward),,86,81
389,4,1:48.0,G. Hayward makes free throw 1 of 2,,87,81
390,4,1:48.0,,A. Rivers enters the game for L. Mbah a Moute,87,81
391,4,1:48.0,G. Hayward makes free throw 2 of 2,,88,81
392,4,1:39.0,,Shooting foul by G. Hill (drawn by J. Redick),88,81
393,4,1:39.0,,J. Redick misses free throw 1 of 3,88,81
394,4,1:39.0,,Offensive rebound by Team,88,81
395,4,1:39.0,,J. Redick makes free throw 2 of 3,88,82
396,4,1:39.0,,L. Mbah a Moute enters the game for J. Crawford,88,82
397,4,1:39.0,,J. Redick makes free throw 3 of 3,88,83
398,4,1:14.0,R. Hood misses 3-pt jump shot from 25 ft,,88,83
399,4,1:14.0,,Defensive rebound by Team,88,83
400,4,1:14.0,,LA Clippers full timeout,88,83
401,4,1:14.0,,J. Crawford enters the game for L. Mbah a Moute,88,83
402,4,1:05.0,,J. Redick makes 2-pt layup from 1 ft (assist by C. Paul),88,85
403,4,0:43.0,G. Hill misses 3-pt jump shot from 25 ft,,88,85
404,4,0:41.0,Offensive rebound by G. Hayward,,88,85
405,4,0:41.0,,Loose ball foul by C. Paul (drawn by G. Hayward),88,85
406,4,0:41.0,,Technical foul by C. Paul,88,85
407,4,0:41.0,Technical foul by G. Hayward,,88,85
408,4,0:41.0,G. Hayward makes free throw 1 of 2,,89,85
409,4,0:41.0,J. Ingles enters the game for J. Johnson,,89,85
410,4,0:41.0,G. Hayward makes free throw 2 of 2,,90,85
411,4,0:36.0,,Personal foul by G. Hill (drawn by C. Paul),90,85
412,4,0:36.0,,C. Paul makes free throw 1 of 2,90,86
413,4,0:36.0,,L. Mbah a Moute enters the game for J. Crawford,90,86
414,4,0:36.0,J. Johnson enters the game for J. Ingles,,90,86
415,4,0:36.0,,R. Felton enters the game for J. Redick,90,86
416,4,0:36.0,,C. Paul makes free throw 2 of 2,90,87
417,4,0:19.0,J. Johnson makes 2-pt jump shot from 13 ft (assist by G. Hill),,92,87
418,4,0:19.0,,LA Clippers full timeout,92,87
419,4,0:19.0,,J. Redick enters the game for L. Mbah a Moute,92,87
420,4,0:19.0,,J. Crawford enters the game for R. Felton,92,87
421,4,0:19.0,J. Ingles enters the game for J. Johnson,,92,87
422,4,0:15.0,,Personal foul by R. Gobert (drawn by C. Paul),92,87
423,4,0:15.0,,C. Paul makes free throw 1 of 2,92,88
424,4,0:15.0,D. Favors enters the game for J. Ingles,,92,88
425,4,0:15.0,J. Johnson enters the game for R. Gobert,,92,89
426,4,0:15.0,J. Ingles enters the game for D. Favors,,92,89
427,4,0:15.0,,C. Paul makes free throw 2 of 2,92,89
428,4,0:15.0,Utah full timeout,,92,89
429,4,0:15.0,Utah full timeout,,92,89
430,4,0:11.0,Personal take foul by J. Redick,,92,89
431,4,0:11.0,G. Hill makes free throw 1 of 2,,93,89
432,4,0:11.0,,R. Felton enters the game for D. Jordan,93,89
433,4,0:11.0,G. Hill makes free throw 2 of 2,,94,89
434,4,0:05.0,,C. Paul makes 3-pt jump shot from 27 ft,94,92
435,4,0:05.0,Utah full timeout,,94,92
436,4,0:04.0,Personal take foul by R. Felton (drawn by G. Hill),,94,92
437,4,0:04.0,G. Hill makes free throw 1 of 2,,95,92
438,4,0:04.0,G. Hill makes free throw 2 of 2,,96,92
