,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHILADELPHIA_ACTION,BOSTON_SCORE,PHILADELPHIA_SCORE
382,4,5:02.0,A. Horford enters the game for J. Jerebko,,90,88
383,4,5:02.0,,J. Okafor enters the game for E. İlyasova,90,88
384,4,4:51.0,Personal foul by G. Henderson (drawn by J. Crowder),,90,88
385,4,4:46.0,Shooting foul by S. Rodríguez (drawn by I. Thomas),,90,88
386,4,4:46.0,I. Thomas makes free throw 1 of 2,,91,88
387,4,4:46.0,I. Thomas makes free throw 2 of 2,,92,88
388,4,4:28.0,,D. Šarić makes 3-pt jump shot from 27 ft (assist by J. Okafor),92,91
389,4,4:14.0,I. Thomas makes 2-pt jump shot from 16 ft,,94,91
390,4,3:50.0,,S. Rodríguez misses 2-pt layup at rim (block by A. Horford),94,91
391,4,3:48.0,Defensive rebound by I. Thomas,,94,91
392,4,3:38.0,I. Thomas makes 3-pt jump shot from 26 ft,,97,91
393,4,3:16.0,,Turnover by D. Šarić (bad pass),97,91
394,4,3:05.0,Personal foul by J. Okafor (drawn by I. Thomas),,97,91
395,4,3:05.0,I. Thomas misses free throw 1 of 2,,97,91
396,4,3:05.0,Offensive rebound by Team,,97,91
397,4,3:05.0,I. Thomas makes free throw 2 of 2,,98,91
398,4,2:56.0,,S. Rodríguez makes 3-pt jump shot from 25 ft,98,94
399,4,2:41.0,I. Thomas misses 2-pt layup from 2 ft (block by N. Stauskas),,98,94
400,4,2:39.0,Offensive rebound by I. Thomas,,98,94
401,4,2:36.0,A. Horford misses 3-pt jump shot from 25 ft,,98,94
402,4,2:34.0,,Defensive rebound by J. Okafor,98,94
403,4,2:27.0,,Turnover by S. Rodríguez (lost ball),98,94
404,4,2:15.0,A. Horford misses 2-pt jump shot from 11 ft,,98,94
405,4,2:13.0,,Defensive rebound by D. Šarić,98,94
406,4,2:03.0,,D. Šarić misses 3-pt jump shot from 26 ft,98,94
407,4,2:01.0,,Offensive rebound by S. Rodríguez,98,94
408,4,1:50.0,,J. Okafor makes 2-pt layup from 1 ft,98,96
409,4,1:31.0,I. Thomas makes 2-pt layup from 3 ft,,100,96
410,4,1:10.0,,N. Stauskas misses 3-pt jump shot from 23 ft,100,96
411,4,1:09.0,,Offensive rebound by D. Šarić,100,96
412,4,1:09.0,,Shooting foul by J. Crowder (drawn by D. Šarić),100,96
413,4,1:09.0,,D. Šarić makes free throw 1 of 2,100,97
414,4,1:09.0,,T. McConnell enters the game for S. Rodríguez,100,97
415,4,1:09.0,,D. Šarić makes free throw 2 of 2,100,98
416,4,0:59.0,I. Thomas misses 2-pt layup from 2 ft,,100,98
417,4,0:57.0,,Defensive rebound by D. Šarić,100,98
418,4,0:35.0,,D. Šarić makes 2-pt layup from 2 ft (assist by J. Okafor),100,100
419,4,0:35.0,Boston full timeout,,100,100
420,4,0:30.0,I. Thomas makes 2-pt layup from 2 ft,,102,100
421,4,0:30.0,,Philadelphia full timeout,102,100
422,4,0:30.0,J. Jerebko enters the game for I. Thomas,,102,100
423,4,0:30.0,,E. İlyasova enters the game for T. McConnell,102,100
424,4,0:30.0,,H. Thompson enters the game for G. Henderson,102,100
425,4,0:21.0,,H. Thompson misses 2-pt jump shot from 3 ft,102,100
426,4,0:19.0,Defensive rebound by J. Jerebko,,102,100
427,4,0:16.0,Personal foul by E. İlyasova (drawn by A. Bradley),,102,100
428,4,0:16.0,A. Bradley misses free throw 1 of 2,,102,100
429,4,0:16.0,Offensive rebound by Team,,102,100
430,4,0:16.0,A. Bradley makes free throw 2 of 2,,103,100
431,4,0:16.0,,Philadelphia full timeout,103,100
432,4,0:16.0,,G. Henderson enters the game for N. Stauskas,103,100
433,4,0:11.0,,D. Šarić misses 3-pt jump shot from 26 ft,103,100
434,4,0:09.0,Defensive rebound by M. Smart,,103,100
435,4,0:09.0,Personal foul by H. Thompson (drawn by M. Smart),,103,100
436,4,0:09.0,M. Smart makes free throw 1 of 2,,104,100
437,4,0:09.0,,S. Rodríguez enters the game for D. Šarić,104,100
438,4,0:09.0,M. Smart makes free throw 2 of 2,,105,100
439,4,0:03.0,,E. İlyasova makes 3-pt jump shot from 28 ft (assist by S. Rodríguez),105,103
440,4,0:03.0,Boston full timeout,,105,103
441,4,0:03.0,I. Thomas enters the game for J. Jerebko,,105,103
442,4,0:03.0,,N. Stauskas enters the game for H. Thompson,105,103
443,4,0:03.0,,T. McConnell enters the game for J. Okafor,105,103
444,4,0:03.0,,D. Šarić enters the game for S. Rodríguez,105,103
445,4,0:02.0,Personal foul by N. Stauskas (drawn by A. Horford),,105,103
446,4,0:02.0,A. Horford makes free throw 1 of 2,,106,103
447,4,0:02.0,A. Horford makes free throw 2 of 2,,107,103
448,4,0:01.0,,E. İlyasova makes 3-pt jump shot from 28 ft (assist by D. Šarić),107,106
