,QUARTER,TIME_REMAINING,DETROIT_ACTION,WASHINGTON_ACTION,DETROIT_SCORE,WASHINGTON_SCORE
385,4,4:39.0,,M. Gortat enters the game for A. Nicholson,94,110
386,4,4:39.0,,B. Beal enters the game for M. Thornton,94,110
387,4,4:17.0,,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),94,112
388,4,3:58.0,S. Johnson makes 2-pt jump shot from 16 ft (assist by B. Udrih),,96,112
389,4,3:38.0,,B. Beal makes 2-pt jump shot from 6 ft (assist by J. Wall),96,114
390,4,3:26.0,S. Johnson misses 3-pt jump shot from 23 ft,,96,114
391,4,3:26.0,Offensive rebound by A. Baynes,,96,114
392,4,3:26.0,A. Baynes misses 2-pt layup from 1 ft,,96,114
393,4,3:25.0,Offensive rebound by J. Leuer,,96,114
394,4,3:24.0,J. Leuer makes 2-pt layup at rim,,98,114
395,4,3:06.0,,B. Beal makes 2-pt layup from 2 ft,98,116
396,4,2:49.0,S. Johnson makes 2-pt jump shot from 16 ft (assist by J. Leuer),,100,116
397,4,2:24.0,,Turnover by Team (shot clock),100,116
398,4,2:09.0,B. Udrih makes 3-pt jump shot from 24 ft (assist by D. Hilliard),,103,116
399,4,1:45.0,,O. Porter makes 3-pt jump shot from 25 ft (assist by M. Gortat),103,119
400,4,1:30.0,D. Hilliard misses 2-pt jump shot from 15 ft,,103,119
401,4,1:29.0,,Defensive rebound by K. Oubre,103,119
402,4,1:09.0,,O. Porter makes 3-pt jump shot from 25 ft (assist by J. Wall),103,122
403,4,1:06.0,Personal foul by J. Wall (drawn by B. Udrih),,103,122
404,4,1:06.0,B. Udrih makes free throw 1 of 2,,104,122
405,4,1:06.0,,A. Nicholson enters the game for O. Porter,103,122
406,4,1:06.0,,D. Ochefu enters the game for M. Gortat,103,122
407,4,1:06.0,,T. Satoranský enters the game for J. Wall,103,122
408,4,1:06.0,,T. Burke enters the game for B. Beal,104,122
409,4,1:06.0,B. Udrih makes free throw 2 of 2,,105,122
410,4,0:43.0,,Turnover by T. Burke (lost ball),105,122
411,4,0:20.0,D. Hilliard makes 3-pt jump shot from 24 ft (assist by J. Leuer),,108,122
