,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PORTLAND_ACTION,SAN ANTONIO_SCORE,PORTLAND_SCORE
389,4,3:50.0,,S. Napier makes 2-pt jump shot from 19 ft,85,85
390,4,3:49.0,San Antonio full timeout,,85,85
391,4,3:33.0,Offensive foul by B. Forbes (drawn by S. Napier),,85,85
392,4,3:33.0,Turnover by B. Forbes (offensive foul),,85,85
393,4,3:13.0,,M. Leonard misses 2-pt hook shot from 5 ft,85,85
394,4,3:13.0,Defensive rebound by Team,,85,85
395,4,2:50.0,D. Dedmon makes 2-pt hook shot from 3 ft,,87,85
396,4,2:35.0,,S. Napier makes 3-pt jump shot from 25 ft,87,88
397,4,2:17.0,B. Forbes makes 3-pt jump shot from 23 ft,,90,88
398,4,2:16.0,,Portland full timeout,90,88
399,4,2:00.0,,Turnover by S. Napier (lost ball; steal by K. Anderson),90,88
400,4,1:56.0,J. Simmons makes 2-pt layup from 1 ft (assist by B. Forbes),,92,88
401,4,1:44.0,,Shooting foul by B. Forbes (drawn by S. Napier),92,88
402,4,1:44.0,,S. Napier makes free throw 1 of 3,92,89
403,4,1:44.0,,S. Napier makes free throw 2 of 3,92,90
404,4,1:44.0,,S. Napier makes free throw 3 of 3,92,91
405,4,1:32.0,J. Simmons makes 2-pt dunk at rim (assist by B. Forbes),,94,91
406,4,1:32.0,Shooting foul by M. Leonard (drawn by J. Simmons),,94,91
407,4,1:32.0,J. Simmons misses free throw 1 of 1,,94,91
408,4,1:30.0,Offensive rebound by Team,,94,91
409,4,1:25.0,K. Anderson makes 2-pt layup from 2 ft,,96,91
410,4,1:17.0,Violation by D. Dedmon (kicked ball),,96,91
411,4,1:17.0,,Portland full timeout,96,91
412,4,1:12.0,,P. Connaughton makes 2-pt jump shot from 23 ft,96,93
413,4,0:51.0,J. Simmons misses 2-pt jump shot from 17 ft,,96,93
414,4,0:49.0,,Defensive rebound by M. Leonard,96,93
415,4,0:39.0,,J. Layman misses 3-pt jump shot from 23 ft,96,93
416,4,0:38.0,,Offensive rebound by N. Vonleh,96,93
417,4,0:38.0,,N. Vonleh makes 2-pt layup at rim,96,95
418,4,0:18.0,Personal foul by N. Vonleh (drawn by K. Anderson),,96,95
419,4,0:18.0,K. Anderson makes free throw 1 of 2,,97,95
420,4,0:18.0,K. Anderson makes free throw 2 of 2,,98,95
421,4,0:18.0,,Portland full timeout,98,95
422,4,0:12.0,,J. Layman makes 2-pt dunk at rim (assist by P. Connaughton),98,97
423,4,0:08.0,San Antonio full timeout,,98,97
424,4,0:06.0,Turnover by K. Anderson (bad pass),,98,97
425,4,0:06.0,,Portland full timeout,98,97
426,4,0:00.0,,N. Vonleh makes 2-pt layup from 2 ft,98,99
