,QUARTER,TIME_REMAINING,BOSTON_ACTION,LA CLIPPERS_ACTION,BOSTON_SCORE,LA CLIPPERS_SCORE
391,4,8:22.0,J. Crowder enters the game for A. Johnson,,80,86
392,4,8:05.0,,W. Johnson makes 2-pt jump shot from 15 ft (assist by J. Crawford),80,88
393,4,7:41.0,Turnover by A. Bradley (lost ball; steal by R. Felton),,80,88
394,4,7:37.0,,D. Jordan makes 2-pt dunk at rim (assist by R. Felton),80,90
395,4,7:15.0,I. Thomas misses 3-pt jump shot from 25 ft,,80,90
396,4,7:14.0,,Defensive rebound by W. Johnson,80,90
397,4,7:05.0,,D. Jordan makes 2-pt layup from 2 ft (assist by J. Crawford),80,92
398,4,6:50.0,I. Thomas misses 2-pt layup from 1 ft,,80,92
399,4,6:46.0,,Defensive rebound by D. Jordan,80,92
400,4,6:36.0,,D. Jordan makes 2-pt dunk at rim (assist by R. Felton),80,94
401,4,6:35.0,Boston full timeout,,80,94
402,4,6:35.0,K. Olynyk enters the game for J. Brown,,80,94
403,4,6:16.0,J. Crowder misses 3-pt jump shot from 24 ft,,80,94
404,4,6:14.0,,Defensive rebound by J. Crawford,80,94
405,4,6:08.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),80,96
406,4,5:49.0,A. Bradley makes 2-pt layup from 2 ft (assist by I. Thomas),,82,96
407,4,5:33.0,,A. Rivers makes 3-pt jump shot from 25 ft (assist by R. Felton),82,99
408,4,5:18.0,Personal foul by A. Rivers (drawn by A. Bradley),,82,99
409,4,5:18.0,Technical foul by I. Thomas,,82,99
410,4,5:18.0,,J. Crawford misses technical free throw,82,99
411,4,5:18.0,Offensive rebound by Team,,82,99
412,4,5:18.0,A. Bradley makes free throw 1 of 2,,83,99
413,4,5:18.0,T. Zeller enters the game for K. Olynyk,,83,99
414,4,5:18.0,A. Bradley makes free throw 2 of 2,,84,99
415,4,5:10.0,,Personal foul by M. Smart (drawn by A. Rivers),84,99
416,4,5:07.0,,Personal take foul by T. Zeller (drawn by D. Jordan),84,99
417,4,5:07.0,,D. Jordan misses free throw 1 of 2,84,99
418,4,5:07.0,,Offensive rebound by Team,84,99
419,4,5:07.0,,D. Jordan misses free throw 2 of 2,84,99
420,4,5:06.0,Defensive rebound by T. Zeller,,84,99
421,4,4:53.0,A. Bradley misses 2-pt jump shot from 6 ft,,84,99
422,4,4:52.0,,Defensive rebound by Team,84,99
423,4,4:52.0,,B. Griffin enters the game for D. Jordan,84,99
424,4,4:47.0,,B. Griffin misses 2-pt jump shot from 3 ft,84,99
425,4,4:46.0,,Offensive rebound by B. Griffin,84,99
426,4,4:31.0,,Turnover by A. Rivers (lost ball; steal by I. Thomas),84,99
427,4,4:25.0,I. Thomas makes 3-pt jump shot from 27 ft (assist by M. Smart),,87,99
428,4,4:24.0,,LA Clippers full timeout,87,99
429,4,4:12.0,,Personal foul by M. Smart (drawn by A. Rivers),87,99
430,4,4:12.0,,A. Rivers makes free throw 1 of 2,87,100
431,4,4:12.0,,A. Rivers makes free throw 2 of 2,87,101
432,4,4:04.0,Shooting foul by J. Crawford (drawn by I. Thomas),,87,101
433,4,4:04.0,I. Thomas makes free throw 1 of 2,,88,101
434,4,4:04.0,I. Thomas makes free throw 2 of 2,,89,101
435,4,3:49.0,,J. Crawford makes 3-pt jump shot from 26 ft,89,104
436,4,3:49.0,,Shooting foul by T. Zeller (drawn by J. Crawford),89,104
437,4,3:49.0,,J. Crawford makes free throw 1 of 1,89,105
438,4,3:38.0,I. Thomas misses 3-pt jump shot from 25 ft (block by R. Felton),,89,105
439,4,3:36.0,,Defensive rebound by A. Rivers,89,105
440,4,3:33.0,,B. Griffin makes 2-pt dunk at rim (assist by R. Felton),89,107
441,4,3:25.0,M. Smart makes 2-pt layup from 2 ft,,91,107
442,4,3:25.0,Shooting foul by B. Griffin (drawn by M. Smart),,91,107
443,4,3:25.0,M. Smart makes free throw 1 of 1,,92,107
444,4,3:12.0,,Turnover by A. Rivers (bad pass; steal by I. Thomas),92,107
445,4,3:06.0,I. Thomas makes 2-pt layup from 3 ft,,94,107
446,4,2:49.0,,Personal foul by I. Thomas (drawn by R. Felton),94,107
447,4,2:49.0,,R. Felton makes free throw 1 of 2,94,108
448,4,2:49.0,J. Brown enters the game for A. Bradley,,94,108
449,4,2:49.0,,R. Felton makes free throw 2 of 2,94,109
450,4,2:34.0,I. Thomas makes 2-pt layup from 2 ft (assist by T. Zeller),,96,109
451,4,2:15.0,,Turnover by R. Felton (lost ball),96,109
452,4,2:09.0,J. Brown makes 2-pt layup from 4 ft,,98,109
453,4,2:09.0,Shooting foul by W. Johnson (drawn by J. Brown),,98,109
454,4,2:09.0,,C. Paul enters the game for A. Rivers,98,109
455,4,2:09.0,J. Brown makes free throw 1 of 1,,99,109
456,4,1:54.0,,J. Crawford misses 2-pt layup from 4 ft,99,109
457,4,1:51.0,Defensive rebound by J. Brown,,99,109
458,4,1:46.0,M. Smart misses 3-pt jump shot from 25 ft,,99,109
459,4,1:44.0,,Defensive rebound by R. Felton,99,109
460,4,1:27.0,,Shooting foul by J. Crowder (drawn by B. Griffin),99,109
461,4,1:27.0,,B. Griffin makes free throw 1 of 2,99,110
462,4,1:27.0,,B. Griffin makes free throw 2 of 2,99,111
463,4,1:18.0,Shooting foul by W. Johnson (drawn by I. Thomas),,99,111
464,4,1:18.0,I. Thomas misses free throw 1 of 2,,99,111
465,4,1:18.0,Offensive rebound by Team,,99,111
466,4,1:18.0,T. Rozier enters the game for T. Zeller,,99,111
467,4,1:18.0,I. Thomas makes free throw 2 of 2,,100,111
468,4,0:57.0,,Turnover by C. Paul (lost ball; steal by J. Brown),100,111
469,4,0:53.0,M. Smart makes 2-pt layup from 3 ft (assist by J. Brown),,102,111
470,4,0:47.0,,LA Clippers full timeout,102,111
471,4,0:47.0,,A. Rivers enters the game for W. Johnson,102,111
472,4,0:36.0,,Personal foul by I. Thomas (drawn by C. Paul),102,111
473,4,0:36.0,,C. Paul makes free throw 1 of 2,102,112
474,4,0:36.0,J. Young enters the game for I. Thomas,,102,112
475,4,0:36.0,J. Mickey enters the game for M. Smart,,102,112
476,4,0:36.0,T. Zeller enters the game for J. Crowder,,102,112
477,4,0:36.0,,C. Paul makes free throw 2 of 2,102,113
478,4,0:30.0,Turnover by J. Brown (lost ball; steal by C. Paul),,102,113
479,4,0:07.0,,B. Griffin makes 3-pt jump shot from 28 ft (assist by C. Paul),102,116
