,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PHILADELPHIA_ACTION,ORLANDO_SCORE,PHILADELPHIA_SCORE
380,4,6:22.0,,G. Henderson misses 2-pt jump shot from 16 ft,90,94
381,4,6:20.0,Defensive rebound by N. Vučević,,90,94
382,4,6:15.0,Shooting block foul by R. Covington (drawn by C. Watson),,90,94
383,4,6:15.0,C. Watson misses free throw 1 of 2,,90,94
384,4,6:15.0,Offensive rebound by Team,,90,94
385,4,6:15.0,E. Fournier enters the game for A. Gordon,,90,94
386,4,6:15.0,,N. Stauskas enters the game for G. Henderson,90,94
387,4,6:15.0,C. Watson makes free throw 2 of 2,,91,94
388,4,6:02.0,,Turnover by S. Rodríguez (bad pass; steal by N. Vučević),91,94
389,4,5:40.0,Turnover by E. Fournier (lost ball; steal by R. Covington),,91,94
390,4,5:34.0,,R. Holmes misses 2-pt layup from 2 ft (block by N. Vučević),91,94
391,4,5:34.0,,Offensive rebound by Team,91,94
392,4,5:34.0,,Philadelphia full timeout,91,94
393,4,5:34.0,,T. McConnell enters the game for S. Rodríguez,91,94
394,4,5:34.0,,J. Embiid enters the game for R. Holmes,91,94
395,4,5:31.0,Violation by C. Watson (kicked ball),,91,94
396,4,5:19.0,,H. Thompson misses 2-pt layup from 2 ft,91,94
397,4,5:18.0,Defensive rebound by E. Fournier,,91,94
398,4,5:13.0,,Violation by J. Embiid (def goaltending),91,94
399,4,5:13.0,S. Ibaka makes 2-pt jump shot from 8 ft (assist by E. Fournier),,93,94
400,4,4:56.0,,J. Embiid makes 2-pt layup from 1 ft,93,96
401,4,4:33.0,E. Payton makes 2-pt dunk at rim,,95,96
402,4,4:19.0,,Shooting foul by E. Fournier (drawn by J. Embiid),95,96
403,4,4:19.0,,J. Embiid misses free throw 1 of 2,95,96
404,4,4:19.0,,Offensive rebound by Team,95,96
405,4,4:19.0,,S. Rodríguez enters the game for T. McConnell,95,96
406,4,4:19.0,,D. Šarić enters the game for N. Stauskas,95,96
407,4,4:19.0,,J. Embiid makes free throw 2 of 2,95,97
408,4,4:07.0,N. Vučević misses 2-pt jump shot from 16 ft,,95,97
409,4,4:05.0,,Defensive rebound by J. Embiid,95,97
410,4,3:56.0,,D. Šarić makes 2-pt jump shot from 16 ft (assist by H. Thompson),95,99
411,4,3:48.0,Orlando full timeout,,95,99
412,4,3:48.0,,G. Henderson enters the game for H. Thompson,95,99
413,4,3:48.0,A. Gordon enters the game for C. Watson,,95,99
414,4,3:37.0,N. Vučević makes 2-pt hook shot from 11 ft (assist by E. Payton),,97,99
415,4,3:19.0,,R. Covington misses 2-pt layup from 2 ft,97,99
416,4,3:18.0,Defensive rebound by N. Vučević,,97,99
417,4,3:16.0,Personal foul by S. Rodríguez (drawn by E. Payton),,97,99
418,4,3:02.0,E. Fournier misses 2-pt jump shot from 9 ft,,97,99
419,4,3:00.0,,Defensive rebound by J. Embiid,97,99
420,4,2:50.0,,S. Rodríguez misses 3-pt jump shot from 25 ft,97,99
421,4,2:48.0,Defensive rebound by N. Vučević,,97,99
422,4,2:42.0,S. Ibaka misses 3-pt jump shot from 27 ft,,97,99
423,4,2:40.0,,Defensive rebound by S. Rodríguez,97,99
424,4,2:31.0,,J. Embiid misses 2-pt jump shot from 12 ft,97,99
425,4,2:29.0,Defensive rebound by E. Payton,,97,99
426,4,2:17.0,E. Payton misses 2-pt jump shot from 19 ft,,97,99
427,4,2:16.0,,Defensive rebound by J. Embiid,97,99
428,4,1:55.0,,Personal foul by S. Ibaka (drawn by D. Šarić),97,99
429,4,1:44.0,,D. Šarić misses 2-pt jump shot from 18 ft,97,99
430,4,1:42.0,,Offensive rebound by Team,97,99
431,4,1:39.0,,R. Covington misses 3-pt jump shot from 25 ft,97,99
432,4,1:38.0,,Offensive rebound by Team,97,99
433,4,1:38.0,Loose ball foul by N. Vučević (drawn by J. Embiid),,97,99
434,4,1:38.0,,J. Embiid makes free throw 1 of 2,97,100
435,4,1:38.0,,J. Embiid makes free throw 2 of 2,97,101
436,4,1:21.0,N. Vučević misses 2-pt jump shot from 5 ft (block by J. Embiid),,97,101
437,4,1:19.0,,Defensive rebound by J. Embiid,97,101
438,4,1:04.0,,S. Rodríguez misses 2-pt layup from 2 ft (block by E. Payton),97,101
439,4,1:02.0,Defensive rebound by N. Vučević,,97,101
440,4,0:58.0,E. Payton misses 2-pt layup at rim,,97,101
441,4,0:56.0,Offensive rebound by N. Vučević,,97,101
442,4,0:56.0,N. Vučević misses 2-pt layup from 1 ft,,97,101
443,4,0:55.0,Offensive rebound by S. Ibaka,,97,101
444,4,0:55.0,S. Ibaka makes 2-pt layup from 2 ft,,99,101
445,4,0:46.0,,Philadelphia full timeout,99,101
446,4,0:46.0,B. Biyombo enters the game for N. Vučević,,99,101
447,4,0:37.0,,Turnover by J. Embiid (traveling),99,101
448,4,0:37.0,Orlando full timeout,,99,101
449,4,0:37.0,N. Vučević enters the game for B. Biyombo,,99,101
450,4,0:37.0,C. Watson enters the game for A. Gordon,,99,101
451,4,0:37.0,,T. McConnell enters the game for S. Rodríguez,99,101
452,4,0:28.0,E. Fournier makes 2-pt jump shot from 13 ft,,101,101
453,4,0:28.0,,Philadelphia full timeout,101,101
454,4,0:28.0,B. Biyombo enters the game for N. Vučević,,101,101
455,4,0:28.0,A. Gordon enters the game for C. Watson,,101,101
456,4,0:28.0,,S. Rodríguez enters the game for T. McConnell,101,101
457,4,0:28.0,,H. Thompson enters the game for G. Henderson,101,101
458,4,0:07.0,,Turnover by J. Embiid (lost ball; steal by E. Payton),101,101
459,4,0:06.0,Orlando full timeout,,101,101
460,4,0:06.0,C. Watson enters the game for A. Gordon,,101,101
461,4,0:06.0,N. Vučević enters the game for B. Biyombo,,101,101
462,4,0:06.0,,T. McConnell enters the game for S. Rodríguez,101,101
463,4,0:06.0,,G. Henderson enters the game for H. Thompson,101,101
464,4,0:01.0,Flagrant foul type 1 by T. McConnell (drawn by S. Ibaka),,101,101
465,4,0:01.0,S. Ibaka makes flagrant free throw 1 of 2,,102,101
466,4,0:01.0,S. Ibaka makes flagrant free throw 2 of 2,,103,101
467,4,0:01.0,,R. Holmes enters the game for T. McConnell,103,101
