,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA CLIPPERS_ACTION,SACRAMENTO_SCORE,LA CLIPPERS_SCORE
373,4,2:02.0,,Defensive rebound by Team,90,111
374,4,1:51.0,,P. Pierce misses 3-pt jump shot from 25 ft,90,111
375,4,1:49.0,Defensive rebound by B. McLemore,,90,111
376,4,1:37.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by L. Galloway),,93,111
377,4,1:17.0,,B. Bass misses 2-pt jump shot from 12 ft,93,111
378,4,1:16.0,,Offensive rebound by M. Speights,93,111
379,4,1:16.0,,M. Speights makes 2-pt layup from 1 ft,93,113
380,4,1:03.0,S. Labissière misses 2-pt jump shot from 16 ft,,93,113
381,4,1:02.0,Offensive rebound by B. Hield,,93,113
382,4,0:59.0,B. Hield makes 2-pt jump shot from 3 ft,,95,113
383,4,0:47.0,,P. Pierce misses 3-pt jump shot from 28 ft,95,113
384,4,0:46.0,Defensive rebound by L. Galloway,,95,113
385,4,0:40.0,Personal take foul by R. Felton (drawn by B. McLemore),,95,113
386,4,0:40.0,B. McLemore misses free throw 1 of 2,,95,113
387,4,0:40.0,Offensive rebound by Team,,95,113
388,4,0:40.0,B. McLemore misses free throw 2 of 2,,95,113
389,4,0:40.0,,J. Crawford enters the game for P. Pierce,95,113
390,4,0:39.0,,Defensive rebound by W. Johnson,95,113
391,4,0:32.0,,R. Felton makes 2-pt layup from 1 ft,95,115
392,4,0:07.0,G. Papagiannis misses 3-pt jump shot from 25 ft,,95,115
393,4,0:05.0,,Defensive rebound by R. Felton,95,115
