,QUARTER,TIME_REMAINING,UTAH_ACTION,MINNESOTA_ACTION,UTAH_SCORE,MINNESOTA_SCORE
385,4,4:55.0,G. Hayward makes free throw 2 of 2,,83,89
386,4,4:41.0,,Z. LaVine makes 2-pt jump shot from 19 ft (assist by R. Rubio),83,91
387,4,4:22.0,G. Hayward misses 2-pt jump shot from 21 ft,,83,91
388,4,4:21.0,,Defensive rebound by G. Dieng,83,91
389,4,4:07.0,,Turnover by R. Rubio (bad pass; steal by B. Diaw),83,91
390,4,4:00.0,J. Ingles misses 3-pt jump shot from 23 ft,,83,91
391,4,3:56.0,,Defensive rebound by R. Rubio,83,91
392,4,3:35.0,,Personal foul by B. Diaw (drawn by K. Towns),83,91
393,4,3:35.0,,K. Towns makes free throw 1 of 2,83,92
394,4,3:35.0,,K. Towns misses free throw 2 of 2,83,92
395,4,3:35.0,Defensive rebound by D. Favors,,83,92
396,4,3:35.0,R. Gobert enters the game for B. Diaw,,83,92
397,4,3:10.0,D. Favors makes 2-pt dunk at rim (assist by J. Ingles),,85,92
398,4,2:51.0,,A. Wiggins misses 2-pt layup from 2 ft (block by R. Gobert),85,92
399,4,2:50.0,,Offensive rebound by A. Wiggins,85,92
400,4,2:47.0,,Z. LaVine misses 3-pt jump shot from 23 ft,85,92
401,4,2:46.0,,Offensive rebound by K. Towns,85,92
402,4,2:28.0,,A. Wiggins misses 3-pt jump shot from 23 ft,85,92
403,4,2:27.0,,Offensive rebound by G. Dieng,85,92
404,4,2:24.0,,Z. LaVine misses 3-pt jump shot from 29 ft,85,92
405,4,2:23.0,,Offensive rebound by Team,85,92
406,4,2:23.0,,Turnover by Team (shot clock),85,92
407,4,2:23.0,Utah full timeout,,85,92
408,4,2:08.0,D. Favors makes 2-pt jump shot from 20 ft (assist by G. Hayward),,87,92
409,4,1:44.0,,Turnover by R. Rubio (bad pass),87,92
410,4,1:29.0,D. Favors makes 3-pt jump shot from 24 ft (assist by G. Hayward),,90,92
411,4,1:09.0,,A. Wiggins misses 2-pt jump shot from 20 ft,90,92
412,4,1:08.0,Defensive rebound by R. Gobert,,90,92
413,4,0:59.0,,Violation by Z. LaVine (kicked ball),90,92
414,4,0:59.0,Utah full timeout,,90,92
415,4,0:52.0,Personal foul by R. Rubio (drawn by G. Hill),,90,92
416,4,0:52.0,G. Hill makes free throw 1 of 2,,91,92
417,4,0:52.0,G. Hill makes free throw 2 of 2,,92,92
418,4,0:52.0,,Minnesota full timeout,92,92
419,4,0:52.0,,Minnesota full timeout,92,92
420,4,0:45.0,,G. Dieng misses 2-pt jump shot from 19 ft,92,92
421,4,0:43.0,Defensive rebound by J. Ingles,,92,92
422,4,0:28.0,D. Favors misses 2-pt jump shot from 6 ft,,92,92
423,4,0:28.0,Offensive rebound by R. Gobert,,92,92
424,4,0:28.0,R. Gobert makes 2-pt layup from 1 ft,,94,92
425,4,0:28.0,,Minnesota full timeout,94,92
426,4,0:28.0,,N. Bjelica enters the game for G. Dieng,94,92
427,4,0:25.0,,K. Towns misses 2-pt hook shot from 11 ft,94,92
428,4,0:20.0,,Offensive rebound by Z. LaVine,94,92
429,4,0:02.0,,Z. LaVine misses 2-pt jump shot from 19 ft,94,92
430,4,0:01.0,Defensive rebound by G. Hill,,94,92
