,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,OKLAHOMA CITY_ACTION,NEW ORLEANS_SCORE,OKLAHOMA CITY_SCORE
389,4,9:33.0,,Defensive rebound by Team,91,90
390,4,9:33.0,Loose ball foul by A. Ajinça (drawn by E. Freedom),,91,90
391,4,9:33.0,,Á. Abrines enters the game for T. Gibson,91,90
392,4,9:18.0,,Á. Abrines makes 3-pt jump shot from 23 ft (assist by E. Freedom),91,93
393,4,9:05.0,A. Ajinça misses 2-pt jump shot from 19 ft,,91,93
394,4,9:05.0,,Defensive rebound by Á. Abrines,91,93
395,4,8:50.0,,S. Christon makes 2-pt layup from 2 ft,91,95
396,4,8:29.0,D. Motiejūnas makes 2-pt jump shot from 9 ft (assist by A. Ajinça),,93,95
397,4,8:14.0,,E. Freedom misses 2-pt layup from 2 ft,93,95
398,4,8:13.0,Defensive rebound by D. Motiejūnas,,93,95
399,4,8:07.0,Shooting foul by Á. Abrines (drawn by D. Motiejūnas),,93,95
400,4,8:07.0,Official timeout,,93,95
401,4,8:07.0,D. Motiejūnas misses free throw 1 of 2,,93,95
402,4,8:07.0,Offensive rebound by Team,,93,95
403,4,8:07.0,D. Motiejūnas misses free throw 2 of 2,,93,95
404,4,8:07.0,,R. Westbrook enters the game for S. Christon,93,95
405,4,8:07.0,J. Holiday enters the game for T. Frazier,,93,95
406,4,8:06.0,,Defensive rebound by R. Westbrook,93,95
407,4,7:48.0,,Personal foul by A. Ajinça (drawn by E. Freedom),93,95
408,4,7:48.0,,A. Roberson enters the game for D. McDermott,93,95
409,4,7:48.0,A. Davis enters the game for A. Ajinça,,93,95
410,4,7:43.0,,R. Westbrook makes 2-pt jump shot from 15 ft (assist by J. Grant),93,97
411,4,7:29.0,Personal foul by J. Grant (drawn by A. Davis),,93,97
412,4,7:23.0,Turnover by J. Holiday (bad pass; steal by J. Grant),,93,97
413,4,7:12.0,,Á. Abrines misses 3-pt jump shot from 23 ft,93,97
414,4,7:10.0,Defensive rebound by E. Moore,,93,97
415,4,7:00.0,A. Davis misses 3-pt jump shot from 25 ft,,93,97
416,4,6:59.0,,Defensive rebound by R. Westbrook,93,97
417,4,6:45.0,,R. Westbrook makes 3-pt jump shot from 26 ft (assist by E. Freedom),93,100
418,4,6:32.0,D. Motiejūnas misses 3-pt jump shot from 25 ft,,93,100
419,4,6:32.0,,Defensive rebound by A. Roberson,93,100
420,4,6:26.0,,Personal foul by D. Motiejūnas (drawn by E. Freedom),93,100
421,4,6:26.0,,E. Freedom makes free throw 1 of 2,93,101
422,4,6:26.0,D. Cousins enters the game for D. Motiejūnas,,93,101
423,4,6:26.0,S. Hill enters the game for H. Thompson,,93,101
424,4,6:26.0,,E. Freedom makes free throw 2 of 2,93,102
425,4,6:08.0,Shooting foul by E. Freedom (drawn by D. Cousins),,93,102
426,4,6:08.0,D. Cousins makes free throw 1 of 2,,94,102
427,4,6:08.0,D. Cousins makes free throw 2 of 2,,95,102
428,4,5:55.0,,R. Westbrook makes 3-pt jump shot from 25 ft,95,105
429,4,5:30.0,D. Cousins misses 2-pt hook shot from 3 ft,,95,105
430,4,5:29.0,Offensive rebound by A. Davis,,95,105
431,4,5:28.0,A. Davis makes 2-pt layup from 1 ft,,97,105
432,4,5:06.0,,R. Westbrook misses 3-pt jump shot from 25 ft,97,105
433,4,5:06.0,Defensive rebound by Team,,97,105
434,4,5:06.0,,Loose ball foul by E. Freedom (drawn by A. Davis),97,105
435,4,5:06.0,,Oklahoma City full timeout,97,105
436,4,5:06.0,,S. Adams enters the game for E. Freedom,97,105
437,4,4:46.0,D. Cousins misses 2-pt jump shot from 3 ft,,97,105
438,4,4:45.0,Offensive rebound by A. Davis,,97,105
439,4,4:45.0,A. Davis makes 2-pt layup from 2 ft,,99,105
440,4,4:25.0,,R. Westbrook misses 2-pt jump shot from 14 ft,99,105
441,4,4:23.0,,Offensive rebound by R. Westbrook,99,105
442,4,4:21.0,,Turnover by R. Westbrook (bad pass; steal by E. Moore),99,105
443,4,4:12.0,Turnover by A. Davis (step out of bounds),,99,105
444,4,4:01.0,,R. Westbrook misses 3-pt jump shot from 26 ft,99,105
445,4,4:01.0,Defensive rebound by D. Cousins,,99,105
446,4,3:52.0,E. Moore makes 3-pt jump shot from 22 ft (assist by D. Cousins),,102,105
447,4,3:50.0,,Oklahoma City full timeout,102,105
448,4,3:38.0,,R. Westbrook makes 2-pt jump shot from 13 ft,102,107
449,4,3:23.0,Personal foul by A. Roberson (drawn by D. Cousins),,102,107
450,4,3:23.0,D. Cousins makes free throw 1 of 2,,103,107
451,4,3:23.0,,E. Freedom enters the game for J. Grant,103,107
452,4,3:23.0,D. Cousins makes free throw 2 of 2,,104,107
453,4,3:04.0,,E. Freedom misses 2-pt jump shot from 16 ft,104,107
454,4,3:03.0,Defensive rebound by D. Cousins,,104,107
455,4,2:55.0,New Orleans full timeout,,104,107
456,4,2:47.0,Personal foul by A. Roberson (drawn by D. Cousins),,104,107
457,4,2:47.0,D. Cousins makes free throw 1 of 2,,105,107
458,4,2:47.0,,J. Grant enters the game for A. Roberson,104,107
459,4,2:47.0,D. Cousins makes free throw 2 of 2,,106,107
460,4,2:38.0,,R. Westbrook makes 2-pt dunk at rim,106,109
461,4,2:38.0,,Shooting foul by D. Cousins (drawn by R. Westbrook),106,109
462,4,2:38.0,D. Cunningham enters the game for D. Cousins,,106,109
463,4,2:38.0,,R. Westbrook makes free throw 1 of 1,106,110
464,4,2:17.0,Shooting foul by J. Grant (drawn by S. Hill),,106,110
465,4,2:17.0,S. Hill makes free throw 1 of 2,,107,110
466,4,2:17.0,S. Hill makes free throw 2 of 2,,108,110
467,4,2:02.0,,R. Westbrook makes 2-pt layup at rim,108,112
468,4,1:50.0,A. Davis misses 2-pt layup from 1 ft,,108,112
469,4,1:50.0,,Defensive rebound by E. Freedom,108,112
470,4,1:42.0,,Á. Abrines misses 3-pt jump shot from 23 ft,108,112
471,4,1:41.0,,Offensive rebound by S. Adams,108,112
472,4,1:41.0,,Personal take foul by E. Moore (drawn by S. Adams),108,112
473,4,1:41.0,,S. Adams misses free throw 1 of 2,108,112
474,4,1:41.0,,Offensive rebound by Team,108,112
475,4,1:41.0,,S. Adams misses free throw 2 of 2,108,112
476,4,1:41.0,Defensive rebound by A. Davis,,108,112
477,4,1:41.0,New Orleans full timeout,,108,112
478,4,1:33.0,J. Holiday misses 3-pt jump shot from 23 ft,,108,112
479,4,1:32.0,,Defensive rebound by E. Freedom,108,112
480,4,1:13.0,,Shooting foul by D. Cunningham (drawn by R. Westbrook),108,112
481,4,1:13.0,,R. Westbrook makes free throw 1 of 2,108,113
482,4,1:13.0,,R. Westbrook makes free throw 2 of 2,108,114
483,4,1:13.0,New Orleans full timeout,,108,114
484,4,1:13.0,,T. Gibson enters the game for E. Freedom,108,114
485,4,1:13.0,H. Thompson enters the game for S. Hill,,108,114
486,4,1:04.0,A. Davis misses 2-pt hook shot from 8 ft,,108,114
487,4,1:03.0,,Defensive rebound by R. Westbrook,108,114
488,4,0:58.0,,Personal foul by J. Holiday (drawn by R. Westbrook),108,114
489,4,0:58.0,,R. Westbrook makes free throw 1 of 2,108,115
490,4,0:58.0,,R. Westbrook makes free throw 2 of 2,108,116
491,4,0:52.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,110,116
492,4,0:52.0,,Oklahoma City full timeout,110,116
493,4,0:52.0,,D. McDermott enters the game for J. Grant,110,116
494,4,0:40.0,,Á. Abrines misses 3-pt jump shot from 24 ft,110,116
495,4,0:39.0,,Offensive rebound by Á. Abrines,110,116
496,4,0:35.0,,Oklahoma City full timeout,110,116
497,4,0:31.0,,R. Westbrook makes 2-pt dunk at rim,110,118
498,4,0:23.0,A. Davis misses 2-pt jump shot from 13 ft,,110,118
499,4,0:23.0,,Defensive rebound by D. McDermott,110,118
