,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MEMPHIS_ACTION,OKLAHOMA CITY_SCORE,MEMPHIS_SCORE
385,4,4:22.0,Shooting foul by T. Allen (drawn by S. Adams),,89,91
386,4,4:22.0,S. Adams misses free throw 1 of 2,,89,91
387,4,4:22.0,Offensive rebound by Team,,89,91
388,4,4:22.0,Turnover by D. McDermott (lane violation.),,89,91
389,4,4:22.0,,Z. Randolph enters the game for B. Wright,89,91
390,4,4:01.0,,M. Gasol misses 2-pt jump shot from 11 ft,89,91
391,4,3:59.0,Defensive rebound by R. Westbrook,,89,91
392,4,3:50.0,R. Westbrook makes 2-pt jump shot from 15 ft,,91,91
393,4,3:22.0,,Turnover by A. Harrison (bad pass; steal by T. Gibson),91,91
394,4,3:18.0,Shooting foul by T. Allen (drawn by R. Westbrook),,91,91
395,4,3:18.0,R. Westbrook misses free throw 1 of 2,,91,91
396,4,3:18.0,Offensive rebound by Team,,91,91
397,4,3:18.0,R. Westbrook makes free throw 2 of 2,,92,91
398,4,2:57.0,,Z. Randolph makes 2-pt hook shot from 8 ft,92,93
399,4,2:57.0,,Shooting foul by T. Gibson (drawn by Z. Randolph),92,93
400,4,2:57.0,,Memphis full timeout,92,93
401,4,2:57.0,,Z. Randolph misses free throw 1 of 1,92,93
402,4,2:55.0,Defensive rebound by R. Westbrook,,92,93
403,4,2:41.0,T. Gibson misses 2-pt jump shot from 6 ft,,92,93
404,4,2:39.0,,Defensive rebound by M. Gasol,92,93
405,4,2:15.0,,Z. Randolph misses 2-pt jump shot from 16 ft,92,93
406,4,2:13.0,Defensive rebound by R. Westbrook,,92,93
407,4,2:00.0,R. Westbrook makes 3-pt jump shot from 26 ft,,95,93
408,4,1:47.0,,Personal foul by V. Oladipo (drawn by V. Carter),95,93
409,4,1:47.0,,V. Carter makes free throw 1 of 2,95,94
410,4,1:47.0,Oklahoma City full timeout,,95,94
411,4,1:47.0,,V. Carter makes free throw 2 of 2,95,95
412,4,1:24.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,98,95
413,4,1:11.0,,T. Allen makes 2-pt dunk at rim (assist by M. Gasol),98,97
414,4,0:57.0,R. Westbrook misses 2-pt jump shot from 11 ft,,98,97
415,4,0:55.0,,Defensive rebound by Z. Randolph,98,97
416,4,0:42.0,,V. Carter misses 3-pt jump shot from 24 ft,98,97
417,4,0:41.0,Defensive rebound by D. McDermott,,98,97
418,4,0:33.0,V. Oladipo misses 3-pt jump shot from 25 ft,,98,97
419,4,0:32.0,Offensive rebound by T. Gibson,,98,97
420,4,0:14.0,R. Westbrook makes 3-pt jump shot from 25 ft,,101,97
421,4,0:14.0,,Memphis full timeout,101,97
422,4,0:14.0,,T. Daniels enters the game for T. Allen,101,97
423,4,0:14.0,S. Christon enters the game for D. McDermott,,101,97
424,4,0:11.0,,Turnover by M. Gasol (lost ball; steal by R. Westbrook),101,97
425,4,0:11.0,Personal foul by M. Gasol (drawn by S. Adams),,101,97
426,4,0:11.0,S. Adams misses free throw 1 of 2,,101,97
427,4,0:11.0,Offensive rebound by Team,,101,97
428,4,0:11.0,Turnover by T. Gibson (lane violation.),,101,97
429,4,0:02.0,,A. Harrison misses 3-pt jump shot from 26 ft,101,97
430,4,0:01.0,,Offensive rebound by V. Carter,101,97
431,4,0:01.0,,A. Harrison makes 3-pt jump shot from 26 ft (assist by V. Carter),101,100
432,4,0:01.0,Personal take foul by V. Carter (drawn by R. Westbrook),,101,100
433,4,0:01.0,R. Westbrook makes free throw 1 of 2,,102,100
434,4,0:01.0,R. Westbrook makes free throw 2 of 2,,103,100
