,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MIAMI_ACTION,NEW ORLEANS_SCORE,MIAMI_SCORE
389,4,8:17.0,E. Moore makes 2-pt layup from 1 ft,,94,92
390,4,8:00.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by T. Johnson),94,95
391,4,7:42.0,D. Cunningham makes 2-pt dunk at rim (assist by J. Crawford),,96,95
392,4,7:22.0,,T. Johnson makes 3-pt jump shot from 24 ft (assist by W. Ellington),96,98
393,4,7:06.0,E. Moore makes 2-pt layup from 3 ft,,98,98
394,4,6:49.0,,W. Ellington makes 2-pt jump shot from 22 ft (assist by T. Johnson),98,100
395,4,6:32.0,E. Moore makes 2-pt jump shot from 19 ft,,100,100
396,4,6:17.0,,H. Whiteside makes 2-pt dunk at rim (assist by T. Johnson),100,102
397,4,5:55.0,J. Crawford makes 2-pt jump shot from 8 ft,,102,102
398,4,5:36.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by T. Johnson),102,105
399,4,5:13.0,J. Crawford misses 3-pt jump shot from 26 ft,,102,105
400,4,5:13.0,,Defensive rebound by Team,102,105
401,4,5:13.0,Official timeout,,102,105
402,4,5:13.0,,G. Dragić enters the game for W. Ellington,102,105
403,4,5:13.0,,D. Waiters enters the game for J. Richardson,102,105
404,4,5:13.0,J. Holiday enters the game for D. Cunningham,,102,105
405,4,5:13.0,A. Davis enters the game for J. Crawford,,102,105
406,4,5:13.0,,Miami full timeout,102,105
407,4,4:58.0,,G. Dragić misses 2-pt jump shot from 7 ft,102,105
408,4,4:57.0,Defensive rebound by J. Holiday,,102,105
409,4,4:40.0,D. Cousins misses 2-pt jump shot from 4 ft (block by H. Whiteside),,102,105
410,4,4:39.0,Offensive rebound by T. Frazier,,102,105
411,4,4:36.0,E. Moore misses 3-pt jump shot from 23 ft,,102,105
412,4,4:32.0,,Defensive rebound by Team,102,105
413,4,4:13.0,,J. Johnson makes 3-pt jump shot from 23 ft (assist by G. Dragić),102,108
414,4,3:47.0,Turnover by Team (shot clock),,102,108
415,4,3:47.0,S. Hill enters the game for T. Frazier,,102,108
416,4,3:38.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by G. Dragić),102,111
417,4,3:19.0,J. Holiday misses 2-pt layup from 1 ft,,102,111
418,4,3:18.0,Offensive rebound by A. Davis,,102,111
419,4,3:17.0,A. Davis makes 2-pt dunk at rim,,104,111
420,4,2:59.0,,J. Johnson misses 2-pt jump shot from 7 ft (block by A. Davis),104,111
421,4,2:57.0,,Offensive rebound by H. Whiteside,104,111
422,4,2:56.0,,H. Whiteside makes 2-pt layup at rim,104,113
423,4,2:55.0,New Orleans full timeout,,104,113
424,4,2:46.0,A. Davis misses 2-pt layup from 1 ft,,104,113
425,4,2:45.0,Offensive rebound by S. Hill,,104,113
426,4,2:44.0,S. Hill misses 2-pt layup from 2 ft,,104,113
427,4,2:43.0,,Defensive rebound by H. Whiteside,104,113
428,4,2:21.0,,G. Dragić misses 2-pt layup from 2 ft,104,113
429,4,2:20.0,,Offensive rebound by G. Dragić,104,113
430,4,2:00.0,,D. Waiters misses 2-pt layup from 2 ft,104,113
431,4,1:59.0,Defensive rebound by D. Cousins,,104,113
432,4,1:54.0,Turnover by S. Hill (bad pass; steal by T. Johnson),,104,113
433,4,1:51.0,,Personal foul by A. Davis (drawn by J. Johnson),104,113
434,4,1:35.0,,Shooting foul by D. Cousins (drawn by J. Johnson),104,113
435,4,1:35.0,,Technical foul by J. Johnson,104,113
436,4,1:35.0,A. Davis misses technical free throw,,104,113
437,4,1:35.0,,Offensive rebound by Team,104,113
438,4,1:35.0,,J. Johnson makes free throw 1 of 2,104,114
439,4,1:35.0,D. Cunningham enters the game for D. Cousins,,104,113
440,4,1:35.0,J. Crawford enters the game for S. Hill,,104,115
441,4,1:35.0,,J. Johnson makes free throw 2 of 2,104,115
442,4,1:35.0,New Orleans full timeout,,104,115
443,4,1:27.0,J. Crawford misses 2-pt layup from 2 ft,,104,115
444,4,1:26.0,,Defensive rebound by H. Whiteside,104,115
445,4,1:07.0,,D. Waiters makes 3-pt jump shot from 25 ft,104,118
446,4,0:56.0,A. Davis makes 2-pt jump shot from 9 ft,,106,118
447,4,0:40.0,,D. Waiters misses 3-pt jump shot from 26 ft,106,118
448,4,0:39.0,,Offensive rebound by H. Whiteside,106,118
449,4,0:38.0,,H. Whiteside makes 2-pt dunk from 1 ft,106,120
450,4,0:30.0,J. Holiday makes 2-pt layup from 2 ft,,108,120
451,4,0:30.0,Shooting foul by H. Whiteside (drawn by J. Holiday),,108,120
452,4,0:30.0,J. Holiday makes free throw 1 of 1,,109,120
453,4,0:18.0,,Turnover by G. Dragić (lost ball; steal by J. Crawford),109,120
454,4,0:14.0,D. Cunningham makes 3-pt jump shot from 25 ft (assist by J. Holiday),,112,120
