,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,ORLANDO_ACTION,NEW ORLEANS_SCORE,ORLANDO_SCORE
389,4,6:12.0,,Turnover by B. Biyombo (lost ball; steal by E. Moore),75,79
390,4,6:08.0,T. Jones makes 2-pt dunk at rim (assist by L. Galloway),,77,79
391,4,6:08.0,,Orlando full timeout,77,79
392,4,6:08.0,,S. Ibaka enters the game for B. Biyombo,77,79
393,4,5:45.0,,S. Ibaka makes 2-pt hook shot from 5 ft (assist by E. Fournier),77,81
394,4,5:33.0,Personal foul by E. Payton (drawn by T. Jones),,77,81
395,4,5:17.0,L. Galloway makes 2-pt jump shot from 16 ft,,79,81
396,4,5:02.0,,E. Fournier misses 2-pt jump shot from 8 ft,79,81
397,4,5:01.0,Defensive rebound by A. Ajinça,,79,81
398,4,4:38.0,Turnover by Team (shot clock),,79,81
399,4,4:19.0,,A. Gordon makes 3-pt jump shot from 26 ft (assist by S. Ibaka),79,84
400,4,3:49.0,T. Jones misses 2-pt hook shot from 5 ft,,79,84
401,4,3:48.0,,Defensive rebound by N. Vučević,79,84
402,4,3:28.0,,E. Payton misses 3-pt jump shot from 23 ft,79,84
403,4,3:26.0,,Offensive rebound by S. Ibaka,79,84
404,4,3:26.0,,S. Ibaka misses 2-pt layup from 1 ft,79,84
405,4,3:24.0,Defensive rebound by D. Cunningham,,79,84
406,4,3:08.0,L. Galloway misses 2-pt jump shot from 9 ft,,79,84
407,4,3:05.0,Offensive rebound by L. Galloway,,79,84
408,4,3:03.0,New Orleans full timeout,,79,84
409,4,3:03.0,,B. Biyombo enters the game for N. Vučević,79,84
410,4,2:49.0,E. Moore misses 2-pt layup from 2 ft (block by E. Payton),,79,84
411,4,2:49.0,Offensive rebound by E. Moore,,79,84
412,4,2:49.0,Shooting foul by S. Ibaka (drawn by E. Moore),,79,84
413,4,2:49.0,E. Moore makes free throw 1 of 2,,80,84
414,4,2:49.0,,C. Watson enters the game for A. Gordon,80,84
415,4,2:49.0,E. Moore makes free throw 2 of 2,,81,84
416,4,2:36.0,,Turnover by B. Biyombo (3 sec),81,84
417,4,2:21.0,A. Ajinça misses 2-pt jump shot from 13 ft,,81,84
418,4,2:19.0,,Defensive rebound by C. Watson,81,84
419,4,2:12.0,,C. Watson misses 2-pt jump shot from 6 ft,81,84
420,4,2:11.0,Defensive rebound by A. Ajinça,,81,84
421,4,1:49.0,E. Moore misses 2-pt jump shot from 14 ft,,81,84
422,4,1:48.0,,Defensive rebound by B. Biyombo,81,84
423,4,1:29.0,,E. Fournier misses 2-pt jump shot from 21 ft,81,84
424,4,1:28.0,Defensive rebound by A. Ajinça,,81,84
425,4,1:23.0,Shooting foul by B. Biyombo (drawn by T. Jones),,81,84
426,4,1:23.0,T. Jones misses free throw 1 of 2,,81,84
427,4,1:23.0,Offensive rebound by Team,,81,84
428,4,1:23.0,,A. Gordon enters the game for C. Watson,81,84
429,4,1:23.0,,N. Vučević enters the game for B. Biyombo,81,84
430,4,1:23.0,T. Jones makes free throw 2 of 2,,82,84
431,4,1:09.0,,N. Vučević makes 2-pt hook shot from 6 ft (assist by E. Payton),82,86
432,4,0:50.0,L. Galloway misses 3-pt jump shot from 27 ft,,82,86
433,4,0:48.0,,Defensive rebound by N. Vučević,82,86
434,4,0:31.0,,S. Ibaka misses 3-pt jump shot from 25 ft,82,86
435,4,0:29.0,,Offensive rebound by N. Vučević,82,86
436,4,0:28.0,,N. Vučević makes 2-pt hook shot from 4 ft,82,88
437,4,0:28.0,New Orleans full timeout,,82,88
438,4,0:28.0,,B. Biyombo enters the game for N. Vučević,82,88
439,4,0:28.0,T. Frazier enters the game for D. Cunningham,,82,88
440,4,0:21.0,T. Jones misses 3-pt jump shot from 25 ft,,82,88
441,4,0:20.0,,Defensive rebound by Team,82,88
442,4,0:20.0,D. Cunningham enters the game for A. Ajinça,,82,88
443,4,0:20.0,,D. Augustin enters the game for A. Gordon,82,88
444,4,0:20.0,,C. Watson enters the game for B. Biyombo,82,88
445,4,0:20.0,,Orlando full timeout,82,88
446,4,0:20.0,,J. Green enters the game for E. Payton,82,88
447,4,0:19.0,,Personal take foul by T. Jones (drawn by C. Watson),82,88
448,4,0:17.0,,Personal take foul by E. Moore (drawn by E. Fournier),82,88
449,4,0:17.0,,E. Fournier misses free throw 1 of 2,82,88
450,4,0:17.0,,Offensive rebound by Team,82,88
451,4,0:17.0,,E. Fournier makes free throw 2 of 2,82,89
452,4,0:17.0,New Orleans full timeout,,82,89
453,4,0:17.0,,B. Biyombo enters the game for J. Green,82,89
454,4,0:17.0,,A. Gordon enters the game for D. Augustin,82,89
455,4,0:17.0,,E. Payton enters the game for C. Watson,82,89
456,4,0:17.0,B. Hield enters the game for D. Cunningham,,82,89
457,4,0:16.0,E. Moore misses 3-pt jump shot from 25 ft (block by B. Biyombo),,82,89
458,4,0:15.0,Offensive rebound by E. Moore,,82,89
459,4,0:14.0,Turnover by E. Moore (traveling),,82,89
460,4,0:14.0,,D. Augustin enters the game for E. Payton,82,89
461,4,0:14.0,,C. Watson enters the game for A. Gordon,82,89
462,4,0:14.0,,J. Green enters the game for B. Biyombo,82,89
