,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MEMPHIS_ACTION,PHOENIX_SCORE,MEMPHIS_SCORE
392,4,8:59.0,,B. Wright misses 2-pt hook shot from 5 ft,71,85
393,4,8:56.0,Defensive rebound by J. Dudley,,71,85
394,4,8:45.0,A. Len makes 2-pt hook shot from 4 ft,,73,85
395,4,8:25.0,,T. Allen misses 2-pt layup from 2 ft,73,85
396,4,8:23.0,Defensive rebound by J. Dudley,,73,85
397,4,8:17.0,Personal foul by B. Wright (drawn by A. Len),,73,85
398,4,8:17.0,,M. Gasol enters the game for C. Parsons,73,85
399,4,8:09.0,A. Len misses 2-pt hook shot from 4 ft,,73,85
400,4,8:07.0,,Defensive rebound by T. Allen,73,85
401,4,7:56.0,,M. Gasol misses 2-pt jump shot from 19 ft,73,85
402,4,7:55.0,Defensive rebound by P. Tucker,,73,85
403,4,7:49.0,B. Knight misses 3-pt jump shot from 25 ft,,73,85
404,4,7:44.0,Offensive rebound by J. Dudley,,73,85
405,4,7:42.0,L. Barbosa misses 3-pt jump shot from 26 ft,,73,85
406,4,7:38.0,Offensive rebound by P. Tucker,,73,85
407,4,7:36.0,J. Dudley misses 3-pt jump shot from 25 ft,,73,85
408,4,7:35.0,,Defensive rebound by M. Gasol,73,85
409,4,7:35.0,,T. Daniels enters the game for J. Ennis,73,85
410,4,7:35.0,,J. Green enters the game for B. Wright,73,85
411,4,7:35.0,D. Booker enters the game for J. Dudley,,73,85
412,4,7:35.0,,Turnover by M. Gasol (lost ball),73,85
413,4,7:26.0,L. Barbosa misses 3-pt jump shot from 25 ft,,73,85
414,4,7:24.0,,Defensive rebound by J. Green,73,85
415,4,7:20.0,,Turnover by J. Green (bad pass; steal by P. Tucker),73,85
416,4,7:07.0,D. Booker makes 2-pt jump shot from 18 ft,,75,85
417,4,6:50.0,,T. Daniels makes 3-pt jump shot from 25 ft,75,88
418,4,6:33.0,D. Booker misses 2-pt jump shot from 21 ft,,75,88
419,4,6:33.0,Offensive rebound by Team,,75,88
420,4,6:33.0,E. Bledsoe enters the game for L. Barbosa,,75,88
421,4,6:22.0,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by D. Booker),,78,88
422,4,6:01.0,,Shooting foul by E. Bledsoe (drawn by M. Conley),78,88
423,4,6:01.0,,M. Conley makes free throw 1 of 2,78,89
424,4,6:01.0,,M. Conley makes free throw 2 of 2,78,90
425,4,5:37.0,E. Bledsoe misses 2-pt jump shot from 21 ft,,78,90
426,4,5:37.0,Offensive rebound by P. Tucker,,78,90
427,4,5:37.0,Turnover by Team (shot clock),,78,90
428,4,5:37.0,,Memphis full timeout,78,90
429,4,5:37.0,,T. Douglas enters the game for M. Conley,78,90
430,4,5:17.0,,M. Gasol makes 2-pt jump shot from 5 ft,78,92
431,4,5:07.0,Offensive foul by A. Len (drawn by T. Allen),,78,92
432,4,5:07.0,Turnover by A. Len (offensive foul),,78,92
433,4,5:07.0,T. Chandler enters the game for A. Len,,78,92
434,4,4:54.0,,T. Daniels misses 2-pt jump shot from 19 ft,78,92
435,4,4:53.0,,Offensive rebound by J. Green,78,92
436,4,4:48.0,,T. Douglas makes 3-pt jump shot from 25 ft (assist by J. Green),78,95
437,4,4:28.0,E. Bledsoe misses 2-pt jump shot from 14 ft,,78,95
438,4,4:26.0,,Defensive rebound by T. Douglas,78,95
439,4,4:20.0,,T. Allen misses 2-pt layup from 3 ft,78,95
440,4,4:20.0,Defensive rebound by Team,,78,95
441,4,4:10.0,D. Booker makes 2-pt jump shot from 15 ft (assist by E. Bledsoe),,80,95
442,4,3:50.0,,Turnover by T. Daniels (lost ball),80,95
443,4,3:43.0,D. Booker misses 2-pt jump shot from 4 ft,,80,95
444,4,3:41.0,,Defensive rebound by T. Allen,80,95
445,4,3:22.0,,T. Douglas misses 3-pt jump shot from 24 ft,80,95
446,4,3:21.0,,Offensive rebound by J. Green,80,95
447,4,3:18.0,,J. Green makes 2-pt dunk at rim,80,97
448,4,3:12.0,Shooting foul by T. Allen (drawn by D. Booker),,80,97
449,4,3:12.0,D. Booker makes free throw 1 of 2,,81,97
450,4,3:12.0,D. Booker makes free throw 2 of 2,,82,97
451,4,2:59.0,,Shooting foul by E. Bledsoe (drawn by T. Douglas),82,97
452,4,2:59.0,,Memphis full timeout,82,97
453,4,2:59.0,,T. Douglas makes free throw 1 of 2,82,98
454,4,2:59.0,,T. Douglas makes free throw 2 of 2,82,99
455,4,2:35.0,Turnover by D. Booker (bad pass; steal by T. Allen),,82,99
456,4,2:22.0,,T. Daniels misses 3-pt jump shot from 25 ft,82,99
457,4,2:20.0,Defensive rebound by T. Chandler,,82,99
458,4,2:15.0,Personal foul by T. Douglas (drawn by E. Bledsoe),,82,99
459,4,2:15.0,,A. Harrison enters the game for T. Allen,82,99
460,4,2:07.0,B. Knight makes 2-pt jump shot from 16 ft,,84,99
461,4,1:50.0,,M. Gasol makes 2-pt dunk at rim (assist by J. Green),84,101
462,4,1:42.0,D. Booker makes 2-pt jump shot from 9 ft,,86,101
463,4,1:29.0,,Shooting foul by D. Booker (drawn by A. Harrison),86,101
464,4,1:29.0,,A. Harrison makes free throw 1 of 2,86,102
465,4,1:29.0,,B. Wright enters the game for M. Gasol,86,102
466,4,1:29.0,,A. Harrison makes free throw 2 of 2,86,103
467,4,1:23.0,Shooting foul by T. Daniels (drawn by D. Booker),,86,103
468,4,1:23.0,D. Booker makes free throw 1 of 2,,87,103
469,4,1:23.0,D. Jones enters the game for T. Chandler,,87,103
470,4,1:23.0,M. Chriss enters the game for E. Bledsoe,,87,103
471,4,1:23.0,T. Ulis enters the game for P. Tucker,,87,103
472,4,1:23.0,A. Williams enters the game for B. Knight,,87,103
473,4,1:23.0,D. Booker makes free throw 2 of 2,,88,103
474,4,1:10.0,,T. Daniels makes 3-pt jump shot from 24 ft (assist by J. Green),88,106
475,4,1:10.0,,Shooting foul by D. Booker (drawn by T. Daniels),88,106
476,4,1:10.0,,Technical foul by T. Daniels,88,106
477,4,1:10.0,Technical foul by T. Ulis,,88,106
478,4,1:10.0,,Technical foul by J. Green,88,106
479,4,1:10.0,Technical foul by M. Chriss,,88,106
480,4,1:10.0,Technical foul by A. Williams,,88,106
481,4,1:10.0,Technical foul by D. Booker,,88,106
482,4,1:10.0,,T. Douglas makes technical free throw,88,107
483,4,1:10.0,,T. Douglas makes technical free throw,88,108
484,4,1:10.0,,J. Ennis enters the game for T. Daniels,88,106
485,4,1:10.0,A. Len enters the game for T. Ulis,,88,106
486,4,1:10.0,T. Warren enters the game for M. Chriss,,88,106
487,4,1:10.0,,J. Ennis misses free throw 1 of 1,88,108
488,4,1:09.0,Defensive rebound by A. Williams,,88,108
489,4,1:04.0,Turnover by D. Booker (bad pass; steal by A. Harrison),,88,108
490,4,0:39.0,,B. Wright misses 2-pt jump shot from 13 ft,88,108
491,4,0:37.0,,Offensive rebound by J. Green,88,108
492,4,0:19.0,,Personal foul by A. Len (drawn by T. Douglas),88,108
493,4,0:19.0,,T. Douglas makes free throw 1 of 2,88,109
494,4,0:19.0,,T. Douglas makes free throw 2 of 2,88,110
495,4,0:10.0,A. Len makes 3-pt jump shot from 24 ft (assist by D. Booker),,91,110
