,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DENVER_ACTION,PORTLAND_SCORE,DENVER_SCORE
382,4,8:33.0,Defensive rebound by E. Davis,,97,108
383,4,8:22.0,Turnover by E. Turner (bad pass; steal by G. Harris),,97,108
384,4,8:20.0,,Shooting foul by M. Harkless (drawn by W. Barton),97,108
385,4,8:20.0,,W. Barton makes free throw 1 of 2,97,109
386,4,8:20.0,D. Lillard enters the game for A. Crabbe,,97,109
387,4,8:20.0,,W. Barton makes free throw 2 of 2,97,110
388,4,8:10.0,E. Turner misses 2-pt jump shot from 17 ft,,97,110
389,4,8:09.0,,Defensive rebound by N. Jokić,97,110
390,4,8:02.0,,Personal foul by M. Harkless (drawn by D. Gallinari),97,110
391,4,8:00.0,,Offensive foul by N. Jokić (drawn by E. Davis),97,110
392,4,8:00.0,,Turnover by N. Jokić (offensive foul),97,110
393,4,8:00.0,,K. Faried enters the game for N. Jokić,97,110
394,4,7:36.0,E. Turner misses 2-pt layup from 3 ft,,97,110
395,4,7:36.0,Offensive rebound by E. Davis,,97,110
396,4,7:34.0,E. Davis misses 2-pt jump shot from 3 ft,,97,110
397,4,7:33.0,Offensive rebound by E. Davis,,97,110
398,4,7:30.0,E. Davis misses 2-pt layup from 3 ft (block by W. Barton),,97,110
399,4,7:29.0,Offensive rebound by E. Davis,,97,110
400,4,7:29.0,Turnover by E. Davis (lost ball; steal by J. Nelson),,97,110
401,4,7:15.0,,Turnover by J. Nelson (lost ball),97,110
402,4,7:15.0,Portland full timeout,,97,110
403,4,7:15.0,M. Plumlee enters the game for E. Davis,,97,110
404,4,7:04.0,Shooting foul by K. Faried (drawn by M. Plumlee),,97,110
405,4,7:04.0,M. Plumlee makes free throw 1 of 2,,98,110
406,4,7:04.0,M. Plumlee misses free throw 2 of 2,,98,110
407,4,7:03.0,,Defensive rebound by K. Faried,98,110
408,4,6:50.0,,Shooting foul by C. McCollum (drawn by K. Faried),98,110
409,4,6:50.0,,K. Faried makes free throw 1 of 2,98,111
410,4,6:50.0,,K. Faried misses free throw 2 of 2,98,111
411,4,6:50.0,,W. Chandler enters the game for W. Barton,98,111
412,4,6:48.0,Defensive rebound by M. Harkless,,98,111
413,4,6:36.0,C. McCollum makes 2-pt layup from 2 ft (assist by D. Lillard),,100,111
414,4,6:25.0,,J. Nelson makes 2-pt jump shot from 18 ft,100,113
415,4,6:15.0,Turnover by D. Lillard (traveling),,100,113
416,4,5:51.0,,D. Gallinari makes 3-pt jump shot from 23 ft (assist by W. Chandler),100,116
417,4,5:39.0,Shooting foul by W. Chandler (drawn by M. Plumlee),,100,116
418,4,5:39.0,M. Plumlee misses free throw 1 of 2,,100,116
419,4,5:39.0,Offensive rebound by Team,,100,116
420,4,5:39.0,A. Crabbe enters the game for E. Turner,,100,116
421,4,5:39.0,M. Plumlee makes free throw 2 of 2,,101,116
422,4,5:22.0,,G. Harris misses 3-pt jump shot from 24 ft,101,116
423,4,5:21.0,,Offensive rebound by K. Faried,101,116
424,4,5:08.0,,J. Nelson makes 2-pt layup from 2 ft,101,118
425,4,4:55.0,D. Lillard makes 3-pt jump shot from 25 ft,,104,118
426,4,4:36.0,,W. Chandler misses 2-pt jump shot from 9 ft,104,118
427,4,4:36.0,,Offensive rebound by Team,104,118
428,4,4:36.0,Loose ball foul by M. Plumlee (drawn by K. Faried),,104,118
429,4,4:28.0,,Shooting foul by M. Harkless (drawn by D. Gallinari),104,118
430,4,4:28.0,,D. Gallinari makes free throw 1 of 2,104,119
431,4,4:28.0,,D. Gallinari makes free throw 2 of 2,104,120
432,4,4:19.0,C. McCollum misses 3-pt jump shot from 26 ft,,104,120
433,4,4:19.0,,Defensive rebound by G. Harris,104,120
434,4,4:04.0,,J. Nelson misses 2-pt jump shot from 7 ft,104,120
435,4,4:03.0,,Offensive rebound by Team,104,120
436,4,4:03.0,Loose ball foul by M. Plumlee (drawn by K. Faried),,104,120
437,4,4:03.0,,K. Faried makes free throw 1 of 2,104,121
438,4,4:03.0,,K. Faried makes free throw 2 of 2,104,122
439,4,3:56.0,Turnover by D. Lillard (bad pass),,104,122
440,4,3:56.0,M. Leonard enters the game for M. Plumlee,,104,122
441,4,3:34.0,Offensive charge foul by W. Chandler (drawn by D. Lillard),,104,122
442,4,3:34.0,,Turnover by W. Chandler (offensive foul),104,122
443,4,3:27.0,D. Lillard makes 3-pt jump shot from 27 ft,,107,122
444,4,3:27.0,,Denver full timeout,107,122
445,4,3:07.0,,W. Chandler misses 2-pt jump shot from 14 ft,107,122
446,4,3:06.0,Defensive rebound by A. Crabbe,,107,122
447,4,2:56.0,C. McCollum misses 2-pt jump shot from 7 ft,,107,122
448,4,2:55.0,,Defensive rebound by K. Faried,107,122
449,4,2:54.0,,Turnover by K. Faried (back court),107,122
450,4,2:49.0,D. Lillard makes 3-pt jump shot from 27 ft (assist by C. McCollum),,110,122
451,4,2:31.0,,J. Nelson makes 2-pt jump shot from 19 ft,110,124
452,4,2:20.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by D. Lillard),,113,124
453,4,1:59.0,,J. Nelson makes 2-pt jump shot from 19 ft,113,126
454,4,1:54.0,Shooting foul by G. Harris (drawn by D. Lillard),,113,126
455,4,1:54.0,D. Lillard misses free throw 1 of 3,,113,126
456,4,1:54.0,Offensive rebound by Team,,113,126
457,4,1:54.0,D. Lillard makes free throw 2 of 3,,114,126
458,4,1:54.0,,W. Barton enters the game for K. Faried,114,126
459,4,1:54.0,D. Lillard makes free throw 3 of 3,,115,126
460,4,1:39.0,E. Turner enters the game for M. Leonard,,115,126
461,4,1:31.0,,G. Harris makes 3-pt jump shot from 23 ft (assist by J. Nelson),115,129
462,4,1:27.0,Shooting foul by G. Harris (drawn by D. Lillard),,115,129
463,4,1:27.0,D. Lillard makes free throw 1 of 3,,116,129
464,4,1:27.0,D. Lillard makes free throw 2 of 3,,117,129
465,4,1:27.0,D. Lillard makes free throw 3 of 3,,118,129
466,4,1:23.0,,Personal take foul by M. Harkless (drawn by J. Nelson),118,129
467,4,1:23.0,,J. Nelson makes free throw 1 of 2,118,130
468,4,1:23.0,,J. Nelson makes free throw 2 of 2,118,131
469,4,1:16.0,C. McCollum misses 2-pt layup from 2 ft,,118,131
470,4,1:15.0,Offensive rebound by E. Turner,,118,131
471,4,1:14.0,E. Turner misses 2-pt layup from 2 ft,,118,131
472,4,1:13.0,,Defensive rebound by W. Chandler,118,131
473,4,1:12.0,,Personal take foul by D. Lillard (drawn by W. Chandler),118,131
474,4,1:12.0,,W. Chandler misses free throw 1 of 2,118,131
475,4,1:12.0,,Offensive rebound by Team,118,131
476,4,1:12.0,P. Connaughton enters the game for M. Harkless,,118,131
477,4,1:12.0,T. Quarterman enters the game for C. McCollum,,118,131
478,4,1:12.0,S. Napier enters the game for D. Lillard,,118,131
479,4,1:12.0,J. Layman enters the game for E. Turner,,118,131
480,4,1:12.0,N. Vonleh enters the game for A. Crabbe,,118,131
481,4,1:12.0,,W. Chandler makes free throw 2 of 2,118,132
482,4,0:56.0,N. Vonleh makes 2-pt hook shot from 3 ft (assist by S. Napier),,120,132
483,4,0:35.0,,J. Nelson misses 2-pt jump shot from 23 ft,120,132
484,4,0:34.0,Defensive rebound by Team,,120,132
485,4,0:34.0,,J. Murray enters the game for G. Harris,120,132
486,4,0:17.0,N. Vonleh misses 2-pt jump shot from 21 ft,,120,132
487,4,0:17.0,,Defensive rebound by D. Gallinari,120,132
