,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW YORK_ACTION,DETROIT_SCORE,NEW YORK_SCORE
377,4,2:40.0,K. Caldwell-Pope makes free throw 3 of 3,,90,104
378,4,2:25.0,,W. Hernangómez makes 2-pt layup from 2 ft,90,106
379,4,2:15.0,I. Smith makes 2-pt jump shot from 13 ft,,92,106
380,4,1:51.0,,D. Rose makes 2-pt jump shot from 20 ft (assist by C. Lee),92,108
381,4,1:44.0,K. Caldwell-Pope makes 2-pt jump shot from 21 ft,,94,108
382,4,1:44.0,Shooting foul by C. Lee (drawn by K. Caldwell-Pope),,94,108
383,4,1:44.0,K. Caldwell-Pope makes free throw 1 of 1,,95,108
384,4,1:20.0,,Turnover by Team (shot clock),95,108
385,4,1:20.0,,R. Baker enters the game for D. Rose,95,108
386,4,1:20.0,,M. Kuzminskas enters the game for C. Anthony,95,108
387,4,1:10.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,95,108
388,4,1:09.0,Offensive rebound by A. Drummond,,95,108
389,4,1:08.0,Shooting foul by K. Porziņģis (drawn by A. Drummond),,95,108
390,4,1:08.0,A. Drummond misses free throw 1 of 2,,95,108
391,4,1:08.0,Offensive rebound by Team,,95,108
392,4,1:08.0,A. Drummond misses free throw 2 of 2,,95,108
393,4,1:07.0,Offensive rebound by K. Caldwell-Pope,,95,108
394,4,1:07.0,K. Caldwell-Pope misses 2-pt layup from 1 ft,,95,108
395,4,1:06.0,,Defensive rebound by K. Porziņģis,95,108
396,4,1:01.0,,Shooting foul by M. Morris (drawn by W. Hernangómez),95,108
397,4,1:01.0,,W. Hernangómez misses free throw 1 of 2,95,108
398,4,1:01.0,,Offensive rebound by Team,95,108
399,4,1:01.0,S. Johnson enters the game for M. Morris,,95,108
400,4,1:01.0,,M. Ndour enters the game for K. Porziņģis,95,108
401,4,1:01.0,,C. Randle enters the game for C. Lee,95,108
402,4,1:01.0,,S. Vujačić enters the game for M. Kuzminskas,95,108
403,4,1:01.0,B. Marjanović enters the game for T. Harris,,95,108
404,4,1:01.0,B. Udrih enters the game for A. Drummond,,95,108
405,4,1:01.0,H. Ellenson enters the game for K. Caldwell-Pope,,95,108
406,4,1:01.0,D. Hilliard enters the game for I. Smith,,95,108
407,4,1:01.0,,M. Plumlee enters the game for W. Hernangómez,95,109
408,4,1:01.0,,W. Hernangómez makes free throw 2 of 2,95,109
409,4,1:01.0,Detroit full timeout,,95,109
410,4,0:54.0,S. Johnson misses 3-pt jump shot from 25 ft,,95,109
411,4,0:52.0,,Defensive rebound by M. Ndour,95,109
412,4,0:34.0,,S. Vujačić misses 3-pt jump shot from 22 ft,95,109
413,4,0:33.0,Defensive rebound by Team,,95,109
414,4,0:26.0,Turnover by H. Ellenson (bad pass),,95,109
415,4,0:09.0,,Turnover by C. Randle (lost ball),95,109
