,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MILWAUKEE_ACTION,NEW ORLEANS_SCORE,MILWAUKEE_SCORE
378,4,5:53.0,,M. Dellavedova enters the game for G. Antetokounmpo,101,91
379,4,5:53.0,,J. Henson enters the game for G. Monroe,101,91
380,4,5:53.0,A. Davis makes free throw 1 of 1,,102,91
381,4,5:34.0,,J. Parker misses 2-pt layup from 1 ft,102,91
382,4,5:32.0,Defensive rebound by A. Davis,,102,91
383,4,5:15.0,T. Frazier misses 2-pt layup at rim,,102,91
384,4,5:13.0,,Defensive rebound by T. Snell,102,91
385,4,5:04.0,,J. Parker makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),102,94
386,4,4:49.0,E. Moore misses 2-pt jump shot from 9 ft (block by J. Parker),,102,94
387,4,4:47.0,,Defensive rebound by M. Brogdon,102,94
388,4,4:34.0,,Shooting foul by A. Davis (drawn by J. Parker),102,94
389,4,4:34.0,,J. Parker makes free throw 1 of 2,102,95
390,4,4:34.0,,J. Parker makes free throw 2 of 2,102,96
391,4,4:20.0,E. Moore misses 3-pt jump shot from 26 ft,,102,96
392,4,4:20.0,,Defensive rebound by Team,102,96
393,4,4:20.0,T. Jones enters the game for Ö. Aşık,,102,96
394,4,4:02.0,,J. Henson misses 2-pt hook shot from 4 ft,102,96
395,4,4:01.0,Defensive rebound by A. Davis,,102,96
396,4,3:48.0,A. Davis makes 2-pt jump shot from 9 ft,,104,96
397,4,3:32.0,,J. Parker misses 2-pt layup from 1 ft,104,96
398,4,3:30.0,,Offensive rebound by J. Henson,104,96
399,4,3:30.0,,J. Henson makes 2-pt layup from 1 ft,104,98
400,4,3:07.0,Turnover by E. Moore (bad pass; steal by J. Parker),,104,98
401,4,3:01.0,,T. Snell misses 3-pt jump shot from 26 ft,104,98
402,4,2:59.0,Defensive rebound by A. Davis,,104,98
403,4,2:43.0,A. Davis misses 2-pt jump shot from 14 ft,,104,98
404,4,2:42.0,,Defensive rebound by M. Dellavedova,104,98
405,4,2:40.0,,Personal block foul by E. Moore (drawn by M. Dellavedova),104,98
406,4,2:40.0,New Orleans full timeout,,104,98
407,4,2:40.0,,G. Antetokounmpo enters the game for M. Brogdon,104,98
408,4,2:28.0,,J. Parker misses 2-pt layup from 1 ft,104,98
409,4,2:26.0,,Offensive rebound by J. Parker,104,98
410,4,2:25.0,,J. Parker misses 2-pt layup at rim (block by T. Jones),104,98
411,4,2:23.0,,Offensive rebound by T. Snell,104,98
412,4,2:17.0,,T. Snell makes 2-pt jump shot from 14 ft,104,100
413,4,2:11.0,Personal foul by J. Henson (drawn by A. Davis),,104,100
414,4,2:11.0,A. Davis makes free throw 1 of 2,,105,100
415,4,2:11.0,A. Davis makes free throw 2 of 2,,106,100
416,4,1:56.0,,J. Henson misses 2-pt layup from 2 ft,106,100
417,4,1:54.0,,Offensive rebound by G. Antetokounmpo,106,100
418,4,1:46.0,,J. Parker misses 2-pt jump shot from 15 ft,106,100
419,4,1:45.0,,Offensive rebound by G. Antetokounmpo,106,100
420,4,1:41.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,106,100
421,4,1:37.0,,Offensive rebound by Team,106,100
422,4,1:24.0,,M. Dellavedova misses 2-pt jump shot from 7 ft,106,100
423,4,1:23.0,,Offensive rebound by M. Dellavedova,106,100
424,4,1:19.0,,J. Parker makes 2-pt layup at rim,106,102
425,4,1:07.0,A. Davis makes 2-pt jump shot from 18 ft (assist by T. Frazier),,108,102
426,4,0:50.0,,J. Parker misses 3-pt jump shot from 28 ft,108,102
427,4,0:49.0,,Offensive rebound by J. Henson,108,102
428,4,0:40.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by M. Dellavedova),108,104
429,4,0:40.0,,Shooting foul by A. Davis (drawn by G. Antetokounmpo),108,104
430,4,0:40.0,,G. Antetokounmpo makes free throw 1 of 1,108,105
431,4,0:40.0,New Orleans full timeout,,108,105
432,4,0:40.0,B. Hield enters the game for S. Hill,,108,105
433,4,0:40.0,,G. Monroe enters the game for M. Dellavedova,108,105
434,4,0:40.0,,M. Brogdon enters the game for G. Monroe,108,105
435,4,0:29.0,A. Davis misses 2-pt jump shot from 7 ft,,108,105
436,4,0:27.0,Offensive rebound by T. Jones,,108,105
437,4,0:25.0,T. Jones misses 2-pt layup from 2 ft (block by J. Henson),,108,105
438,4,0:25.0,,Defensive rebound by J. Parker,108,105
439,4,0:25.0,,Milwaukee full timeout,108,105
440,4,0:25.0,D. Cunningham enters the game for T. Frazier,,108,105
441,4,0:25.0,S. Hill enters the game for B. Hield,,108,105
442,4,0:25.0,,M. Teletović enters the game for T. Snell,108,105
443,4,0:25.0,,M. Dellavedova enters the game for M. Brogdon,108,105
444,4,0:15.0,,Personal foul by E. Moore (drawn by M. Dellavedova),108,105
445,4,0:15.0,,M. Dellavedova makes free throw 1 of 2,108,106
446,4,0:15.0,,M. Dellavedova misses free throw 2 of 2,108,106
447,4,0:15.0,,T. Snell enters the game for M. Teletović,108,106
448,4,0:15.0,Ö. Aşık enters the game for D. Cunningham,,108,106
449,4,0:14.0,Defensive rebound by A. Davis,,108,106
450,4,0:12.0,Personal take foul by J. Parker (drawn by A. Davis),,108,106
451,4,0:12.0,A. Davis makes free throw 1 of 2,,109,106
452,4,0:12.0,D. Cunningham enters the game for Ö. Aşık,,109,106
453,4,0:12.0,,M. Teletović enters the game for T. Snell,110,106
454,4,0:12.0,A. Davis makes free throw 2 of 2,,110,106
455,4,0:12.0,,Milwaukee full timeout,110,106
456,4,0:07.0,,M. Teletović misses 3-pt jump shot from 26 ft,110,106
457,4,0:07.0,Defensive rebound by Team,,110,106
458,4,0:07.0,,T. Snell enters the game for M. Teletović,110,106
459,4,0:07.0,T. Frazier enters the game for D. Cunningham,,110,106
460,4,0:07.0,B. Hield enters the game for S. Hill,,110,106
461,4,0:07.0,New Orleans full timeout,,110,106
462,4,0:06.0,D. Cunningham enters the game for T. Jones,,110,106
463,4,0:04.0,Personal take foul by T. Snell (drawn by T. Frazier),,110,106
464,4,0:04.0,T. Frazier makes free throw 1 of 2,,111,106
465,4,0:04.0,T. Frazier makes free throw 2 of 2,,112,106
466,4,0:00.0,,M. Dellavedova misses 3-pt jump shot from 27 ft,112,106
467,4,0:00.0,,Offensive rebound by Team,112,106
