,QUARTER,TIME_REMAINING,MIAMI_ACTION,MILWAUKEE_ACTION,MIAMI_SCORE,MILWAUKEE_SCORE
385,4,5:31.0,,T. Snell enters the game for J. Terry,91,74
386,4,5:31.0,J. Johnson makes free throw 2 of 2,,93,74
387,4,5:17.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft,93,77
388,4,4:52.0,J. Johnson misses 3-pt jump shot from 25 ft,,93,77
389,4,4:50.0,,Defensive rebound by J. Henson,93,77
390,4,4:41.0,,Shooting foul by W. Ellington (drawn by M. Beasley),93,77
391,4,4:41.0,,M. Beasley makes free throw 1 of 2,93,78
392,4,4:41.0,T. Johnson enters the game for W. Ellington,,93,78
393,4,4:41.0,,M. Beasley makes free throw 2 of 2,93,79
394,4,4:19.0,Turnover by G. Dragić (lost ball; steal by M. Brogdon),,93,79
395,4,4:16.0,,M. Beasley makes 2-pt jump shot from 9 ft,93,81
396,4,4:16.0,,Shooting foul by T. Johnson (drawn by M. Beasley),93,81
397,4,4:16.0,,M. Beasley misses free throw 1 of 1,93,81
398,4,4:14.0,Defensive rebound by H. Whiteside,,93,81
399,4,4:09.0,Miami full timeout,,93,81
400,4,4:09.0,W. Ellington enters the game for T. Johnson,,93,81
401,4,3:55.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Johnson),,96,81
402,4,3:38.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,96,83
403,4,3:20.0,J. Johnson misses 2-pt jump shot from 8 ft,,96,83
404,4,3:18.0,Offensive rebound by J. Johnson,,96,83
405,4,3:18.0,J. Johnson makes 2-pt layup from 2 ft,,98,83
406,4,3:01.0,,Shooting foul by H. Whiteside (drawn by M. Beasley),98,83
407,4,3:01.0,,M. Beasley misses free throw 1 of 2,98,83
408,4,3:01.0,,Offensive rebound by Team,98,83
409,4,3:01.0,,M. Beasley misses free throw 2 of 2,98,83
410,4,3:00.0,Defensive rebound by H. Whiteside,,98,83
411,4,2:46.0,Turnover by G. Dragić (bad pass),,98,83
412,4,2:33.0,,M. Brogdon makes 2-pt hook shot from 4 ft,98,85
413,4,2:10.0,W. Ellington misses 2-pt jump shot from 21 ft,,98,85
414,4,2:08.0,Offensive rebound by H. Whiteside,,98,85
415,4,2:04.0,H. Whiteside makes 2-pt layup from 1 ft,,100,85
416,4,1:49.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,100,87
417,4,1:28.0,G. Dragić misses 2-pt layup from 1 ft,,100,87
418,4,1:28.0,,Defensive rebound by M. Beasley,100,87
419,4,1:28.0,,Personal foul by G. Dragić (drawn by M. Beasley),100,87
420,4,1:28.0,,M. Beasley misses free throw 1 of 2,100,87
421,4,1:28.0,,Offensive rebound by Team,100,87
422,4,1:28.0,,M. Beasley makes free throw 2 of 2,100,88
423,4,1:10.0,W. Ellington makes 3-pt jump shot from 23 ft (assist by J. Johnson),,103,88
424,4,1:05.0,,Turnover by M. Beasley (lost ball; steal by G. Dragić),103,88
425,4,0:43.0,W. Ellington makes 3-pt jump shot from 23 ft (assist by G. Dragić),,106,88
426,4,0:33.0,,J. Henson misses 2-pt jump shot from 16 ft,106,88
427,4,0:32.0,,Offensive rebound by M. Brogdon,106,88
428,4,0:27.0,,M. Brogdon misses 2-pt layup at rim,106,88
429,4,0:25.0,Defensive rebound by J. Johnson,,106,88
430,4,0:03.0,Turnover by Team (shot clock),,106,88
