,QUARTER,TIME_REMAINING,ORLANDO_ACTION,ATLANTA_ACTION,ORLANDO_SCORE,ATLANTA_SCORE
378,4,5:19.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by T. Sefolosha),118,108
379,4,5:03.0,S. Ibaka misses 3-pt jump shot from 25 ft,,118,108
380,4,5:02.0,,Defensive rebound by M. Muscala,118,108
381,4,4:51.0,,P. Millsap makes 2-pt layup from 2 ft (assist by D. Schröder),118,110
382,4,4:51.0,,Shooting foul by S. Ibaka (drawn by P. Millsap),118,110
383,4,4:51.0,,P. Millsap makes free throw 1 of 1,118,111
384,4,4:33.0,J. Meeks misses 3-pt jump shot from 24 ft,,118,111
385,4,4:31.0,,Defensive rebound by T. Sefolosha,118,111
386,4,4:18.0,,T. Hardaway misses 3-pt jump shot from 25 ft,118,111
387,4,4:16.0,Defensive rebound by B. Biyombo,,118,111
388,4,4:04.0,J. Meeks makes 3-pt jump shot from 25 ft (assist by E. Payton),,121,111
389,4,3:36.0,,Turnover by P. Millsap (bad pass; steal by J. Meeks),121,111
390,4,3:36.0,Personal foul by P. Millsap (drawn by E. Payton),,121,111
391,4,3:26.0,Turnover by E. Payton (bad pass; steal by D. Schröder),,121,111
392,4,3:21.0,,T. Hardaway misses 2-pt layup from 2 ft (block by B. Biyombo),121,111
393,4,3:19.0,Defensive rebound by J. Meeks,,121,111
394,4,3:15.0,S. Ibaka makes 2-pt layup from 2 ft (assist by E. Payton),,123,111
395,4,3:15.0,Shooting foul by P. Millsap (drawn by S. Ibaka),,123,111
396,4,3:15.0,,K. Korver enters the game for M. Muscala,123,111
397,4,3:15.0,S. Ibaka makes free throw 1 of 1,,124,111
398,4,3:08.0,,Turnover by D. Schröder (bad pass),124,111
399,4,2:50.0,S. Ibaka makes 2-pt jump shot from 12 ft,,126,111
400,4,2:49.0,,Atlanta full timeout,126,111
401,4,2:49.0,Orlando full timeout,,126,111
402,4,2:35.0,,T. Hardaway misses 3-pt jump shot from 23 ft,126,111
403,4,2:33.0,,Offensive rebound by P. Millsap,126,111
404,4,2:30.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by P. Millsap),126,114
405,4,2:18.0,Personal foul by D. Schröder (drawn by E. Payton),,126,114
406,4,2:18.0,E. Payton makes free throw 1 of 2,,127,114
407,4,2:18.0,E. Payton makes free throw 2 of 2,,128,114
408,4,2:11.0,,D. Schröder misses 2-pt layup from 1 ft (block by B. Biyombo),128,114
409,4,2:08.0,Defensive rebound by B. Biyombo,,128,114
410,4,1:48.0,E. Fournier makes 2-pt layup at rim,,130,114
411,4,1:37.0,,P. Millsap makes 2-pt layup from 1 ft (assist by D. Schröder),130,116
412,4,1:30.0,Personal take foul by D. Schröder (drawn by E. Payton),,130,116
413,4,1:30.0,E. Payton makes free throw 1 of 2,,131,116
414,4,1:30.0,E. Payton misses free throw 2 of 2,,131,116
415,4,1:30.0,,T. Prince enters the game for T. Sefolosha,131,116
416,4,1:30.0,,M. Muscala enters the game for P. Millsap,131,116
417,4,1:30.0,,M. Delaney enters the game for T. Hardaway,131,116
418,4,1:30.0,,D. Bembry enters the game for D. Schröder,131,116
419,4,1:30.0,S. Zimmerman enters the game for S. Ibaka,,131,116
420,4,1:30.0,A. Onuaku enters the game for B. Biyombo,,131,116
421,4,1:30.0,M. Hezonja enters the game for E. Fournier,,131,116
422,4,1:24.0,,Defensive rebound by M. Muscala,131,116
423,4,1:12.0,,T. Prince makes 2-pt jump shot from 6 ft (assist by M. Delaney),131,118
424,4,0:49.0,S. Zimmerman misses 2-pt jump shot from 15 ft,,131,118
425,4,0:46.0,,Defensive rebound by T. Prince,131,118
426,4,0:40.0,,T. Prince makes 2-pt jump shot from 18 ft,131,120
427,4,0:18.0,J. Meeks misses 3-pt jump shot from 24 ft,,131,120
428,4,0:17.0,Offensive rebound by S. Zimmerman,,131,120
