,QUARTER,TIME_REMAINING,DENVER_ACTION,INDIANA_ACTION,DENVER_SCORE,INDIANA_SCORE
390,4,5:57.0,Personal foul by P. George (drawn by D. Gallinari),,109,96
391,4,5:57.0,D. Gallinari makes free throw 1 of 2,,110,96
392,4,5:57.0,D. Gallinari makes free throw 2 of 2,,111,96
393,4,5:48.0,,P. George misses 3-pt jump shot from 26 ft,111,96
394,4,5:47.0,Defensive rebound by D. Gallinari,,111,96
395,4,5:26.0,D. Gallinari misses 2-pt jump shot from 12 ft,,111,96
396,4,5:26.0,,Defensive rebound by T. Young,111,96
397,4,5:15.0,,P. George misses 2-pt jump shot from 17 ft,111,96
398,4,5:14.0,Defensive rebound by J. Nelson,,111,96
399,4,5:02.0,Denver full timeout,,111,96
400,4,4:51.0,J. Nelson misses 3-pt jump shot from 26 ft,,111,96
401,4,4:49.0,Offensive rebound by G. Harris,,111,96
402,4,4:33.0,N. Jokić misses 3-pt jump shot from 26 ft,,111,96
403,4,4:32.0,,Defensive rebound by J. Teague,111,96
404,4,4:28.0,,M. Turner makes 2-pt dunk from 5 ft (assist by J. Teague),111,98
405,4,4:03.0,Turnover by G. Harris (step out of bounds),,111,98
406,4,3:51.0,,M. Ellis misses 2-pt layup from 4 ft (block by W. Chandler),111,98
407,4,3:51.0,,Offensive rebound by Team,111,98
408,4,3:44.0,,J. Teague makes 2-pt jump shot from 18 ft,111,100
409,4,3:26.0,D. Gallinari misses 3-pt jump shot from 25 ft,,111,100
410,4,3:26.0,,Defensive rebound by J. Teague,111,100
411,4,3:18.0,,J. Teague makes 3-pt jump shot from 26 ft (assist by P. George),111,103
412,4,3:17.0,Denver full timeout,,111,103
413,4,2:59.0,J. Nelson misses 3-pt jump shot from 25 ft,,111,103
414,4,2:58.0,Offensive rebound by W. Chandler,,111,103
415,4,2:38.0,D. Gallinari misses 3-pt jump shot from 26 ft,,111,103
416,4,2:37.0,,Defensive rebound by P. George,111,103
417,4,2:15.0,,J. Teague makes 2-pt jump shot from 11 ft,111,105
418,4,1:58.0,Personal foul by J. Teague (drawn by N. Jokić),,111,105
419,4,1:58.0,N. Jokić makes free throw 1 of 2,,112,105
420,4,1:58.0,N. Jokić makes free throw 2 of 2,,113,105
421,4,1:47.0,,P. George makes 3-pt jump shot from 25 ft (assist by M. Ellis),113,108
422,4,1:28.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by W. Chandler),,116,108
423,4,1:28.0,,Indiana full timeout,116,108
424,4,1:28.0,M. Plumlee enters the game for N. Jokić,,116,108
425,4,1:28.0,,Turnover by Team (5 sec inbounds),116,108
426,4,1:28.0,N. Jokić enters the game for M. Plumlee,,116,108
427,4,1:15.0,N. Jokić makes 2-pt jump shot from 8 ft (assist by D. Gallinari),,118,108
428,4,1:08.0,,M. Turner makes 2-pt layup from 3 ft (assist by J. Teague),118,110
429,4,1:08.0,,Shooting foul by N. Jokić (drawn by M. Turner),118,110
430,4,1:08.0,,M. Turner makes free throw 1 of 1,118,111
431,4,0:47.0,D. Gallinari misses 2-pt jump shot from 6 ft (block by P. George),,118,111
432,4,0:47.0,Offensive rebound by D. Gallinari,,118,111
433,4,0:47.0,Shooting foul by M. Turner (drawn by D. Gallinari),,118,111
434,4,0:47.0,D. Gallinari makes free throw 1 of 2,,119,111
435,4,0:47.0,,Violation by M. Ellis (lane),119,111
436,4,0:47.0,M. Plumlee enters the game for N. Jokić,,119,111
437,4,0:47.0,,C. Miles enters the game for T. Young,120,111
438,4,0:47.0,D. Gallinari makes free throw 2 of 2,,120,111
439,4,0:47.0,,Indiana full timeout,120,111
440,4,0:42.0,,Away from play foul by W. Chandler (drawn by P. George),120,111
441,4,0:42.0,,P. George misses free throw 1 of 1,120,111
442,4,0:42.0,,Offensive rebound by Team,120,111
443,4,0:36.0,,M. Ellis makes 3-pt jump shot from 25 ft (assist by J. Teague),120,114
444,4,0:32.0,Personal take foul by C. Miles,,120,114
445,4,0:32.0,D. Gallinari makes free throw 1 of 2,,121,114
446,4,0:32.0,D. Gallinari makes free throw 2 of 2,,122,114
447,4,0:32.0,,Indiana full timeout,122,114
448,4,0:23.0,,C. Miles misses 3-pt jump shot from 23 ft,122,114
449,4,0:23.0,Defensive rebound by M. Plumlee,,122,114
450,4,0:22.0,Personal take foul by C. Miles,,122,114
451,4,0:22.0,M. Plumlee misses free throw 1 of 2,,122,114
452,4,0:22.0,Offensive rebound by Team,,122,114
453,4,0:22.0,,T. Young enters the game for C. Miles,122,114
454,4,0:22.0,M. Plumlee makes free throw 2 of 2,,123,114
455,4,0:09.0,,M. Ellis makes 3-pt jump shot from 28 ft,123,117
456,4,0:09.0,Personal take foul by T. Young (drawn by G. Harris),,123,117
457,4,0:09.0,G. Harris makes free throw 1 of 2,,124,117
458,4,0:09.0,G. Harris makes free throw 2 of 2,,125,117
