,QUARTER,TIME_REMAINING,TORONTO_ACTION,SACRAMENTO_ACTION,TORONTO_SCORE,SACRAMENTO_SCORE
377,4,5:50.0,Defensive rebound by P. Patterson,,95,94
378,4,5:36.0,T. Ross misses 3-pt jump shot from 26 ft,,95,94
379,4,5:35.0,,Defensive rebound by R. Gay,95,94
380,4,5:17.0,,D. Cousins misses 3-pt jump shot from 24 ft,95,94
381,4,5:17.0,,Offensive rebound by Team,95,94
382,4,5:17.0,Loose ball foul by P. Patterson (drawn by K. Koufos),,95,94
383,4,5:17.0,,K. Koufos makes free throw 1 of 2,95,95
384,4,5:17.0,,K. Koufos misses free throw 2 of 2,95,95
385,4,5:17.0,D. Carroll enters the game for T. Ross,,95,95
386,4,5:17.0,K. Lowry enters the game for C. Joseph,,95,95
387,4,5:16.0,Defensive rebound by K. Lowry,,95,95
388,4,4:54.0,Turnover by D. DeRozan (lost ball; steal by R. Gay),,95,95
389,4,4:50.0,,R. Gay makes 2-pt dunk at rim,95,97
390,4,4:37.0,D. DeRozan misses 2-pt jump shot from 6 ft,,95,97
391,4,4:36.0,,Defensive rebound by R. Gay,95,97
392,4,4:20.0,,Turnover by D. Collison (bad pass; steal by P. Patterson),95,97
393,4,4:17.0,Shooting foul by G. Temple (drawn by K. Lowry),,95,97
394,4,4:17.0,K. Lowry makes free throw 1 of 2,,96,97
395,4,4:17.0,,M. Barnes enters the game for K. Koufos,96,97
396,4,4:17.0,K. Lowry makes free throw 2 of 2,,97,97
397,4,3:55.0,,G. Temple misses 3-pt jump shot from 25 ft,97,97
398,4,3:54.0,Defensive rebound by Team,,97,97
399,4,3:27.0,P. Patterson misses 3-pt jump shot from 24 ft,,97,97
400,4,3:27.0,,Defensive rebound by R. Gay,97,97
401,4,3:14.0,,D. Collison makes 2-pt layup from 2 ft,97,99
402,4,3:14.0,,Shooting foul by J. Valančiūnas (drawn by D. Collison),97,99
403,4,3:14.0,,D. Collison makes free throw 1 of 1,97,100
404,4,3:14.0,Toronto full timeout,,97,100
405,4,3:01.0,K. Lowry misses 3-pt jump shot from 25 ft,,97,100
406,4,3:01.0,,Defensive rebound by R. Gay,97,100
407,4,2:43.0,Violation by P. Patterson (kicked ball),,97,100
408,4,2:30.0,,D. Cousins misses 2-pt jump shot from 20 ft,97,100
409,4,2:28.0,Defensive rebound by P. Patterson,,97,100
410,4,2:12.0,K. Lowry misses 2-pt layup from 3 ft,,97,100
411,4,2:11.0,,Defensive rebound by D. Cousins,97,100
412,4,2:00.0,,D. Cousins misses 3-pt jump shot from 24 ft,97,100
413,4,2:00.0,Defensive rebound by D. Carroll,,97,100
414,4,1:41.0,Turnover by P. Patterson (bad pass; steal by D. Collison),,97,100
415,4,1:37.0,,R. Gay makes 2-pt dunk at rim (assist by D. Collison),97,102
416,4,1:37.0,Toronto full timeout,,97,102
417,4,1:35.0,Turnover by K. Lowry (bad pass),,97,102
418,4,1:20.0,,R. Gay misses 2-pt hook shot from 9 ft,97,102
419,4,1:19.0,Defensive rebound by Team,,97,102
420,4,1:19.0,,Loose ball foul by R. Gay (drawn by D. Carroll),97,102
421,4,1:04.0,D. Carroll misses 2-pt jump shot from 9 ft,,97,102
422,4,1:04.0,Offensive rebound by D. Carroll,,97,102
423,4,1:01.0,K. Lowry misses 3-pt jump shot from 25 ft,,97,102
424,4,1:00.0,Offensive rebound by J. Valančiūnas,,97,102
425,4,1:00.0,J. Valančiūnas misses 2-pt layup from 2 ft,,97,102
426,4,1:00.0,,Defensive rebound by R. Gay,97,102
427,4,0:36.0,,D. Cousins misses 2-pt jump shot from 20 ft,97,102
428,4,0:35.0,Defensive rebound by D. Carroll,,97,102
429,4,0:34.0,Toronto full timeout,,97,102
430,4,0:30.0,D. DeRozan misses 2-pt jump shot from 4 ft,,97,102
431,4,0:29.0,Offensive rebound by D. DeRozan,,97,102
432,4,0:27.0,Shooting foul by D. Collison (drawn by K. Lowry),,97,102
433,4,0:27.0,K. Lowry makes free throw 1 of 3,,98,102
434,4,0:27.0,K. Lowry makes free throw 2 of 3,,99,102
435,4,0:27.0,K. Lowry misses free throw 3 of 3,,99,102
436,4,0:27.0,,Defensive rebound by D. Cousins,99,102
437,4,0:27.0,,K. Koufos enters the game for D. Collison,99,102
438,4,0:26.0,,Sacramento full timeout,99,102
439,4,0:26.0,,D. Collison enters the game for K. Koufos,99,102
440,4,0:23.0,,Sacramento full timeout,99,102
441,4,0:02.0,,D. Collison misses 3-pt jump shot from 34 ft,99,102
442,4,0:02.0,,Offensive rebound by Team,99,102
443,4,0:02.0,,Turnover by Team (shot clock),99,102
444,4,0:02.0,Toronto full timeout,,99,102
445,4,0:02.0,T. Ross enters the game for J. Valančiūnas,,99,102
