,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ATLANTA_ACTION,CHICAGO_SCORE,ATLANTA_SCORE
385,4,7:20.0,,Defensive rebound by K. Humphries,92,103
386,4,7:20.0,,Turnover by K. Humphries (bad pass; steal by T. Gibson),92,103
387,4,7:20.0,T. Gibson makes 2-pt layup from 1 ft,,94,103
388,4,7:20.0,Shooting foul by K. Korver (drawn by T. Gibson),,94,103
389,4,7:20.0,J. Butler enters the game for D. Wade,,94,103
390,4,7:20.0,D. McDermott enters the game for I. Canaan,,94,103
391,4,7:20.0,,D. Schröder enters the game for M. Delaney,94,103
392,4,7:20.0,T. Gibson makes free throw 1 of 1,,95,103
393,4,6:55.0,,D. Schröder misses 2-pt layup from 2 ft,95,103
394,4,6:55.0,,Offensive rebound by Team,95,103
395,4,6:55.0,,Turnover by Team (shot clock),95,103
396,4,6:55.0,,T. Sefolosha enters the game for K. Korver,95,103
397,4,6:40.0,T. Gibson makes 2-pt jump shot from 6 ft (assist by R. Rondo),,97,103
398,4,6:20.0,,Turnover by P. Millsap (bad pass; steal by J. Butler),97,103
399,4,6:20.0,Personal foul by P. Millsap (drawn by R. Rondo),,97,103
400,4,6:20.0,,K. Bazemore enters the game for P. Millsap,97,103
401,4,6:20.0,,D. Howard enters the game for T. Hardaway,97,103
402,4,6:20.0,,M. Muscala enters the game for K. Humphries,97,103
403,4,6:20.0,R. Lopez enters the game for T. Gibson,,97,103
404,4,6:08.0,J. Butler makes 2-pt jump shot from 18 ft (assist by R. Rondo),,99,103
405,4,5:47.0,,M. Muscala misses 2-pt layup from 3 ft,99,103
406,4,5:45.0,Defensive rebound by D. McDermott,,99,103
407,4,5:25.0,R. Rondo misses 3-pt jump shot from 23 ft,,99,103
408,4,5:24.0,,Defensive rebound by M. Muscala,99,103
409,4,5:04.0,,D. Schröder misses 2-pt jump shot from 17 ft,99,103
410,4,5:03.0,Defensive rebound by B. Portis,,99,103
411,4,4:55.0,D. McDermott makes 2-pt jump shot from 10 ft (assist by J. Butler),,101,103
412,4,4:55.0,,Atlanta full timeout,101,103
413,4,4:55.0,,P. Millsap enters the game for M. Muscala,101,103
414,4,4:43.0,,D. Howard makes 2-pt dunk at rim (assist by P. Millsap),101,105
415,4,4:21.0,Turnover by B. Portis (traveling),,101,105
416,4,4:05.0,,D. Schröder misses 2-pt layup from 3 ft,101,105
417,4,4:05.0,,Offensive rebound by Team,101,105
418,4,4:05.0,Loose ball foul by R. Rondo (drawn by D. Howard),,101,105
419,4,4:05.0,T. Gibson enters the game for B. Portis,,101,105
420,4,3:58.0,,D. Schröder misses 2-pt layup from 4 ft,101,105
421,4,3:55.0,Defensive rebound by R. Rondo,,101,105
422,4,3:51.0,R. Rondo misses 2-pt layup from 2 ft (block by P. Millsap),,101,105
423,4,3:49.0,,Defensive rebound by D. Schröder,101,105
424,4,3:40.0,,T. Sefolosha makes 2-pt jump shot from 10 ft,101,107
425,4,3:13.0,R. Rondo misses 2-pt jump shot from 22 ft (block by T. Sefolosha),,101,107
426,4,3:13.0,Offensive rebound by R. Lopez,,101,107
427,4,3:13.0,Turnover by Team (shot clock),,101,107
428,4,3:13.0,D. Wade enters the game for D. McDermott,,101,107
429,4,2:52.0,,Turnover by P. Millsap (bad pass; steal by J. Butler),101,107
430,4,2:41.0,Turnover by J. Butler (bad pass; steal by D. Howard),,101,107
431,4,2:35.0,,T. Sefolosha misses 3-pt jump shot from 25 ft,101,107
432,4,2:31.0,Defensive rebound by T. Gibson,,101,107
433,4,2:26.0,J. Butler misses 2-pt jump shot from 6 ft,,101,107
434,4,2:24.0,,Defensive rebound by P. Millsap,101,107
435,4,2:21.0,,K. Bazemore makes 2-pt dunk at rim (assist by D. Schröder),101,109
436,4,2:21.0,Chicago full timeout,,101,109
437,4,2:21.0,Official timeout,,101,109
438,4,2:21.0,I. Canaan enters the game for R. Lopez,,101,109
439,4,2:21.0,D. McDermott enters the game for R. Rondo,,101,109
440,4,2:11.0,J. Butler misses 3-pt jump shot from 25 ft,,101,109
441,4,2:10.0,,Defensive rebound by P. Millsap,101,109
442,4,1:54.0,,D. Schröder makes 2-pt layup from 2 ft,101,111
443,4,1:33.0,D. McDermott misses 3-pt jump shot from 24 ft (block by K. Bazemore),,101,111
444,4,1:30.0,Offensive rebound by J. Butler,,101,111
445,4,1:26.0,I. Canaan misses 3-pt jump shot from 25 ft,,101,111
446,4,1:25.0,,Defensive rebound by K. Bazemore,101,111
447,4,1:05.0,,D. Schröder misses 2-pt jump shot from 10 ft (block by I. Canaan),101,111
448,4,1:03.0,Defensive rebound by I. Canaan,,101,111
449,4,0:57.0,D. McDermott makes 2-pt jump shot from 20 ft (assist by J. Butler),,103,111
450,4,0:52.0,,M. Delaney enters the game for D. Schröder,103,111
451,4,0:33.0,,P. Millsap misses 2-pt jump shot from 19 ft,103,111
452,4,0:32.0,,Offensive rebound by Team,103,111
453,4,0:32.0,,Turnover by Team (shot clock),103,111
454,4,0:32.0,Chicago full timeout,,103,111
455,4,0:29.0,J. Butler makes 2-pt jump shot from 11 ft (assist by I. Canaan),,105,111
456,4,0:27.0,,Personal take foul by D. McDermott (drawn by T. Sefolosha),105,111
457,4,0:27.0,,Atlanta full timeout,105,111
458,4,0:27.0,,K. Korver enters the game for K. Bazemore,105,111
459,4,0:27.0,,T. Hardaway enters the game for D. Howard,105,111
460,4,0:27.0,B. Portis enters the game for D. Wade,,105,111
461,4,0:19.0,,Personal take foul by B. Portis (drawn by P. Millsap),105,111
462,4,0:19.0,,P. Millsap makes free throw 1 of 2,105,112
463,4,0:19.0,R. Lopez enters the game for I. Canaan,,105,112
464,4,0:19.0,,K. Bazemore enters the game for K. Korver,105,113
465,4,0:19.0,D. Wade enters the game for R. Lopez,,105,113
466,4,0:19.0,I. Canaan enters the game for B. Portis,,105,113
467,4,0:19.0,,P. Millsap makes free throw 2 of 2,105,113
468,4,0:19.0,Chicago full timeout,,105,113
469,4,0:13.0,J. Butler makes 2-pt layup from 2 ft,,107,113
470,4,0:13.0,,Atlanta full timeout,107,113
471,4,0:13.0,,K. Korver enters the game for T. Sefolosha,107,113
472,4,0:12.0,,Personal take foul by I. Canaan (drawn by M. Delaney),107,113
473,4,0:12.0,,M. Delaney makes free throw 1 of 2,107,114
474,4,0:12.0,,T. Sefolosha enters the game for K. Korver,107,114
475,4,0:12.0,,K. Humphries enters the game for P. Millsap,107,114
476,4,0:12.0,,M. Delaney makes free throw 2 of 2,107,115
477,4,0:03.0,J. Butler misses 3-pt jump shot from 25 ft,,107,115
478,4,0:02.0,Offensive rebound by Team,,107,115
479,4,0:00.0,J. Butler misses 3-pt jump shot from 23 ft,,107,115
480,4,0:00.0,Offensive rebound by Team,,107,115
