,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,NEW YORK_ACTION,MEMPHIS_SCORE,NEW YORK_SCORE
388,4,7:34.0,,C. Anthony makes free throw 1 of 1,85,90
389,4,7:22.0,Offensive foul by J. Martin (drawn by K. Porziņģis),,85,90
390,4,7:22.0,Turnover by J. Martin (offensive foul),,85,90
391,4,7:22.0,M. Gasol enters the game for J. Martin,,85,90
392,4,7:22.0,J. Green enters the game for Z. Randolph,,85,90
393,4,7:03.0,,D. Rose makes 2-pt jump shot from 5 ft,85,92
394,4,7:02.0,Memphis full timeout,,85,92
395,4,6:50.0,V. Carter misses 3-pt jump shot from 25 ft,,85,92
396,4,6:48.0,,Defensive rebound by J. Noah,85,92
397,4,6:35.0,,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by J. Holiday),85,95
398,4,6:21.0,M. Conley misses 2-pt jump shot from 15 ft,,85,95
399,4,6:20.0,,Defensive rebound by J. Noah,85,95
400,4,6:02.0,,J. Holiday makes 2-pt jump shot from 9 ft,85,97
401,4,5:39.0,J. Green misses 3-pt jump shot from 24 ft,,85,97
402,4,5:37.0,,Defensive rebound by J. Noah,85,97
403,4,5:26.0,,D. Rose makes 2-pt jump shot from 5 ft,85,99
404,4,5:25.0,Memphis full timeout,,85,99
405,4,5:25.0,Z. Randolph enters the game for V. Carter,,85,99
406,4,5:25.0,J. Ennis enters the game for W. Baldwin,,85,99
407,4,5:14.0,Shooting foul by K. Porziņģis (drawn by M. Conley),,85,99
408,4,5:14.0,M. Conley makes free throw 1 of 2,,86,99
409,4,5:14.0,M. Conley misses free throw 2 of 2,,86,99
410,4,5:13.0,Offensive rebound by M. Gasol,,86,99
411,4,5:04.0,J. Green misses 2-pt jump shot from 21 ft,,86,99
412,4,5:02.0,,Defensive rebound by J. Noah,86,99
413,4,4:48.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,86,99
414,4,4:46.0,Defensive rebound by Z. Randolph,,86,99
415,4,4:35.0,Z. Randolph makes 2-pt layup from 2 ft (assist by M. Gasol),,88,99
416,4,4:15.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,88,99
417,4,4:13.0,Defensive rebound by J. Green,,88,99
418,4,4:01.0,Personal foul by J. Noah (drawn by M. Gasol),,88,99
419,4,3:53.0,M. Gasol misses 3-pt jump shot from 24 ft,,88,99
420,4,3:51.0,,Defensive rebound by D. Rose,88,99
421,4,3:43.0,,D. Rose misses 2-pt jump shot from 16 ft,88,99
422,4,3:42.0,Defensive rebound by J. Ennis,,88,99
423,4,3:41.0,Personal foul by K. Porziņģis (drawn by J. Ennis),,88,99
424,4,3:41.0,J. Ennis misses free throw 1 of 2,,88,99
425,4,3:41.0,Offensive rebound by Team,,88,99
426,4,3:41.0,J. Ennis makes free throw 2 of 2,,89,99
427,4,3:30.0,,Personal foul by M. Conley (drawn by K. Porziņģis),89,99
428,4,3:21.0,,Turnover by J. Noah (bad pass),89,99
429,4,3:13.0,M. Gasol makes 2-pt layup from 2 ft (assist by M. Conley),,91,99
430,4,3:12.0,,New York full timeout,91,99
431,4,3:12.0,,C. Lee enters the game for J. Holiday,91,99
432,4,3:10.0,,Personal foul by Z. Randolph (drawn by J. Noah),91,99
433,4,3:08.0,,Personal foul by Z. Randolph (drawn by J. Noah),91,99
434,4,3:08.0,,J. Noah misses free throw 1 of 2,91,99
435,4,3:08.0,,Offensive rebound by Team,91,99
436,4,3:08.0,,J. Noah makes free throw 2 of 2,91,100
437,4,2:51.0,M. Conley misses 2-pt jump shot from 18 ft,,91,100
438,4,2:50.0,Offensive rebound by Team,,91,100
439,4,2:41.0,M. Conley misses 2-pt layup from 1 ft,,91,100
440,4,2:40.0,,Defensive rebound by D. Rose,91,100
441,4,2:36.0,,Personal foul by J. Green (drawn by J. Noah),91,100
442,4,2:36.0,,J. Noah makes free throw 1 of 2,91,101
443,4,2:36.0,,J. Noah misses free throw 2 of 2,91,101
444,4,2:35.0,Defensive rebound by Z. Randolph,,91,101
445,4,2:28.0,Personal foul by J. Noah (drawn by M. Conley),,91,101
446,4,2:28.0,M. Conley makes free throw 1 of 2,,92,101
447,4,2:28.0,,L. Thomas enters the game for J. Noah,91,101
448,4,2:28.0,V. Carter enters the game for Z. Randolph,,92,101
449,4,2:28.0,M. Conley makes free throw 2 of 2,,93,101
450,4,2:26.0,,Personal foul by M. Conley (drawn by D. Rose),93,101
451,4,2:26.0,,D. Rose makes free throw 1 of 2,93,102
452,4,2:26.0,,D. Rose misses free throw 2 of 2,93,102
453,4,2:26.0,,Offensive rebound by Team,93,102
454,4,2:26.0,Loose ball foul by J. Green (drawn by C. Anthony),,93,102
455,4,2:26.0,,C. Anthony makes free throw 1 of 2,93,103
456,4,2:26.0,T. Daniels enters the game for J. Green,,93,102
457,4,2:26.0,,C. Anthony makes free throw 2 of 2,93,104
458,4,2:10.0,T. Daniels makes 2-pt jump shot from 15 ft,,95,104
459,4,2:04.0,,Personal foul by T. Daniels (drawn by C. Lee),95,104
460,4,2:04.0,,C. Lee makes free throw 1 of 2,95,105
461,4,2:04.0,,C. Lee makes free throw 2 of 2,95,106
462,4,1:50.0,J. Ennis makes 3-pt jump shot from 23 ft (assist by M. Conley),,98,106
463,4,1:46.0,,New York full timeout,98,106
464,4,1:44.0,,Turnover by C. Anthony (bad pass),98,106
465,4,1:34.0,T. Daniels misses 3-pt jump shot from 25 ft,,98,106
466,4,1:32.0,Offensive rebound by M. Gasol,,98,106
467,4,1:25.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by T. Daniels),,101,106
468,4,1:04.0,,Shooting foul by M. Gasol (drawn by C. Anthony),101,106
469,4,1:04.0,,C. Anthony makes free throw 1 of 2,101,107
470,4,1:04.0,,C. Anthony makes free throw 2 of 2,101,108
471,4,1:04.0,Memphis full timeout,,101,108
472,4,1:01.0,M. Gasol misses 3-pt jump shot from 25 ft,,101,108
473,4,1:00.0,,Defensive rebound by C. Anthony,101,108
474,4,0:58.0,,Personal foul by V. Carter (drawn by C. Anthony),101,108
475,4,0:58.0,,C. Anthony makes free throw 1 of 2,101,109
476,4,0:58.0,,C. Anthony misses free throw 2 of 2,101,109
477,4,0:57.0,,Offensive rebound by L. Thomas,101,109
478,4,0:56.0,,L. Thomas makes 2-pt layup from 1 ft,101,111
479,4,0:56.0,Memphis full timeout,,101,111
480,4,0:56.0,T. Williams enters the game for M. Gasol,,101,111
481,4,0:56.0,W. Baldwin enters the game for M. Conley,,101,111
482,4,0:56.0,D. Davis enters the game for V. Carter,,101,111
483,4,0:47.0,W. Baldwin makes 3-pt jump shot from 26 ft,,104,111
484,4,0:24.0,,C. Anthony misses 2-pt jump shot from 15 ft,104,111
485,4,0:23.0,Defensive rebound by J. Ennis,,104,111
486,4,0:16.0,Turnover by J. Ennis (bad pass),,104,111
