,QUARTER,TIME_REMAINING,INDIANA_ACTION,ORLANDO_ACTION,INDIANA_SCORE,ORLANDO_SCORE
392,4,3:41.0,T. Young makes 2-pt layup from 2 ft (assist by J. Teague),,91,84
393,4,3:27.0,,Turnover by E. Payton (traveling),91,84
394,4,3:27.0,,C. Watson enters the game for E. Fournier,91,84
395,4,3:13.0,M. Turner misses 3-pt jump shot from 24 ft,,91,84
396,4,3:12.0,,Defensive rebound by S. Ibaka,91,84
397,4,3:00.0,,S. Ibaka misses 2-pt jump shot from 12 ft,91,84
398,4,2:59.0,,Offensive rebound by N. Vučević,91,84
399,4,2:45.0,,E. Payton misses 2-pt jump shot from 14 ft,91,84
400,4,2:44.0,Defensive rebound by C. Miles,,91,84
401,4,2:38.0,C. Miles makes 2-pt layup from 2 ft,,93,84
402,4,2:22.0,,Shooting foul by M. Turner (drawn by S. Ibaka),93,84
403,4,2:22.0,Indiana full timeout,,93,84
404,4,2:22.0,,S. Ibaka makes free throw 1 of 2,93,85
405,4,2:22.0,,E. Fournier enters the game for E. Payton,93,84
406,4,2:22.0,,S. Ibaka makes free throw 2 of 2,93,86
407,4,2:08.0,T. Young misses 2-pt hook shot from 9 ft,,93,86
408,4,2:06.0,,Defensive rebound by N. Vučević,93,86
409,4,1:52.0,,Shooting foul by T. Young (drawn by N. Vučević),93,86
410,4,1:52.0,,N. Vučević makes free throw 1 of 2,93,87
411,4,1:52.0,,N. Vučević makes free throw 2 of 2,93,88
412,4,1:37.0,C. Miles makes 3-pt jump shot from 26 ft (assist by J. Teague),,96,88
413,4,1:26.0,,Offensive foul by E. Fournier (drawn by P. George),96,88
414,4,1:26.0,,Turnover by E. Fournier (offensive foul),96,88
415,4,1:26.0,,E. Payton enters the game for E. Fournier,96,88
416,4,1:05.0,M. Turner misses 2-pt jump shot from 19 ft,,96,88
417,4,1:04.0,,Defensive rebound by S. Ibaka,96,88
418,4,0:57.0,,S. Ibaka misses 3-pt jump shot from 26 ft,96,88
419,4,0:55.0,Defensive rebound by C. Miles,,96,88
420,4,0:39.0,Personal foul by C. Watson (drawn by J. Teague),,96,88
421,4,0:39.0,Indiana full timeout,,96,88
422,4,0:39.0,G. Robinson enters the game for T. Young,,96,88
423,4,0:37.0,Personal foul by N. Vučević (drawn by M. Turner),,96,88
424,4,0:37.0,M. Turner makes free throw 1 of 2,,97,88
425,4,0:37.0,T. Young enters the game for C. Miles,,97,88
426,4,0:37.0,,D. Augustin enters the game for E. Payton,98,88
427,4,0:37.0,M. Turner makes free throw 2 of 2,,98,88
428,4,0:37.0,,Orlando full timeout,98,88
429,4,0:37.0,,Turnover by Team (5 sec inbounds),98,88
430,4,0:28.0,Turnover by J. Teague (bad pass; steal by N. Vučević),,98,88
431,4,0:26.0,,Turnover by D. Augustin (bad pass),98,88
432,4,0:02.0,Turnover by Team (shot clock),,98,88
