,QUARTER,TIME_REMAINING,NEW YORK_ACTION,NEW ORLEANS_ACTION,NEW YORK_SCORE,NEW ORLEANS_SCORE
386,4,3:48.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by D. Rose),,86,97
387,4,3:34.0,,Personal foul by D. Rose (drawn by A. Davis),86,97
388,4,3:34.0,,A. Davis makes free throw 1 of 2,86,98
389,4,3:34.0,,A. Davis makes free throw 2 of 2,86,99
390,4,3:22.0,Shooting foul by S. Hill (drawn by C. Anthony),,86,99
391,4,3:22.0,C. Anthony misses free throw 1 of 2,,86,99
392,4,3:22.0,Offensive rebound by Team,,86,99
393,4,3:22.0,K. Porziņģis enters the game for B. Jennings,,86,99
394,4,3:22.0,C. Anthony makes free throw 2 of 2,,87,99
395,4,3:02.0,,L. Galloway misses 3-pt jump shot from 24 ft,87,99
396,4,3:00.0,Defensive rebound by C. Anthony,,87,99
397,4,2:51.0,D. Rose misses 2-pt jump shot from 18 ft,,87,99
398,4,2:50.0,,Defensive rebound by A. Davis,87,99
399,4,2:40.0,,Turnover by S. Hill (bad pass; steal by C. Anthony),87,99
400,4,2:37.0,Shooting foul by S. Hill (drawn by K. Porziņģis),,87,99
401,4,2:37.0,K. Porziņģis makes 2-pt dunk at rim (assist by J. Holiday),,89,99
402,4,2:37.0,New York full timeout,,89,99
403,4,2:37.0,,D. Cunningham enters the game for L. Galloway,89,99
404,4,2:37.0,,E. Moore enters the game for S. Hill,89,99
405,4,2:37.0,K. Porziņģis makes free throw 1 of 1,,90,99
406,4,2:16.0,,A. Davis misses 2-pt layup from 2 ft,90,99
407,4,2:16.0,,Offensive rebound by E. Moore,90,99
408,4,1:59.0,,D. Cunningham makes 3-pt jump shot from 24 ft (assist by J. Holiday),90,102
409,4,1:48.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,90,102
410,4,1:48.0,Offensive rebound by Team,,90,102
411,4,1:39.0,K. Porziņģis misses 2-pt jump shot from 12 ft,,90,102
412,4,1:38.0,,Defensive rebound by A. Davis,90,102
413,4,1:19.0,,A. Davis makes 2-pt dunk at rim (assist by E. Moore),90,104
414,4,1:09.0,D. Rose makes 2-pt layup from 1 ft,,92,104
415,4,0:47.0,,T. Evans misses 3-pt jump shot from 26 ft,92,104
416,4,0:47.0,,Offensive rebound by A. Davis,92,104
417,4,0:47.0,,A. Davis misses 2-pt layup from 1 ft,92,104
418,4,0:45.0,Defensive rebound by C. Anthony,,92,104
419,4,0:39.0,C. Anthony misses 3-pt jump shot from 28 ft,,92,104
420,4,0:36.0,,Defensive rebound by T. Evans,92,104
421,4,0:15.0,,T. Evans misses 2-pt layup from 3 ft,92,104
422,4,0:14.0,Defensive rebound by C. Anthony,,92,104
