,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DALLAS_ACTION,MINNESOTA_SCORE,DALLAS_SCORE
382,4,2:02.0,,Defensive rebound by Team,83,98
383,4,1:45.0,,W. Matthews misses 3-pt jump shot from 26 ft,83,98
384,4,1:45.0,,Offensive rebound by S. Curry,83,98
385,4,1:26.0,,D. Williams misses 2-pt jump shot from 21 ft,83,98
386,4,1:25.0,Defensive rebound by K. Towns,,83,98
387,4,1:20.0,Turnover by Z. LaVine (lost ball; steal by H. Barnes),,83,98
388,4,1:02.0,,W. Matthews misses 3-pt jump shot from 25 ft,83,98
389,4,1:01.0,Defensive rebound by Team,,83,98
390,4,1:01.0,T. Jones enters the game for Z. LaVine,,83,98
391,4,0:54.0,Shooting foul by S. Mejri (drawn by A. Wiggins),,83,98
392,4,0:54.0,A. Wiggins makes free throw 1 of 2,,84,98
393,4,0:54.0,A. Wiggins makes free throw 2 of 2,,85,98
394,4,0:31.0,,S. Curry misses 2-pt jump shot from 18 ft,85,98
395,4,0:30.0,,Offensive rebound by S. Mejri,85,98
396,4,0:30.0,,S. Mejri misses 2-pt layup from 2 ft,85,98
397,4,0:30.0,,Offensive rebound by Team,85,98
398,4,0:30.0,Loose ball foul by K. Towns (drawn by S. Mejri),,85,98
399,4,0:30.0,,N. Brussino enters the game for W. Matthews,85,98
400,4,0:30.0,,P. Jackson enters the game for H. Barnes,85,98
401,4,0:30.0,,D. Finney-Smith enters the game for S. Curry,85,98
402,4,0:30.0,,D. Powell enters the game for D. Williams,85,98
403,4,0:30.0,,J. Anderson enters the game for S. Mejri,85,98
404,4,0:23.0,Violation by R. Rubio (kicked ball),,85,98
405,4,0:16.0,,D. Powell misses 3-pt jump shot from 25 ft,85,98
406,4,0:16.0,Defensive rebound by R. Rubio,,85,98
407,4,0:01.0,K. Towns makes 2-pt jump shot from 17 ft (assist by R. Rubio),,87,98
