,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DENVER_ACTION,PHOENIX_SCORE,DENVER_SCORE
386,4,8:16.0,,D. Gallinari enters the game for J. Hernangómez,86,98
387,4,7:57.0,L. Barbosa makes 2-pt jump shot from 11 ft,,88,98
388,4,7:44.0,,K. Faried misses 2-pt layup from 2 ft,88,98
389,4,7:43.0,Defensive rebound by Team,,88,98
390,4,7:43.0,,Loose ball foul by J. Nelson (drawn by A. Len),88,98
391,4,7:43.0,A. Len makes free throw 1 of 2,,89,98
392,4,7:43.0,A. Len misses free throw 2 of 2,,89,98
393,4,7:41.0,,Defensive rebound by W. Chandler,89,98
394,4,7:19.0,Offensive charge foul by W. Chandler (drawn by J. Dudley),,89,98
395,4,7:19.0,,Turnover by W. Chandler (offensive foul),89,98
396,4,7:09.0,Personal foul by D. Gallinari (drawn by J. Dudley),,89,98
397,4,7:09.0,J. Dudley makes free throw 1 of 2,,90,98
398,4,7:09.0,J. Dudley misses free throw 2 of 2,,90,98
399,4,7:08.0,,Defensive rebound by W. Chandler,90,98
400,4,6:58.0,,Personal foul by L. Barbosa (drawn by D. Gallinari),90,98
401,4,6:42.0,,E. Mudiay makes 2-pt layup from 3 ft,90,100
402,4,6:18.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,93,100
403,4,5:58.0,,D. Gallinari misses 2-pt jump shot from 11 ft,93,100
404,4,5:58.0,,Offensive rebound by Team,93,100
405,4,5:58.0,,Personal foul by A. Len (drawn by W. Chandler),93,100
406,4,5:58.0,Official timeout,,93,100
407,4,5:58.0,D. Booker enters the game for L. Barbosa,,93,100
408,4,5:41.0,,Turnover by K. Faried (offensive goaltending),93,100
409,4,5:22.0,Turnover by E. Bledsoe (lost ball; steal by K. Faried),,93,100
410,4,5:20.0,,E. Mudiay makes 2-pt layup from 1 ft (assist by W. Chandler),93,102
411,4,5:20.0,,Shooting foul by E. Bledsoe (drawn by E. Mudiay),93,102
412,4,5:20.0,,E. Mudiay makes free throw 1 of 1,93,103
413,4,5:06.0,B. Knight misses 2-pt jump shot from 19 ft,,93,103
414,4,5:05.0,Offensive rebound by B. Knight,,93,103
415,4,5:04.0,,Offensive charge foul by J. Dudley (drawn by K. Faried),93,103
416,4,5:04.0,Turnover by J. Dudley (offensive foul),,93,103
417,4,4:46.0,,Personal foul by B. Knight (drawn by W. Chandler),93,103
418,4,4:46.0,L. Barbosa enters the game for E. Bledsoe,,93,103
419,4,4:39.0,,Personal foul by A. Len (drawn by K. Faried),93,103
420,4,4:39.0,,K. Faried makes free throw 1 of 2,93,104
421,4,4:39.0,,K. Faried makes free throw 2 of 2,93,105
422,4,4:27.0,L. Barbosa makes 2-pt jump shot from 20 ft,,95,105
423,4,4:11.0,,E. Mudiay misses 2-pt jump shot from 17 ft,95,105
424,4,4:10.0,Defensive rebound by A. Len,,95,105
425,4,4:06.0,Shooting block foul by D. Gallinari (drawn by B. Knight),,95,105
426,4,4:06.0,B. Knight makes free throw 1 of 2,,96,105
427,4,4:06.0,B. Knight misses free throw 2 of 2,,96,105
428,4,4:04.0,,Defensive rebound by K. Faried,96,105
429,4,3:48.0,,J. Nelson makes 2-pt jump shot from 4 ft,96,107
430,4,3:43.0,Turnover by B. Knight (bad pass; steal by W. Chandler),,96,107
431,4,3:23.0,,Shooting foul by D. Booker (drawn by D. Gallinari),96,107
432,4,3:23.0,,D. Gallinari makes free throw 1 of 2,96,108
433,4,3:23.0,,D. Gallinari makes free throw 2 of 2,96,109
434,4,3:10.0,D. Booker makes 2-pt hook shot from 4 ft,,98,109
435,4,2:44.0,,E. Mudiay makes 2-pt jump shot from 16 ft,98,111
436,4,2:37.0,Turnover by L. Barbosa (lost ball; steal by K. Faried),,98,111
437,4,2:18.0,,Turnover by K. Faried (3 sec),98,111
438,4,2:18.0,,Denver full timeout,98,111
439,4,2:18.0,E. Bledsoe enters the game for A. Len,,98,111
440,4,2:18.0,T. Chandler enters the game for B. Knight,,98,111
441,4,2:01.0,D. Booker misses 2-pt jump shot from 23 ft,,98,111
442,4,2:00.0,,Defensive rebound by K. Faried,98,111
443,4,1:47.0,,J. Nelson makes 2-pt jump shot from 6 ft,98,113
444,4,1:38.0,Personal foul by K. Faried (drawn by E. Bledsoe),,98,113
445,4,1:38.0,E. Bledsoe misses free throw 1 of 2,,98,113
446,4,1:38.0,Offensive rebound by Team,,98,113
447,4,1:38.0,E. Bledsoe makes free throw 2 of 2,,99,113
448,4,1:20.0,,K. Faried makes 2-pt layup from 3 ft (assist by D. Gallinari),99,115
449,4,1:20.0,,Shooting foul by T. Chandler (drawn by K. Faried),99,115
450,4,1:20.0,,K. Faried misses free throw 1 of 1,99,115
451,4,1:18.0,Defensive rebound by T. Chandler,,99,115
452,4,1:03.0,B. Knight makes 3-pt jump shot from 25 ft,,102,115
453,4,0:54.0,,K. Faried makes 2-pt layup from 3 ft (assist by W. Chandler),102,117
454,4,0:52.0,B. Knight enters the game for L. Barbosa,,102,117
455,4,0:46.0,B. Knight misses 2-pt jump shot from 3 ft,,102,117
456,4,0:46.0,,Defensive rebound by W. Chandler,102,117
457,4,0:46.0,,Denver full timeout,102,117
458,4,0:46.0,A. Williams enters the game for T. Chandler,,102,117
459,4,0:46.0,D. Bender enters the game for J. Dudley,,102,117
460,4,0:46.0,,J. Murray enters the game for D. Gallinari,102,117
461,4,0:46.0,,J. Hernangómez enters the game for J. Nelson,102,117
462,4,0:46.0,,M. Beasley enters the game for E. Mudiay,102,117
463,4,0:46.0,,A. Gee enters the game for W. Chandler,102,117
464,4,0:24.0,,J. Murray makes 3-pt jump shot from 25 ft,102,120
465,4,0:18.0,D. Booker makes 2-pt jump shot from 6 ft,,104,120
466,4,0:18.0,Shooting foul by K. Faried (drawn by D. Booker),,104,120
467,4,0:18.0,,Technical foul by K. Faried,104,120
468,4,0:18.0,Technical foul by D. Booker,,104,120
469,4,0:18.0,M. Chriss misses free throw 1 of 1,,104,120
470,4,0:18.0,M. Chriss enters the game for D. Booker,,104,120
471,4,0:17.0,,Defensive rebound by K. Faried,104,120
