,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DENVER_ACTION,MEMPHIS_SCORE,DENVER_SCORE
388,4,2:59.0,T. Allen misses 2-pt jump shot from 13 ft,,87,81
389,4,2:58.0,Offensive rebound by T. Allen,,87,81
390,4,2:36.0,Z. Randolph makes 2-pt hook shot from 7 ft (assist by M. Gasol),,89,81
391,4,2:23.0,,N. Jokić misses 2-pt jump shot from 20 ft,89,81
392,4,2:22.0,Defensive rebound by M. Conley,,89,81
393,4,2:03.0,M. Gasol makes 3-pt jump shot from 26 ft,,92,81
394,4,1:51.0,,J. Nelson makes 2-pt layup from 2 ft (assist by N. Jokić),92,83
395,4,1:45.0,Personal take foul by J. Nelson (drawn by T. Allen),,92,83
396,4,1:45.0,T. Allen makes free throw 1 of 2,,93,83
397,4,1:45.0,J. Green enters the game for Z. Randolph,,93,83
398,4,1:45.0,T. Allen makes free throw 2 of 2,,94,83
399,4,1:39.0,,J. Nelson makes 2-pt layup from 1 ft,94,85
400,4,1:33.0,Personal take foul by N. Jokić (drawn by M. Conley),,94,85
401,4,1:33.0,M. Conley misses free throw 1 of 2,,94,85
402,4,1:33.0,Offensive rebound by Team,,94,85
403,4,1:33.0,M. Conley misses free throw 2 of 2,,94,85
404,4,1:32.0,,Defensive rebound by J. Nelson,94,85
405,4,1:23.0,,D. Gallinari misses 2-pt jump shot from 12 ft (block by T. Allen),94,85
406,4,1:22.0,,Offensive rebound by G. Harris,94,85
407,4,1:21.0,,G. Harris makes 2-pt layup from 2 ft,94,87
408,4,1:19.0,Personal take foul by G. Harris (drawn by V. Carter),,94,87
409,4,1:19.0,V. Carter makes free throw 1 of 2,,95,87
410,4,1:19.0,V. Carter makes free throw 2 of 2,,96,87
411,4,1:09.0,,W. Chandler misses 3-pt jump shot from 26 ft,96,87
412,4,1:08.0,Defensive rebound by J. Green,,96,87
413,4,1:08.0,Personal take foul by D. Gallinari (drawn by J. Green),,96,87
414,4,1:08.0,J. Green makes free throw 1 of 2,,97,87
415,4,1:08.0,J. Green makes free throw 2 of 2,,98,87
416,4,1:08.0,,Denver full timeout,98,87
417,4,1:03.0,,G. Harris makes 2-pt jump shot from 20 ft (assist by W. Chandler),98,89
418,4,0:58.0,Personal take foul by W. Chandler (drawn by J. Green),,98,89
419,4,0:58.0,J. Green makes free throw 1 of 2,,99,89
420,4,0:58.0,J. Green makes free throw 2 of 2,,100,89
421,4,0:56.0,,Personal foul by T. Allen (drawn by D. Gallinari),100,89
422,4,0:56.0,,D. Gallinari makes free throw 1 of 2,100,90
423,4,0:56.0,,D. Gallinari makes free throw 2 of 2,100,91
424,4,0:53.0,Personal take foul by D. Gallinari (drawn by M. Conley),,100,91
425,4,0:53.0,M. Conley makes free throw 1 of 2,,101,91
426,4,0:53.0,M. Conley makes free throw 2 of 2,,102,91
427,4,0:42.0,,Shooting foul by V. Carter (drawn by D. Gallinari),102,91
428,4,0:42.0,,D. Gallinari makes free throw 1 of 2,102,92
429,4,0:42.0,,D. Gallinari makes free throw 2 of 2,102,93
430,4,0:39.0,Personal take foul by N. Jokić (drawn by M. Conley),,102,93
431,4,0:39.0,M. Conley makes free throw 1 of 2,,103,93
432,4,0:39.0,M. Conley misses free throw 2 of 2,,103,93
433,4,0:37.0,,Defensive rebound by D. Gallinari,103,93
434,4,0:31.0,,W. Chandler misses 3-pt jump shot from 25 ft,103,93
435,4,0:30.0,,Offensive rebound by W. Chandler,103,93
436,4,0:28.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by W. Chandler),103,96
437,4,0:21.0,T. Allen makes 2-pt dunk at rim (assist by M. Conley),,105,96
438,4,0:14.0,,N. Jokić makes 2-pt layup from 1 ft (assist by W. Chandler),105,98
