,QUARTER,TIME_REMAINING,DETROIT_ACTION,CLEVELAND_ACTION,DETROIT_SCORE,CLEVELAND_SCORE
387,4,2:39.0,,D. Williams makes 3-pt jump shot from 25 ft (assist by C. Frye),87,125
388,4,2:20.0,Offensive foul by A. Baynes (drawn by D. Liggins),,87,125
389,4,2:20.0,Turnover by A. Baynes (offensive foul),,87,125
390,4,2:20.0,Detroit full timeout,,87,125
391,4,2:00.0,,I. Shumpert misses 2-pt layup from 1 ft,87,125
392,4,1:59.0,Defensive rebound by J. Leuer,,87,125
393,4,1:58.0,Personal foul by D. Liggins (drawn by D. Hilliard),,87,125
394,4,1:58.0,,L. Sanders enters the game for C. Frye,87,125
395,4,1:58.0,B. Marjanović enters the game for A. Baynes,,87,125
396,4,1:39.0,B. Marjanović makes 2-pt layup at rim (assist by J. Leuer),,89,125
397,4,1:26.0,,I. Shumpert misses 2-pt jump shot from 17 ft,89,125
398,4,1:25.0,Defensive rebound by J. Leuer,,89,125
399,4,1:13.0,B. Marjanović misses 2-pt jump shot from 7 ft,,89,125
400,4,1:13.0,Offensive rebound by Team,,89,125
401,4,1:08.0,D. Hilliard makes 2-pt jump shot from 18 ft (assist by S. Johnson),,91,125
402,4,0:48.0,,L. Sanders misses 2-pt hook shot from 6 ft,91,125
403,4,0:48.0,Defensive rebound by B. Marjanović,,91,125
404,4,0:48.0,Personal foul by L. Sanders (drawn by B. Marjanović),,91,125
405,4,0:48.0,B. Marjanović makes free throw 1 of 2,,92,125
406,4,0:48.0,B. Marjanović makes free throw 2 of 2,,93,125
407,4,0:32.0,,Turnover by D. Liggins (bad pass; steal by S. Johnson),93,125
408,4,0:28.0,R. Bullock makes 2-pt layup at rim (assist by D. Hilliard),,95,125
409,4,0:28.0,Shooting foul by L. Sanders (drawn by R. Bullock),,95,125
410,4,0:28.0,R. Bullock makes free throw 1 of 1,,96,125
411,4,0:05.0,,D. Williams makes 3-pt jump shot from 23 ft (assist by D. Liggins),96,128
412,4,0:00.0,S. Johnson misses 3-pt jump shot from 30 ft,,96,128
413,4,0:00.0,Offensive rebound by Team,,96,128
