,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW ORLEANS_ACTION,DETROIT_SCORE,NEW ORLEANS_SCORE
387,4,6:04.0,M. Morris misses 2-pt jump shot from 15 ft,,80,90
388,4,6:02.0,,Defensive rebound by A. Davis,80,90
389,4,5:50.0,,D. Cunningham makes 3-pt jump shot from 24 ft (assist by A. Davis),80,93
390,4,5:49.0,Detroit full timeout,,80,93
391,4,5:49.0,J. Leuer enters the game for I. Smith,,80,93
392,4,5:49.0,R. Jackson enters the game for S. Johnson,,80,93
393,4,5:49.0,K. Caldwell-Pope enters the game for A. Baynes,,80,93
394,4,5:35.0,M. Morris makes 2-pt layup from 5 ft,,82,93
395,4,5:14.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by A. Davis),82,96
396,4,4:49.0,M. Morris misses 3-pt jump shot from 27 ft,,82,96
397,4,4:47.0,,Defensive rebound by A. Davis,82,96
398,4,4:32.0,,J. Holiday misses 3-pt jump shot from 26 ft,82,96
399,4,4:31.0,Defensive rebound by T. Harris,,82,96
400,4,4:23.0,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,,82,96
401,4,4:21.0,,Defensive rebound by A. Davis,82,96
402,4,4:10.0,,Turnover by J. Holiday (lost ball),82,96
403,4,3:49.0,T. Harris misses 2-pt layup from 2 ft,,82,96
404,4,3:46.0,,Defensive rebound by H. Thompson,82,96
405,4,3:42.0,,E. Moore makes 2-pt layup from 3 ft,82,98
406,4,3:42.0,,Shooting foul by R. Jackson (drawn by E. Moore),82,98
407,4,3:42.0,,E. Moore makes free throw 1 of 1,82,99
408,4,3:28.0,J. Leuer makes 2-pt jump shot from 7 ft (assist by K. Caldwell-Pope),,84,99
409,4,3:11.0,,Shooting foul by J. Leuer (drawn by D. Cunningham),84,99
410,4,3:11.0,,D. Cunningham makes free throw 1 of 2,84,100
411,4,3:11.0,,D. Cunningham makes free throw 2 of 2,84,101
412,4,2:59.0,T. Harris misses 2-pt jump shot from 9 ft,,84,101
413,4,2:58.0,,Defensive rebound by D. Cunningham,84,101
414,4,2:39.0,,J. Holiday misses 2-pt jump shot from 5 ft,84,101
415,4,2:39.0,,Offensive rebound by A. Davis,84,101
416,4,2:39.0,,New Orleans full timeout,84,101
417,4,2:39.0,S. Johnson enters the game for M. Morris,,84,101
418,4,2:39.0,R. Bullock enters the game for K. Caldwell-Pope,,84,101
419,4,2:23.0,,A. Davis makes 2-pt dunk at rim,84,103
420,4,2:05.0,Turnover by R. Bullock (bad pass; steal by H. Thompson),,84,103
421,4,1:49.0,,A. Davis makes 2-pt jump shot from 6 ft,84,105
422,4,1:49.0,,Shooting foul by J. Leuer (drawn by A. Davis),84,105
423,4,1:49.0,,A. Davis makes free throw 1 of 1,84,106
424,4,1:48.0,,C. Diallo enters the game for A. Davis,84,106
425,4,1:48.0,Personal take foul by J. Holiday (drawn by R. Jackson),,84,106
426,4,1:48.0,,J. Jack enters the game for J. Holiday,84,106
427,4,1:39.0,R. Jackson misses 3-pt jump shot from 26 ft,,84,106
428,4,1:37.0,,Defensive rebound by H. Thompson,84,106
429,4,1:24.0,,H. Thompson makes 3-pt jump shot from 26 ft (assist by E. Moore),84,109
430,4,1:14.0,J. Leuer makes 2-pt dunk at rim (assist by R. Jackson),,86,109
431,4,0:58.0,,E. Moore misses 2-pt jump shot from 12 ft,86,109
432,4,0:55.0,,Offensive rebound by C. Diallo,86,109
433,4,0:40.0,,C. Diallo misses 2-pt jump shot from 10 ft,86,109
434,4,0:38.0,Defensive rebound by T. Harris,,86,109
435,4,0:32.0,S. Johnson misses 2-pt jump shot from 15 ft,,86,109
436,4,0:29.0,,Defensive rebound by H. Thompson,86,109
437,4,0:12.0,,H. Thompson misses 3-pt jump shot from 25 ft,86,109
438,4,0:11.0,Defensive rebound by R. Jackson,,86,109
439,4,0:02.0,Turnover by R. Jackson (lost ball; steal by J. Jack),,86,109
