,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHARLOTTE_ACTION,CLEVELAND_SCORE,CHARLOTTE_SCORE
391,4,2:26.0,,M. Belinelli misses 2-pt jump shot from 22 ft,107,99
392,4,2:23.0,,Offensive rebound by M. Williams,107,99
393,4,2:19.0,,C. Zeller makes 2-pt dunk at rim (assist by M. Belinelli),107,101
394,4,1:56.0,Shooting foul by M. Belinelli (drawn by L. James),,107,101
395,4,1:56.0,L. James misses free throw 1 of 2,,107,101
396,4,1:56.0,Offensive rebound by Team,,107,101
397,4,1:56.0,L. James makes free throw 2 of 2,,108,101
398,4,1:44.0,,Shooting foul by K. Korver (drawn by M. Belinelli),108,101
399,4,1:44.0,,M. Belinelli makes free throw 1 of 2,108,102
400,4,1:44.0,,M. Belinelli makes free throw 2 of 2,108,103
401,4,1:44.0,Cleveland full timeout,,108,103
402,4,1:28.0,K. Irving misses 2-pt layup from 2 ft (block by M. Williams),,108,103
403,4,1:26.0,,Defensive rebound by C. Zeller,108,103
404,4,1:19.0,,Turnover by K. Walker (lost ball; steal by K. Irving),108,103
405,4,1:03.0,Shooting foul by M. Belinelli (drawn by L. James),,108,103
406,4,1:03.0,L. James makes free throw 1 of 2,,109,103
407,4,1:03.0,I. Shumpert enters the game for K. Korver,,109,103
408,4,1:03.0,L. James makes free throw 2 of 2,,110,103
409,4,0:51.0,,M. Williams misses 3-pt jump shot from 23 ft,110,103
410,4,0:51.0,,Offensive rebound by M. Belinelli,110,103
411,4,0:51.0,,M. Belinelli makes 2-pt layup from 1 ft,110,105
412,4,0:31.0,K. Irving misses 2-pt jump shot from 9 ft,,110,105
413,4,0:30.0,,Defensive rebound by C. Zeller,110,105
414,4,0:30.0,,Charlotte full timeout,110,105
415,4,0:27.0,,N. Batum misses 3-pt jump shot from 24 ft,110,105
416,4,0:25.0,Defensive rebound by K. Love,,110,105
417,4,0:22.0,Personal take foul by M. Belinelli (drawn by L. James),,110,105
418,4,0:22.0,L. James makes free throw 1 of 2,,111,105
419,4,0:22.0,L. James makes free throw 2 of 2,,112,105
420,4,0:12.0,,K. Walker misses 3-pt jump shot from 28 ft,112,105
421,4,0:11.0,Defensive rebound by L. James,,112,105
