,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MIAMI_ACTION,OKLAHOMA CITY_SCORE,MIAMI_SCORE
385,4,4:27.0,,J. Winslow misses 2-pt jump shot from 8 ft,98,87
386,4,4:26.0,Defensive rebound by R. Westbrook,,98,87
387,4,4:23.0,Shooting foul by J. Johnson (drawn by R. Westbrook),,98,87
388,4,4:23.0,R. Westbrook makes free throw 1 of 2,,99,87
389,4,4:23.0,R. Westbrook makes free throw 2 of 2,,100,87
390,4,4:10.0,,J. Richardson makes 2-pt jump shot from 19 ft (assist by J. Johnson),100,89
391,4,3:54.0,E. Freedom misses 2-pt jump shot from 18 ft,,100,89
392,4,3:53.0,Offensive rebound by D. Sabonis,,100,89
393,4,3:42.0,R. Westbrook makes 2-pt jump shot from 17 ft,,102,89
394,4,3:32.0,,J. Winslow misses 3-pt jump shot from 25 ft,102,89
395,4,3:31.0,Defensive rebound by D. Sabonis,,102,89
396,4,3:16.0,Turnover by R. Westbrook (bad pass; steal by J. Johnson),,102,89
397,4,3:10.0,,Personal foul by Á. Abrines (drawn by H. Whiteside),102,89
398,4,3:10.0,,H. Whiteside misses free throw 1 of 2,102,89
399,4,3:10.0,,Offensive rebound by Team,102,89
400,4,3:10.0,S. Adams enters the game for D. Sabonis,,102,89
401,4,3:10.0,,H. Whiteside makes free throw 2 of 2,102,90
402,4,3:07.0,Personal take foul by J. Winslow (drawn by A. Roberson),,102,90
403,4,3:07.0,A. Roberson makes free throw 1 of 2,,103,90
404,4,3:07.0,A. Roberson misses free throw 2 of 2,,103,90
405,4,3:07.0,,T. Johnson enters the game for R. McGruder,103,90
406,4,3:06.0,,Defensive rebound by H. Whiteside,103,90
407,4,2:53.0,,J. Richardson makes 2-pt layup from 4 ft (assist by J. Johnson),103,92
408,4,2:32.0,R. Westbrook makes 2-pt layup from 1 ft,,105,92
409,4,2:23.0,Offensive charge foul by J. Johnson (drawn by R. Westbrook),,105,92
410,4,2:23.0,,Turnover by J. Johnson (offensive foul),105,92
411,4,2:23.0,A. Morrow enters the game for A. Roberson,,105,92
412,4,1:56.0,A. Morrow misses 3-pt jump shot from 25 ft,,105,92
413,4,1:55.0,,Defensive rebound by H. Whiteside,105,92
414,4,1:44.0,,J. Richardson makes 2-pt jump shot from 11 ft,105,94
415,4,1:23.0,R. Westbrook misses 2-pt jump shot from 19 ft,,105,94
416,4,1:22.0,,Defensive rebound by T. Johnson,105,94
417,4,1:11.0,,T. Johnson misses 2-pt jump shot from 22 ft (block by Á. Abrines),105,94
418,4,1:10.0,,Offensive rebound by J. Johnson,105,94
419,4,1:04.0,,J. Johnson misses 2-pt jump shot from 19 ft,105,94
420,4,1:03.0,Defensive rebound by Á. Abrines,,105,94
421,4,0:45.0,Turnover by R. Westbrook (bad pass; steal by J. Johnson),,105,94
422,4,0:35.0,,H. Whiteside misses 2-pt jump shot from 19 ft,105,94
423,4,0:34.0,Defensive rebound by R. Westbrook,,105,94
424,4,0:31.0,Turnover by R. Westbrook (lost ball; steal by J. Richardson),,105,94
425,4,0:23.0,,T. Johnson misses 2-pt jump shot from 12 ft,105,94
426,4,0:22.0,Defensive rebound by Team,,105,94
427,4,0:21.0,Personal foul by J. Winslow (drawn by R. Westbrook),,105,94
428,4,0:21.0,R. Westbrook makes free throw 1 of 2,,106,94
429,4,0:21.0,R. Westbrook misses free throw 2 of 2,,106,94
430,4,0:20.0,,Defensive rebound by Team,106,94
431,4,0:08.0,,J. Richardson misses 3-pt jump shot from 25 ft,106,94
432,4,0:07.0,Defensive rebound by R. Westbrook,,106,94
