,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SACRAMENTO_ACTION,LA CLIPPERS_SCORE,SACRAMENTO_SCORE
383,4,6:22.0,,Shooting foul by B. Griffin (drawn by D. Cousins),110,101
384,4,6:22.0,,D. Cousins makes free throw 1 of 2,110,102
385,4,6:22.0,,D. Cousins makes free throw 2 of 2,110,103
386,4,6:07.0,J. Crawford misses 3-pt jump shot from 23 ft,,110,103
387,4,6:07.0,,Defensive rebound by Team,110,103
388,4,6:07.0,Loose ball foul by B. Griffin (drawn by G. Temple),,110,103
389,4,6:07.0,,G. Temple makes free throw 1 of 2,110,104
390,4,6:07.0,,G. Temple misses free throw 2 of 2,110,104
391,4,6:06.0,Defensive rebound by B. Griffin,,110,104
392,4,5:50.0,J. Redick misses 3-pt jump shot from 25 ft,,110,104
393,4,5:50.0,,Defensive rebound by T. Lawson,110,104
394,4,5:43.0,,G. Temple misses 3-pt jump shot from 24 ft,110,104
395,4,5:42.0,Defensive rebound by D. Jordan,,110,104
396,4,5:17.0,C. Paul misses 3-pt jump shot from 25 ft,,110,104
397,4,5:16.0,,Defensive rebound by G. Temple,110,104
398,4,5:03.0,,D. Collison misses 2-pt layup from 4 ft (block by B. Griffin),110,104
399,4,5:02.0,Defensive rebound by C. Paul,,110,104
400,4,4:40.0,C. Paul makes 3-pt jump shot from 25 ft (assist by J. Redick),,113,104
401,4,4:15.0,,M. Barnes makes 3-pt jump shot from 25 ft (assist by D. Cousins),113,107
402,4,3:57.0,Shooting foul by M. Barnes (drawn by J. Redick),,113,107
403,4,3:57.0,J. Redick makes free throw 1 of 2,,114,107
404,4,3:57.0,L. Mbah a Moute enters the game for J. Crawford,,114,107
405,4,3:57.0,,R. Gay enters the game for G. Temple,114,107
406,4,3:57.0,J. Redick makes free throw 2 of 2,,115,107
407,4,3:55.0,,Sacramento full timeout,115,107
408,4,3:49.0,Violation by D. Jordan (kicked ball),,115,107
409,4,3:37.0,,M. Barnes makes 3-pt jump shot from 25 ft (assist by T. Lawson),115,110
410,4,3:19.0,Shooting foul by M. Barnes (drawn by B. Griffin),,115,110
411,4,3:19.0,B. Griffin makes free throw 1 of 2,,116,110
412,4,3:19.0,B. Griffin makes free throw 2 of 2,,117,110
413,4,3:14.0,,Personal foul by D. Jordan (drawn by D. Cousins),117,110
414,4,3:14.0,,D. Cousins misses free throw 1 of 2,117,110
415,4,3:14.0,,Offensive rebound by Team,117,110
416,4,3:14.0,,D. Cousins makes free throw 2 of 2,117,111
417,4,3:07.0,Personal foul by D. Cousins (drawn by D. Jordan),,117,111
418,4,2:49.0,B. Griffin misses 2-pt jump shot from 19 ft,,117,111
419,4,2:48.0,,Defensive rebound by D. Cousins,117,111
420,4,2:34.0,,D. Cousins misses 3-pt jump shot from 25 ft,117,111
421,4,2:34.0,,Offensive rebound by M. Barnes,117,111
422,4,2:23.0,,T. Lawson makes 3-pt jump shot from 23 ft (assist by D. Cousins),117,114
423,4,2:23.0,LA Clippers full timeout,,117,114
424,4,2:23.0,J. Crawford enters the game for L. Mbah a Moute,,117,114
425,4,2:04.0,B. Griffin misses 2-pt jump shot from 7 ft (block by M. Barnes),,117,114
426,4,2:04.0,,Defensive rebound by M. Barnes,117,114
427,4,2:04.0,,Personal foul by B. Griffin (drawn by M. Barnes),117,114
428,4,2:04.0,,M. Barnes makes free throw 1 of 2,117,115
429,4,2:04.0,,M. Barnes misses free throw 2 of 2,117,115
430,4,2:02.0,Defensive rebound by D. Jordan,,117,115
431,4,1:48.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,119,115
432,4,1:36.0,,Sacramento full timeout,119,115
433,4,1:24.0,,D. Cousins misses 2-pt jump shot from 18 ft,119,115
434,4,1:24.0,Defensive rebound by C. Paul,,119,115
435,4,1:04.0,C. Paul misses 3-pt jump shot from 25 ft,,119,115
436,4,1:03.0,,Defensive rebound by D. Cousins,119,115
437,4,0:58.0,,D. Collison misses 2-pt jump shot from 22 ft,119,115
438,4,0:58.0,,Offensive rebound by Team,119,115
439,4,0:57.0,,Turnover by R. Gay (bad pass),119,115
440,4,0:56.0,,Loose ball foul by D. Cousins (drawn by C. Paul),119,115
441,4,0:39.0,Personal foul by D. Collison (drawn by C. Paul),,119,115
442,4,0:39.0,C. Paul misses free throw 1 of 2,,119,115
443,4,0:39.0,Offensive rebound by Team,,119,115
444,4,0:39.0,A. Rivers enters the game for J. Crawford,,119,115
445,4,0:39.0,C. Paul makes free throw 2 of 2,,120,115
446,4,0:32.0,,Turnover by T. Lawson (bad pass; steal by B. Griffin),120,115
447,4,0:23.0,Personal foul by T. Lawson (drawn by C. Paul),,120,115
448,4,0:23.0,C. Paul makes free throw 1 of 2,,121,115
449,4,0:23.0,C. Paul misses free throw 2 of 2,,121,115
450,4,0:22.0,,Defensive rebound by D. Cousins,121,115
451,4,0:22.0,,Sacramento full timeout,121,115
452,4,0:18.0,,D. Cousins misses 3-pt jump shot from 25 ft,121,115
453,4,0:17.0,,Offensive rebound by D. Cousins,121,115
454,4,0:10.0,,R. Gay misses 3-pt jump shot from 24 ft,121,115
455,4,0:10.0,,Offensive rebound by D. Collison,121,115
456,4,0:03.0,,D. Collison misses 3-pt jump shot from 27 ft,121,115
457,4,0:03.0,,Offensive rebound by T. Lawson,121,115
458,4,0:01.0,,T. Lawson misses 2-pt jump shot from 9 ft,121,115
459,4,0:00.0,,Offensive rebound by Team,121,115
