,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MILWAUKEE_ACTION,CHARLOTTE_SCORE,MILWAUKEE_SCORE
370,4,8:14.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by R. Hibbert),,90,79
371,4,8:14.0,Shooting foul by G. Antetokounmpo (drawn by M. Kidd-Gilchrist),,90,79
372,4,8:14.0,K. Walker enters the game for R. Sessions,,90,79
373,4,8:14.0,M. Kidd-Gilchrist makes free throw 1 of 1,,91,79
374,4,8:01.0,,Turnover by G. Monroe (lost ball; steal by K. Walker),91,79
375,4,7:55.0,M. Belinelli misses 2-pt jump shot from 16 ft,,91,79
376,4,7:53.0,,Defensive rebound by M. Brogdon,91,79
377,4,7:42.0,,M. Beasley misses 2-pt jump shot from 17 ft,91,79
378,4,7:41.0,Defensive rebound by R. Hibbert,,91,79
379,4,7:26.0,M. Williams misses 2-pt jump shot from 18 ft,,91,79
380,4,7:25.0,,Defensive rebound by G. Antetokounmpo,91,79
381,4,7:17.0,,G. Monroe makes 2-pt hook shot from 5 ft (assist by G. Antetokounmpo),91,81
382,4,6:58.0,R. Hibbert makes 2-pt layup from 3 ft (assist by K. Walker),,93,81
383,4,6:36.0,,G. Monroe makes 2-pt layup at rim (assist by G. Antetokounmpo),93,83
384,4,6:10.0,M. Kidd-Gilchrist misses 2-pt jump shot from 16 ft,,93,83
385,4,6:09.0,,Defensive rebound by G. Antetokounmpo,93,83
386,4,5:55.0,,G. Antetokounmpo misses 2-pt jump shot from 6 ft,93,83
387,4,5:54.0,,Offensive rebound by G. Monroe,93,83
388,4,5:54.0,,G. Monroe misses 2-pt layup from 1 ft,93,83
389,4,5:53.0,,Offensive rebound by G. Monroe,93,83
390,4,5:50.0,,G. Monroe misses 3-pt jump shot,93,83
391,4,5:49.0,Defensive rebound by R. Hibbert,,93,83
392,4,5:29.0,R. Hibbert misses 2-pt jump shot from 13 ft,,93,83
393,4,5:27.0,,Defensive rebound by M. Brogdon,93,83
394,4,5:21.0,,Milwaukee full timeout,93,83
395,4,5:21.0,N. Batum enters the game for M. Kidd-Gilchrist,,93,83
396,4,5:21.0,,J. Parker enters the game for G. Antetokounmpo,93,83
397,4,5:21.0,,M. Teletović enters the game for G. Monroe,93,83
398,4,5:21.0,,J. Henson enters the game for M. Beasley,93,83
399,4,5:08.0,,J. Terry makes 2-pt layup at rim (assist by M. Brogdon),93,85
400,4,4:50.0,K. Walker misses 2-pt jump shot from 17 ft,,93,85
401,4,4:48.0,Offensive rebound by R. Hibbert,,93,85
402,4,4:48.0,R. Hibbert makes 2-pt dunk at rim,,95,85
403,4,4:30.0,,M. Teletović misses 3-pt jump shot from 25 ft,95,85
404,4,4:29.0,Defensive rebound by M. Belinelli,,95,85
405,4,4:16.0,R. Hibbert makes 2-pt layup from 1 ft (assist by M. Williams),,97,85
406,4,4:16.0,Shooting foul by J. Henson (drawn by R. Hibbert),,97,85
407,4,4:16.0,,G. Antetokounmpo enters the game for M. Teletović,97,85
408,4,4:16.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,97,85
409,4,4:16.0,,M. Dellavedova enters the game for M. Brogdon,97,85
410,4,4:16.0,,M. Teletović enters the game for J. Terry,97,85
411,4,4:16.0,R. Hibbert makes free throw 1 of 1,,98,85
412,4,4:06.0,,M. Dellavedova makes 2-pt jump shot from 7 ft,98,87
413,4,3:48.0,M. Williams misses 2-pt layup from 1 ft,,98,87
414,4,3:46.0,Offensive rebound by R. Hibbert,,98,87
415,4,3:42.0,K. Walker misses 2-pt jump shot from 9 ft,,98,87
416,4,3:41.0,,Defensive rebound by J. Henson,98,87
417,4,3:36.0,,Milwaukee full timeout,98,87
418,4,3:30.0,,M. Dellavedova misses 2-pt jump shot from 8 ft (block by R. Hibbert),98,87
419,4,3:30.0,,Offensive rebound by Team,98,87
420,4,3:21.0,,G. Antetokounmpo makes 2-pt jump shot from 19 ft,98,89
421,4,3:06.0,M. Williams makes 3-pt jump shot from 27 ft (assist by K. Walker),,101,89
422,4,2:59.0,,Personal foul by K. Walker (drawn by M. Dellavedova),101,89
423,4,2:59.0,Official timeout,,101,89
424,4,2:59.0,,G. Monroe enters the game for J. Henson,101,89
425,4,2:46.0,,M. Dellavedova misses 3-pt jump shot from 27 ft,101,89
426,4,2:45.0,Defensive rebound by M. Kidd-Gilchrist,,101,89
427,4,2:33.0,Turnover by K. Walker (traveling),,101,89
428,4,2:24.0,,M. Teletović misses 3-pt jump shot from 26 ft,101,89
429,4,2:24.0,Defensive rebound by Team,,101,89
430,4,2:05.0,K. Walker misses 3-pt jump shot from 29 ft,,101,89
431,4,2:02.0,,Defensive rebound by G. Antetokounmpo,101,89
432,4,1:50.0,,Turnover by G. Antetokounmpo (lost ball; steal by K. Walker),101,89
433,4,1:27.0,M. Kidd-Gilchrist misses 2-pt jump shot from 12 ft,,101,89
434,4,1:25.0,Offensive rebound by M. Kidd-Gilchrist,,101,89
435,4,1:25.0,M. Kidd-Gilchrist makes 2-pt dunk at rim,,103,89
436,4,1:17.0,,Shooting foul by R. Hibbert (drawn by J. Parker),103,89
437,4,1:17.0,,J. Parker makes free throw 1 of 2,103,90
438,4,1:17.0,,J. Parker makes free throw 2 of 2,103,91
439,4,0:55.0,K. Walker misses 2-pt jump shot from 19 ft,,103,91
440,4,0:55.0,Offensive rebound by Team,,103,91
441,4,0:31.0,N. Batum misses 3-pt jump shot from 26 ft,,103,91
442,4,0:29.0,,Defensive rebound by J. Parker,103,91
443,4,0:24.0,,J. Parker makes 2-pt layup from 1 ft,103,93
444,4,0:23.0,Personal take foul by J. Parker (drawn by K. Walker),,103,93
445,4,0:23.0,K. Walker makes free throw 1 of 2,,104,93
446,4,0:23.0,K. Walker makes free throw 2 of 2,,105,93
447,4,0:16.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,105,95
448,4,0:16.0,,Shooting foul by N. Batum (drawn by G. Antetokounmpo),105,95
449,4,0:16.0,,G. Antetokounmpo makes free throw 1 of 1,105,96
450,4,0:16.0,Charlotte full timeout,,105,96
451,4,0:16.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,105,96
452,4,0:14.0,Personal foul by G. Antetokounmpo (drawn by N. Batum),,105,96
453,4,0:14.0,N. Batum makes free throw 1 of 2,,106,96
454,4,0:14.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,106,96
455,4,0:14.0,N. Batum makes free throw 2 of 2,,107,96
456,4,0:06.0,,M. Dellavedova misses 2-pt jump shot from 15 ft,107,96
457,4,0:05.0,Defensive rebound by R. Hibbert,,107,96
