,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,CHICAGO_ACTION,NEW ORLEANS_SCORE,CHICAGO_SCORE
385,4,6:20.0,,T. Gibson makes 2-pt jump shot from 18 ft (assist by M. Carter-Williams),86,93
386,4,6:06.0,T. Evans misses 3-pt jump shot from 26 ft,,86,93
387,4,6:05.0,,Defensive rebound by J. Butler,86,93
388,4,5:56.0,,D. Wade misses 3-pt jump shot from 25 ft,86,93
389,4,5:55.0,Defensive rebound by A. Davis,,86,93
390,4,5:45.0,S. Hill misses 3-pt jump shot from 25 ft,,86,93
391,4,5:44.0,,Defensive rebound by C. Felício,86,93
392,4,5:33.0,,Shooting foul by T. Jones (drawn by J. Butler),86,93
393,4,5:33.0,,Chicago full timeout,86,93
394,4,5:33.0,,J. Butler makes free throw 1 of 2,86,94
395,4,5:33.0,,J. Butler misses free throw 2 of 2,86,94
396,4,5:33.0,,Offensive rebound by Team,86,94
397,4,5:33.0,Loose ball foul by S. Hill (drawn by T. Gibson),,86,94
398,4,5:33.0,,T. Gibson makes free throw 1 of 2,86,95
399,4,5:33.0,J. Holiday enters the game for T. Jones,,86,93
400,4,5:33.0,T. Jones enters the game for S. Hill,,86,95
401,4,5:33.0,,T. Gibson misses free throw 2 of 2,86,95
402,4,5:31.0,Defensive rebound by A. Davis,,86,95
403,4,5:19.0,Personal foul by M. Carter-Williams (drawn by T. Evans),,86,95
404,4,5:07.0,T. Evans misses 2-pt layup from 2 ft,,86,95
405,4,5:06.0,,Defensive rebound by T. Gibson,86,95
406,4,4:43.0,,T. Gibson misses 2-pt layup from 2 ft,86,95
407,4,4:42.0,Defensive rebound by A. Davis,,86,95
408,4,4:33.0,A. Davis misses 2-pt jump shot from 19 ft,,86,95
409,4,4:32.0,,Defensive rebound by T. Gibson,86,95
410,4,4:21.0,,M. Carter-Williams misses 2-pt layup from 3 ft (block by T. Jones),86,95
411,4,4:17.0,Defensive rebound by T. Evans,,86,95
412,4,4:16.0,Shooting foul by D. Wade (drawn by A. Davis),,86,95
413,4,4:16.0,A. Davis makes free throw 1 of 2,,87,95
414,4,4:16.0,L. Galloway enters the game for T. Evans,,87,95
415,4,4:16.0,A. Davis makes free throw 2 of 2,,88,95
416,4,3:56.0,,D. Wade misses 2-pt jump shot from 20 ft,88,95
417,4,3:55.0,,Offensive rebound by T. Gibson,88,95
418,4,3:50.0,,D. Wade misses 2-pt jump shot from 5 ft (block by T. Jones),88,95
419,4,3:50.0,,Offensive rebound by Team,88,95
420,4,3:41.0,,M. Carter-Williams misses 2-pt jump shot from 15 ft,88,95
421,4,3:39.0,,Offensive rebound by T. Gibson,88,95
422,4,3:36.0,,T. Gibson makes 2-pt jump shot from 15 ft,88,97
423,4,3:24.0,Personal foul by M. Carter-Williams (drawn by J. Holiday),,88,97
424,4,3:24.0,J. Holiday makes free throw 1 of 2,,89,97
425,4,3:24.0,J. Holiday misses free throw 2 of 2,,89,97
426,4,3:24.0,S. Hill enters the game for T. Jones,,89,97
427,4,3:22.0,,Defensive rebound by M. Carter-Williams,89,97
428,4,3:03.0,,J. Butler makes 2-pt jump shot from 19 ft,89,99
429,4,2:49.0,A. Davis makes 2-pt layup from 1 ft (assist by J. Holiday),,91,99
430,4,2:27.0,,D. Wade makes 2-pt jump shot from 6 ft,91,101
431,4,2:27.0,,Shooting foul by A. Davis (drawn by D. Wade),91,101
432,4,2:27.0,,Chicago full timeout,91,101
433,4,2:27.0,T. Evans enters the game for L. Galloway,,91,101
434,4,2:27.0,,D. Wade makes free throw 1 of 1,91,102
435,4,2:10.0,A. Davis makes 2-pt jump shot from 12 ft (assist by T. Evans),,93,102
436,4,1:48.0,,D. Wade makes 2-pt jump shot from 20 ft,93,104
437,4,1:40.0,T. Evans makes 2-pt layup from 2 ft,,95,104
438,4,1:40.0,Shooting foul by D. Wade (drawn by T. Evans),,95,104
439,4,1:40.0,T. Evans makes free throw 1 of 1,,96,104
440,4,1:20.0,,Turnover by T. Gibson (lost ball),96,104
441,4,1:20.0,New Orleans full timeout,,96,104
442,4,1:09.0,J. Holiday misses 3-pt jump shot from 25 ft,,96,104
443,4,1:08.0,,Defensive rebound by J. Butler,96,104
444,4,0:46.0,,D. Wade misses 3-pt jump shot from 25 ft,96,104
445,4,0:45.0,Defensive rebound by E. Moore,,96,104
446,4,0:29.0,Shooting foul by D. Wade (drawn by A. Davis),,96,104
447,4,0:29.0,A. Davis misses free throw 1 of 2,,96,104
448,4,0:29.0,Offensive rebound by Team,,96,104
449,4,0:29.0,A. Davis makes free throw 2 of 2,,97,104
450,4,0:24.0,,Personal take foul by T. Evans (drawn by D. Wade),97,104
451,4,0:24.0,,D. Wade makes free throw 1 of 2,97,105
452,4,0:24.0,,D. Wade misses free throw 2 of 2,97,105
453,4,0:24.0,Defensive rebound by A. Davis,,97,105
454,4,0:24.0,New Orleans full timeout,,97,105
455,4,0:22.0,A. Davis makes 2-pt jump shot from 7 ft (assist by J. Holiday),,99,105
456,4,0:18.0,,Personal foul by A. Davis (drawn by J. Butler),99,105
457,4,0:18.0,,J. Butler makes free throw 1 of 2,99,106
458,4,0:18.0,,J. Butler makes free throw 2 of 2,99,107
459,4,0:18.0,New Orleans full timeout,,99,107
460,4,0:13.0,T. Evans misses 2-pt layup from 2 ft,,99,107
461,4,0:11.0,,Defensive rebound by C. Felício,99,107
