,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ATLANTA_ACTION,PHILADELPHIA_SCORE,ATLANTA_SCORE
379,4,8:05.0,R. Covington enters the game for N. Stauskas,,84,94
380,4,7:40.0,R. Covington misses 3-pt jump shot from 25 ft,,84,94
381,4,7:38.0,,Defensive rebound by T. Sefolosha,84,94
382,4,7:33.0,,T. Hardaway misses 3-pt jump shot from 23 ft,84,94
383,4,7:30.0,Defensive rebound by D. Šarić,,84,94
384,4,7:16.0,D. Šarić misses 3-pt jump shot from 24 ft,,84,94
385,4,7:14.0,,Defensive rebound by K. Humphries,84,94
386,4,7:05.0,,T. Sefolosha makes 3-pt jump shot from 25 ft (assist by K. Humphries),84,97
387,4,7:04.0,Philadelphia full timeout,,84,97
388,4,7:04.0,,K. Bazemore enters the game for P. Millsap,84,97
389,4,7:04.0,,M. Muscala enters the game for T. Sefolosha,84,97
390,4,7:04.0,S. Rodríguez enters the game for T. McConnell,,84,97
391,4,6:43.0,J. Okafor makes 2-pt jump shot from 6 ft,,86,97
392,4,6:29.0,,M. Muscala misses 3-pt jump shot from 25 ft,86,97
393,4,6:27.0,,Offensive rebound by K. Humphries,86,97
394,4,6:23.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by M. Muscala),86,100
395,4,5:55.0,S. Rodríguez makes 3-pt jump shot from 25 ft (assist by J. Okafor),,89,100
396,4,5:42.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by M. Muscala),89,103
397,4,5:20.0,R. Covington misses 2-pt layup from 2 ft,,89,103
398,4,5:19.0,,Defensive rebound by M. Muscala,89,103
399,4,5:15.0,,T. Hardaway misses 3-pt jump shot from 25 ft,89,103
400,4,5:13.0,Defensive rebound by S. Rodríguez,,89,103
401,4,5:02.0,Shooting foul by K. Humphries (drawn by J. Okafor),,89,103
402,4,5:02.0,Official timeout,,89,103
403,4,5:02.0,J. Okafor misses free throw 1 of 2,,89,103
404,4,5:02.0,Offensive rebound by Team,,89,103
405,4,5:02.0,J. Okafor misses free throw 2 of 2,,89,103
406,4,5:02.0,,D. Howard enters the game for K. Humphries,89,103
407,4,5:02.0,N. Stauskas enters the game for G. Henderson,,89,103
408,4,4:59.0,,Defensive rebound by T. Hardaway,89,103
409,4,4:49.0,,T. Hardaway misses 3-pt jump shot from 24 ft,89,103
410,4,4:47.0,Defensive rebound by J. Okafor,,89,103
411,4,4:31.0,S. Rodríguez misses 3-pt jump shot from 23 ft,,89,103
412,4,4:29.0,,Defensive rebound by D. Howard,89,103
413,4,4:21.0,,K. Bazemore makes 2-pt layup from 1 ft,89,105
414,4,4:04.0,J. Okafor misses 2-pt layup from 2 ft,,89,105
415,4,4:03.0,Offensive rebound by J. Okafor,,89,105
416,4,4:03.0,E. İlyasova enters the game for J. Okafor,,89,105
417,4,3:51.0,,Offensive charge foul by R. Covington (drawn by M. Muscala),89,105
418,4,3:51.0,Turnover by R. Covington (offensive foul),,89,105
419,4,3:37.0,,D. Howard misses 2-pt layup at rim,89,105
420,4,3:36.0,,Offensive rebound by M. Muscala,89,105
421,4,3:36.0,,M. Muscala misses 2-pt layup from 1 ft,89,105
422,4,3:35.0,Defensive rebound by N. Stauskas,,89,105
423,4,3:26.0,Turnover by R. Covington (bad pass; steal by K. Bazemore),,89,105
424,4,3:17.0,,D. Schröder makes 3-pt jump shot from 23 ft (assist by T. Hardaway),89,108
425,4,3:16.0,Philadelphia full timeout,,89,108
426,4,3:16.0,T. McConnell enters the game for R. Covington,,89,108
427,4,3:16.0,T. Luwawu-Cabarrot enters the game for D. Šarić,,89,108
428,4,3:16.0,R. Holmes enters the game for S. Rodríguez,,89,108
429,4,3:16.0,H. Thompson enters the game for N. Stauskas,,89,108
430,4,3:16.0,,T. Prince enters the game for K. Bazemore,89,108
431,4,3:16.0,,R. Kelly enters the game for D. Howard,89,108
432,4,3:16.0,,K. Humphries enters the game for D. Schröder,89,108
433,4,3:16.0,,D. Bembry enters the game for M. Muscala,89,108
434,4,3:05.0,Shooting foul by K. Humphries (drawn by H. Thompson),,89,108
435,4,3:05.0,H. Thompson makes free throw 1 of 2,,90,108
436,4,3:05.0,H. Thompson makes free throw 2 of 2,,91,108
437,4,2:43.0,,R. Kelly misses 2-pt layup at rim,91,108
438,4,2:41.0,,Offensive rebound by K. Humphries,91,108
439,4,2:41.0,,K. Humphries makes 2-pt dunk at rim,91,110
440,4,2:29.0,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by T. McConnell),,93,110
441,4,2:16.0,,Shooting foul by H. Thompson (drawn by K. Humphries),93,110
442,4,2:16.0,,K. Humphries makes free throw 1 of 2,93,111
443,4,2:16.0,,K. Humphries makes free throw 2 of 2,93,112
444,4,1:56.0,R. Holmes misses 3-pt jump shot from 25 ft,,93,112
445,4,1:53.0,Offensive rebound by H. Thompson,,93,112
446,4,1:50.0,H. Thompson misses 2-pt jump shot from 11 ft,,93,112
447,4,1:49.0,Offensive rebound by R. Holmes,,93,112
448,4,1:49.0,Shooting foul by T. Prince (drawn by R. Holmes),,93,112
449,4,1:49.0,R. Holmes misses free throw 1 of 2,,93,112
450,4,1:49.0,Offensive rebound by Team,,93,112
451,4,1:49.0,R. Holmes makes free throw 2 of 2,,94,112
452,4,1:48.0,,Personal foul by T. McConnell,94,112
453,4,1:38.0,,D. Bembry misses 2-pt jump shot from 12 ft,94,112
454,4,1:37.0,,Offensive rebound by D. Bembry,94,112
455,4,1:35.0,,D. Bembry misses 2-pt layup at rim,94,112
456,4,1:34.0,Defensive rebound by R. Holmes,,94,112
457,4,1:28.0,H. Thompson makes 2-pt layup at rim (assist by T. McConnell),,96,112
458,4,1:11.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by R. Kelly),96,115
459,4,0:57.0,E. İlyasova misses 3-pt jump shot from 25 ft,,96,115
460,4,0:55.0,,Defensive rebound by T. Prince,96,115
461,4,0:43.0,,T. Prince makes 2-pt layup from 1 ft,96,117
462,4,0:30.0,H. Thompson misses 3-pt jump shot from 24 ft,,96,117
463,4,0:28.0,,Defensive rebound by K. Humphries,96,117
464,4,0:06.0,,T. Prince misses 2-pt jump shot from 10 ft,96,117
465,4,0:04.0,Defensive rebound by R. Holmes,,96,117
