,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,WASHINGTON_ACTION,CHARLOTTE_SCORE,WASHINGTON_SCORE
381,4,2:05.0,,O. Porter enters the game for J. Smith,101,106
382,4,1:42.0,,B. Beal makes 2-pt jump shot from 22 ft,101,108
383,4,1:31.0,F. Kaminsky makes 3-pt jump shot from 23 ft (assist by N. Batum),,104,108
384,4,1:09.0,,K. Oubre makes 3-pt jump shot from 26 ft (assist by J. Wall),104,111
385,4,0:59.0,Shooting foul by K. Oubre (drawn by K. Walker),,104,111
386,4,0:59.0,K. Walker makes free throw 1 of 2,,105,111
387,4,0:59.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,105,111
388,4,0:59.0,M. Williams enters the game for F. Kaminsky,,105,111
389,4,0:59.0,K. Walker makes free throw 2 of 2,,106,111
390,4,0:37.0,,O. Porter makes 3-pt jump shot from 24 ft (assist by J. Wall),106,114
391,4,0:37.0,Charlotte full timeout,,106,114
392,4,0:37.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,106,114
393,4,0:37.0,F. Kaminsky enters the game for M. Williams,,106,114
394,4,0:32.0,M. Belinelli misses 2-pt jump shot from 18 ft,,106,114
395,4,0:31.0,,Defensive rebound by K. Oubre,106,114
396,4,0:31.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,106,114
397,4,0:31.0,M. Williams enters the game for F. Kaminsky,,106,114
398,4,0:31.0,,Washington full timeout,106,114
399,4,0:31.0,,B. Jennings enters the game for I. Mahinmi,106,114
400,4,0:30.0,,Washington full timeout,106,114
401,4,0:28.0,,Personal take foul by K. Walker (drawn by J. Wall),106,114
402,4,0:22.0,,Personal take foul by M. Kidd-Gilchrist (drawn by B. Beal),106,114
403,4,0:22.0,,B. Beal makes free throw 1 of 2,106,115
404,4,0:22.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,106,115
405,4,0:22.0,F. Kaminsky enters the game for M. Williams,,106,115
406,4,0:22.0,,B. Beal makes free throw 2 of 2,106,116
407,4,0:15.0,K. Walker makes 2-pt layup from 1 ft,,108,116
408,4,0:12.0,,Personal take foul by K. Walker (drawn by J. Wall),108,116
409,4,0:12.0,,J. Wall makes free throw 1 of 2,108,117
410,4,0:12.0,,J. Wall makes free throw 2 of 2,108,118
411,4,0:01.0,M. Belinelli makes 3-pt jump shot from 24 ft (assist by N. Batum),,111,118
