,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PHOENIX_ACTION,OKLAHOMA CITY_SCORE,PHOENIX_SCORE
394,4,6:28.0,Personal foul by D. Jones (drawn by R. Westbrook),,82,104
395,4,6:23.0,Turnover by R. Westbrook (bad pass; steal by A. Len),,82,104
396,4,6:13.0,,D. Booker makes 3-pt jump shot from 27 ft,82,107
397,4,6:13.0,Oklahoma City full timeout,,82,107
398,4,5:56.0,Shooting foul by A. Len (drawn by R. Westbrook),,82,107
399,4,5:56.0,R. Westbrook makes free throw 1 of 2,,83,107
400,4,5:56.0,J. Grant enters the game for E. Freedom,,83,107
401,4,5:56.0,R. Westbrook makes free throw 2 of 2,,84,107
402,4,5:33.0,,D. Booker misses 3-pt jump shot from 26 ft,84,107
403,4,5:32.0,Defensive rebound by R. Westbrook,,84,107
404,4,5:28.0,R. Westbrook makes 2-pt layup from 3 ft,,86,107
405,4,5:28.0,Shooting foul by J. Dudley (drawn by R. Westbrook),,86,107
406,4,5:28.0,,T. Warren enters the game for D. Jones,86,107
407,4,5:28.0,R. Westbrook makes free throw 1 of 1,,87,107
408,4,5:09.0,,D. Booker makes 2-pt jump shot from 9 ft,87,109
409,4,4:58.0,R. Westbrook misses 2-pt layup from 1 ft,,87,109
410,4,4:58.0,Offensive rebound by S. Adams,,87,109
411,4,4:55.0,S. Adams misses 2-pt layup from 1 ft,,87,109
412,4,4:53.0,,Defensive rebound by A. Len,87,109
413,4,4:36.0,,Shooting foul by K. Singler (drawn by D. Booker),87,109
414,4,4:36.0,,D. Booker makes 2-pt jump shot from 9 ft,87,111
415,4,4:36.0,,D. Booker makes free throw 1 of 1,87,112
416,4,4:36.0,Personal foul by A. Len (drawn by S. Adams),,87,112
417,4,4:36.0,,Personal foul by S. Adams,87,112
418,4,4:24.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,90,112
419,4,4:01.0,,D. Booker misses 3-pt jump shot from 25 ft,90,112
420,4,4:00.0,Defensive rebound by D. McDermott,,90,112
421,4,3:47.0,D. McDermott misses 3-pt jump shot from 25 ft,,90,112
422,4,3:46.0,Offensive rebound by S. Adams,,90,112
423,4,3:44.0,Shooting foul by A. Len (drawn by D. McDermott),,90,112
424,4,3:44.0,D. McDermott makes free throw 1 of 2,,91,112
425,4,3:44.0,,A. Williams enters the game for A. Len,90,112
426,4,3:44.0,D. McDermott misses free throw 2 of 2,,91,112
427,4,3:44.0,,Defensive rebound by Team,91,112
428,4,3:44.0,Violation by K. Singler (kicked ball),,91,112
429,4,3:27.0,,J. Dudley misses 2-pt jump shot from 19 ft,91,112
430,4,3:26.0,Defensive rebound by D. McDermott,,91,112
431,4,3:08.0,K. Singler misses 3-pt jump shot from 26 ft,,91,112
432,4,3:08.0,Offensive rebound by R. Westbrook,,91,112
433,4,3:06.0,Shooting foul by A. Williams (drawn by S. Adams),,91,112
434,4,3:06.0,S. Adams makes free throw 1 of 2,,92,112
435,4,3:06.0,S. Adams makes free throw 2 of 2,,93,112
436,4,2:42.0,,D. Booker makes 2-pt jump shot from 22 ft,93,114
437,4,2:35.0,Personal take foul by T. Ulis (drawn by R. Westbrook),,93,114
438,4,2:35.0,Official timeout,,93,114
439,4,2:35.0,R. Westbrook makes free throw 1 of 2,,94,114
440,4,2:35.0,R. Westbrook makes free throw 2 of 2,,95,114
441,4,2:34.0,,Personal take foul by R. Westbrook (drawn by D. Booker),95,114
442,4,2:34.0,,D. Booker makes free throw 1 of 2,95,115
443,4,2:34.0,D. Sabonis enters the game for S. Adams,,95,115
444,4,2:34.0,S. Christon enters the game for R. Westbrook,,95,115
445,4,2:34.0,,D. Booker makes free throw 2 of 2,95,116
446,4,2:17.0,J. Grant misses 2-pt jump shot from 19 ft,,95,116
447,4,2:15.0,Offensive rebound by K. Singler,,95,116
448,4,2:15.0,K. Singler makes 2-pt layup from 1 ft,,97,116
449,4,1:54.0,,D. Booker misses 2-pt layup from 2 ft,97,116
450,4,1:53.0,Defensive rebound by D. McDermott,,97,116
451,4,1:46.0,Shooting foul by J. Dudley (drawn by J. Grant),,97,116
452,4,1:46.0,J. Grant makes free throw 1 of 2,,98,116
453,4,1:46.0,J. Grant misses free throw 2 of 2,,98,116
454,4,1:46.0,,D. Bender enters the game for J. Dudley,98,116
455,4,1:46.0,,M. Chriss enters the game for D. Booker,98,116
456,4,1:44.0,,Defensive rebound by A. Williams,98,116
457,4,1:26.0,,D. Bender misses 3-pt jump shot from 25 ft,98,116
458,4,1:26.0,Defensive rebound by J. Grant,,98,116
459,4,1:12.0,S. Christon misses 2-pt jump shot from 17 ft,,98,116
460,4,1:12.0,Offensive rebound by Team,,98,116
461,4,1:12.0,,Loose ball foul by A. Williams (drawn by D. Sabonis),98,116
462,4,1:12.0,D. Sabonis misses free throw 1 of 2,,98,116
463,4,1:12.0,Offensive rebound by Team,,98,116
464,4,1:12.0,D. Sabonis makes free throw 2 of 2,,99,116
465,4,0:52.0,,T. Warren misses 2-pt jump shot from 9 ft,99,116
466,4,0:52.0,,Offensive rebound by Team,99,116
467,4,0:52.0,Loose ball foul by D. Sabonis (drawn by M. Chriss),,99,116
468,4,0:52.0,,M. Chriss makes free throw 1 of 2,99,117
469,4,0:52.0,,M. Chriss makes free throw 2 of 2,99,118
470,4,0:44.0,D. McDermott misses 3-pt jump shot from 26 ft,,99,118
471,4,0:43.0,,Defensive rebound by T. Warren,99,118
472,4,0:21.0,,D. Bender misses 3-pt jump shot from 24 ft,99,118
473,4,0:21.0,,Offensive rebound by T. Warren,99,118
474,4,0:16.0,,Personal foul by J. Grant,99,118
475,4,0:16.0,,T. Warren makes free throw 1 of 2,99,119
476,4,0:16.0,,T. Warren makes free throw 2 of 2,99,120
